Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-26-01:50:58.848507,0.290,-0.132,10.284,-6.000,-13.400,-5.300,-1.094,2.680,-0.094
2019-05-26-01:50:58.958211,0.287,-0.105,10.177,-6.200,-12.000,-3.600,-1.016,2.852,-0.094
2019-05-26-01:50:59.067817,0.268,-0.136,10.138,-5.900,-12.600,-4.900,-1.188,2.648,0.242
2019-05-26-01:50:59.177607,0.280,-0.127,10.131,-5.500,-12.100,-4.200,-1.016,2.766,-0.070
2019-05-26-01:50:59.287207,0.258,-0.165,9.978,-4.700,-13.400,-7.500,-0.758,3.000,0.008
2019-05-26-01:50:59.396899,0.282,-0.170,10.189,-6.400,-12.600,-3.600,-0.852,2.820,-0.188
2019-05-26-01:50:59.506679,0.311,-0.167,10.122,-6.300,-13.700,-4.900,-0.508,2.883,-0.125
2019-05-26-01:50:59.616739,0.325,-0.117,10.112,-6.100,-11.100,-4.000,-0.578,2.711,0.008
2019-05-26-01:50:59.726426,0.270,-0.141,10.033,-5.000,-14.400,-3.200,-1.133,2.758,-0.148
2019-05-26-01:50:59.836258,0.275,-0.163,10.134,-6.500,-12.100,-3.100,-0.992,2.508,-0.203
2019-05-26-01:50:59.946420,0.301,-0.163,10.026,-6.300,-13.500,-4.900,-0.648,2.891,-0.117
2019-05-26-01:51:00.056418,0.306,-0.184,10.033,-6.500,-11.600,-3.900,-1.258,2.430,0.078
2019-05-26-01:51:00.166344,0.268,-0.179,10.067,-6.300,-12.600,-4.200,-1.039,2.797,-0.070
2019-05-26-01:51:00.276055,0.304,-0.158,10.117,-5.400,-11.800,-5.100,-0.820,2.539,-0.180
2019-05-26-01:51:00.385738,0.316,-0.148,10.012,-4.600,-13.500,-5.300,-0.914,2.742,-0.188
2019-05-26-01:51:00.495758,0.306,-0.096,9.909,-6.700,-11.100,-4.600,-1.008,2.734,-0.070
2019-05-26-01:51:00.605637,0.309,-0.141,10.091,-5.500,-13.200,-6.000,-1.211,2.609,-0.055
2019-05-26-01:51:00.715280,0.316,-0.134,10.088,-6.100,-11.800,-5.300,-1.227,2.477,-0.234
2019-05-26-01:51:00.825243,0.258,-0.148,10.035,-5.500,-12.700,-4.200,-0.938,2.680,-0.148
2019-05-26-01:51:00.934920,0.270,-0.165,10.117,-5.200,-12.000,-4.700,-0.695,2.930,-0.203
2019-05-26-01:51:01.044489,0.237,-0.136,10.138,-5.600,-14.300,-4.800,-0.805,2.766,-0.047
2019-05-26-01:51:01.154820,0.306,-0.136,10.117,-5.500,-12.200,-4.500,-1.039,2.781,-0.023
2019-05-26-01:51:01.264490,0.309,-0.151,10.129,-5.700,-12.200,-4.700,-0.961,2.992,-0.047
2019-05-26-01:51:01.374101,0.325,-0.201,10.043,-6.300,-11.100,-4.700,-1.188,2.867,-0.078
2019-05-26-01:51:01.483975,0.301,-0.158,10.059,-5.700,-13.600,-4.700,-1.156,2.867,-0.078
2019-05-26-01:51:01.593841,0.285,-0.167,10.031,-5.100,-13.700,-4.600,-0.781,2.883,-0.023
2019-05-26-01:51:01.703480,0.294,-0.203,10.100,-5.600,-12.100,-3.700,-1.117,2.719,-0.102
2019-05-26-01:51:01.813033,0.306,-0.153,10.031,-4.700,-12.300,-4.500,-0.773,2.805,-0.125
2019-05-26-01:51:01.922582,0.266,-0.211,10.021,-5.400,-11.800,-4.400,-0.695,2.766,-0.234
2019-05-26-01:51:02.034616,0.313,-0.129,10.232,-5.700,-12.400,-4.300,-1.414,2.578,0.016
2019-05-26-01:51:02.144563,0.328,-0.079,10.248,-6.000,-11.800,-3.700,-0.461,2.656,-0.203
2019-05-26-01:51:02.254207,0.337,-0.105,10.284,-5.400,-13.500,-4.400,-1.141,2.797,-0.078
2019-05-26-01:51:02.364193,0.266,-0.158,10.040,-4.800,-13.000,-5.100,-1.055,2.477,-0.008
2019-05-26-01:51:02.473994,0.311,-0.160,10.258,-5.400,-11.800,-6.300,-0.891,2.711,-0.227
2019-05-26-01:51:02.583885,0.323,-0.132,10.193,-4.500,-14.100,-4.900,-0.820,2.734,-0.188
2019-05-26-01:51:02.693503,0.215,-0.191,10.047,-4.900,-12.500,-4.300,-1.406,2.594,-0.148
2019-05-26-01:51:02.803181,0.270,-0.179,10.091,-6.300,-12.900,-4.800,-1.141,2.734,-0.047
2019-05-26-01:51:02.912859,0.313,-0.105,10.215,-6.200,-13.000,-3.700,-1.000,2.664,-0.117
2019-05-26-01:51:03.022463,0.275,-0.148,10.047,-4.900,-12.700,-5.600,-0.867,2.711,-0.211
2019-05-26-01:51:03.132495,0.282,-0.139,9.997,-6.400,-12.000,-3.900,-1.023,2.672,-0.102
2019-05-26-01:51:03.242526,0.352,-0.194,10.050,-5.000,-13.700,-3.600,-0.211,2.906,-0.117
2019-05-26-01:51:03.352247,0.313,-0.165,9.988,-6.200,-12.400,-5.600,-1.094,2.500,-0.117
2019-05-26-01:51:03.465944,0.237,-0.115,10.043,-5.100,-12.800,-5.100,-0.938,2.844,-0.227
2019-05-26-01:51:03.576033,0.258,-0.208,10.160,-6.800,-11.600,-4.600,-0.828,2.781,-0.203
2019-05-26-01:51:03.685921,0.323,-0.115,10.236,-5.800,-13.000,-3.800,-1.336,2.688,0.234
2019-05-26-01:51:03.795638,0.285,-0.153,10.138,-6.800,-12.600,-4.700,-1.258,2.852,-0.148
2019-05-26-01:51:03.905244,0.347,-0.167,10.007,-6.400,-13.300,-4.000,-1.180,2.711,-0.023
2019-05-26-01:51:04.015010,0.313,-0.122,10.088,-6.300,-12.400,-4.900,-1.234,2.992,-0.383
2019-05-26-01:51:04.124862,0.266,-0.160,10.050,-6.200,-13.100,-3.500,-1.398,2.547,-0.141
2019-05-26-01:51:04.234541,0.285,-0.146,10.138,-5.900,-12.600,-4.000,-0.453,2.594,-0.164
2019-05-26-01:51:04.344138,0.318,-0.148,10.265,-6.300,-12.400,-4.200,-0.406,2.656,-0.148
2019-05-26-01:51:04.454160,0.254,-0.141,10.057,-6.100,-11.100,-3.300,-1.172,2.797,0.016
2019-05-26-01:51:04.563966,0.313,-0.160,9.980,-4.600,-13.100,-5.400,-0.719,2.781,-0.203
2019-05-26-01:51:04.673847,0.273,-0.172,10.114,-5.500,-11.800,-4.200,-1.453,2.766,-0.164
2019-05-26-01:51:04.783853,0.301,-0.177,9.990,-5.400,-12.700,-3.900,-1.078,2.898,0.055
2019-05-26-01:51:04.893523,0.311,-0.165,9.937,-5.500,-11.500,-4.900,-0.773,2.867,-0.148
2019-05-26-01:51:05.003203,0.290,-0.170,10.114,-6.500,-12.600,-5.300,-0.961,2.680,0.008
2019-05-26-01:51:05.112992,0.304,-0.122,10.136,-6.200,-11.300,-3.200,-0.945,2.820,0.016
2019-05-26-01:51:05.222656,0.316,-0.158,9.995,-5.200,-13.300,-5.800,-1.227,2.828,-0.094
2019-05-26-01:51:05.332302,0.280,-0.115,10.100,-6.600,-12.300,-3.600,-0.945,2.656,-0.211
2019-05-26-01:51:05.441955,0.275,-0.153,10.110,-4.900,-13.300,-5.200,-1.039,2.570,-0.148
2019-05-26-01:51:05.551723,0.285,-0.134,10.129,-5.600,-13.500,-5.000,-1.109,2.422,-0.102
2019-05-26-01:51:05.661760,0.321,-0.170,9.940,-6.000,-12.200,-3.900,-0.859,2.648,0.062
2019-05-26-01:51:05.771464,0.306,-0.208,9.961,-5.100,-13.200,-5.600,-0.961,2.734,-0.203
2019-05-26-01:51:05.881202,0.311,-0.098,10.311,-6.600,-11.900,-4.000,-0.703,2.805,-0.023
2019-05-26-01:51:05.991216,0.266,-0.203,9.923,-6.100,-13.300,-4.600,-0.461,2.797,-0.117
2019-05-26-01:51:06.101013,0.311,-0.182,10.031,-5.200,-12.400,-4.800,-1.188,2.820,-0.148
2019-05-26-01:51:06.210685,0.306,-0.167,10.026,-5.500,-12.500,-4.100,-0.773,2.820,-0.070
2019-05-26-01:51:06.320343,0.311,-0.136,10.117,-5.800,-12.100,-5.400,-1.094,2.797,-0.047
2019-05-26-01:51:06.429917,0.340,-0.132,9.988,-4.900,-13.000,-3.700,-0.719,2.695,-0.047
2019-05-26-01:51:06.539572,0.304,-0.170,10.035,-6.700,-11.900,-3.900,-0.828,2.656,-0.102
2019-05-26-01:51:06.649298,0.340,-0.146,10.045,-5.000,-13.400,-4.300,-0.875,2.656,-0.188
2019-05-26-01:51:06.759123,0.335,-0.151,10.239,-5.000,-12.400,-3.900,-0.922,2.836,0.102
2019-05-26-01:51:06.869131,0.306,-0.151,10.177,-4.500,-13.300,-4.800,-1.016,2.711,0.078
2019-05-26-01:51:06.978762,0.330,-0.153,10.059,-5.300,-12.800,-4.700,-0.922,2.742,-0.180
2019-05-26-01:51:07.088603,0.292,-0.124,10.028,-5.700,-13.000,-4.700,-0.656,2.555,0.125
2019-05-26-01:51:07.198614,0.309,-0.141,10.138,-4.800,-12.700,-4.100,-1.469,2.609,-0.250
2019-05-26-01:51:07.308275,0.282,-0.172,10.076,-4.800,-13.900,-5.000,-0.766,2.781,-0.023
2019-05-26-01:51:07.417861,0.313,-0.122,10.241,-6.000,-12.700,-5.500,-0.875,2.656,-0.148
2019-05-26-01:51:07.527531,0.294,-0.203,9.856,-5.400,-12.100,-4.600,-0.953,2.734,0.102
2019-05-26-01:51:07.637288,0.246,-0.167,9.980,-5.000,-13.300,-3.000,-1.234,2.766,-0.078
2019-05-26-01:51:07.746935,0.282,-0.172,10.035,-5.300,-12.600,-3.900,-1.016,2.539,-0.094
2019-05-26-01:51:07.856540,0.278,-0.146,10.086,-6.100,-12.300,-4.900,-0.781,2.680,-0.164
2019-05-26-01:51:07.966807,0.278,-0.153,10.186,-5.200,-11.600,-4.400,-0.742,2.594,-0.102
2019-05-26-01:51:08.076958,0.349,-0.151,9.973,-6.400,-13.300,-5.000,-0.805,2.609,-0.273
2019-05-26-01:51:08.186848,0.266,-0.136,10.091,-5.300,-12.200,-4.800,-1.211,2.586,-0.102
2019-05-26-01:51:08.296489,0.232,-0.167,10.229,-5.200,-12.600,-4.800,-0.961,2.633,0.008
2019-05-26-01:51:08.406568,0.321,-0.093,10.260,-5.000,-12.800,-5.100,-0.773,2.742,0.008
2019-05-26-01:51:08.520636,0.254,-0.191,9.985,-5.100,-12.700,-5.600,-1.422,2.539,-0.031
2019-05-26-01:51:08.630615,0.309,-0.136,10.122,-4.900,-11.900,-4.100,-0.781,2.719,0.008
2019-05-26-01:51:08.740337,0.352,-0.158,10.158,-4.300,-12.100,-3.600,-1.125,2.500,0.078
2019-05-26-01:51:08.850093,0.335,-0.148,10.102,-6.100,-11.500,-5.000,-0.852,2.852,-0.164
2019-05-26-01:51:08.959744,0.318,-0.146,10.088,-4.800,-13.200,-6.200,-0.773,2.883,-0.188
2019-05-26-01:51:09.069490,0.258,-0.163,10.150,-5.300,-11.100,-6.200,-1.047,2.969,-0.055
2019-05-26-01:51:09.179476,0.285,-0.151,10.253,-6.300,-11.800,-3.600,-0.938,2.883,-0.258
2019-05-26-01:51:09.289174,0.321,-0.153,10.143,-5.400,-12.800,-4.800,-1.000,2.812,0.125
2019-05-26-01:51:09.398818,0.306,-0.134,10.148,-6.200,-11.600,-5.200,-1.094,2.586,0.016
2019-05-26-01:51:09.508637,0.318,-0.100,10.282,-5.700,-13.400,-5.500,-1.023,2.391,-0.031
2019-05-26-01:51:09.618746,0.278,-0.093,10.303,-5.500,-11.200,-4.400,-0.867,2.484,-0.031
2019-05-26-01:51:09.728484,0.261,-0.144,9.928,-5.400,-13.900,-5.700,-0.969,2.867,0.211
2019-05-26-01:51:09.838150,0.239,-0.122,10.158,-5.600,-11.200,-4.500,-0.844,2.633,-0.102
2019-05-26-01:51:09.947770,0.301,-0.208,9.863,-5.000,-12.400,-6.200,-1.289,2.695,-0.047
2019-05-26-01:51:10.057314,0.275,-0.184,9.964,-5.000,-11.500,-4.900,-0.844,2.766,-0.094
2019-05-26-01:51:10.167193,0.246,-0.136,10.091,-4.700,-12.500,-4.500,-0.750,2.562,-0.023
2019-05-26-01:51:10.276807,0.270,-0.215,10.083,-5.100,-11.500,-4.800,-0.539,2.719,-0.180
2019-05-26-01:51:10.388854,0.278,-0.177,10.076,-6.200,-13.000,-4.000,-0.672,2.672,-0.211
2019-05-26-01:51:10.498814,0.304,-0.165,10.129,-5.500,-11.800,-3.300,-0.578,2.852,0.008
2019-05-26-01:51:10.608764,0.275,-0.096,10.239,-4.200,-11.800,-5.500,-0.781,2.680,-0.117
2019-05-26-01:51:10.718487,0.321,-0.096,10.177,-4.800,-12.600,-4.900,-0.922,2.633,-0.203
2019-05-26-01:51:10.828546,0.275,-0.141,10.067,-4.800,-13.100,-4.700,-0.484,2.641,0.039
2019-05-26-01:51:10.938360,0.321,-0.196,9.992,-6.500,-11.600,-3.900,-0.656,2.422,-0.359
2019-05-26-01:51:11.047983,0.325,-0.127,10.179,-4.500,-12.700,-5.500,-1.383,2.719,0.008
2019-05-26-01:51:11.157738,0.361,-0.156,10.289,-5.000,-11.900,-4.500,-1.141,2.672,0.039
2019-05-26-01:51:11.267361,0.290,-0.189,9.945,-4.800,-12.900,-6.000,-1.211,2.570,-0.141
2019-05-26-01:51:11.376925,0.278,-0.077,10.225,-4.700,-12.100,-3.800,-0.766,2.672,-0.117
2019-05-26-01:51:11.486866,0.316,-0.129,10.260,-5.200,-13.100,-3.500,-1.297,2.672,0.016
2019-05-26-01:51:11.596937,0.278,-0.163,10.277,-6.200,-11.100,-3.400,-1.070,2.625,-0.281
2019-05-26-01:51:11.706677,0.280,-0.158,10.143,-6.000,-12.600,-3.700,-0.898,2.734,-0.094
2019-05-26-01:51:11.816365,0.349,-0.199,9.988,-5.800,-11.900,-4.700,-0.531,2.750,0.234
2019-05-26-01:51:11.926245,0.251,-0.146,10.284,-5.400,-13.000,-3.600,-1.094,3.000,-0.102
2019-05-26-01:51:12.036264,0.266,-0.189,9.925,-4.700,-12.200,-4.800,-1.227,2.719,0.008
2019-05-26-01:51:12.146221,0.261,-0.201,9.992,-6.100,-12.000,-3.800,-0.859,2.688,0.016
2019-05-26-01:51:12.255904,0.268,-0.182,9.779,-4.800,-12.900,-3.200,-1.336,2.891,-0.055
2019-05-26-01:51:12.365593,0.232,-0.194,10.086,-5.400,-12.600,-4.900,-1.398,2.648,-0.203
2019-05-26-01:51:12.475310,0.251,-0.201,9.992,-5.600,-12.300,-3.400,-0.922,2.625,-0.227
2019-05-26-01:51:12.585020,0.297,-0.100,10.270,-4.600,-12.800,-4.600,-1.523,2.484,-0.281
2019-05-26-01:51:12.694620,0.280,-0.172,10.131,-5.300,-13.100,-3.800,-0.969,2.602,0.109
2019-05-26-01:51:12.804540,0.266,-0.165,10.225,-5.100,-12.900,-5.300,-1.117,2.719,-0.078
2019-05-26-01:51:12.914221,0.287,-0.177,9.945,-5.600,-12.200,-4.400,-0.852,2.820,-0.094
2019-05-26-01:51:13.023916,0.345,-0.129,9.978,-4.600,-12.400,-5.000,-0.977,2.320,0.211
2019-05-26-01:51:13.133933,0.335,-0.129,9.992,-5.000,-13.100,-4.000,-0.930,2.664,0.102
2019-05-26-01:51:13.244077,0.297,-0.160,9.873,-5.300,-12.500,-5.400,-1.023,2.742,-0.234
2019-05-26-01:51:13.353810,0.280,-0.141,10.129,-5.300,-11.800,-2.500,-1.117,2.602,0.125
2019-05-26-01:51:13.463637,0.325,-0.177,10.150,-4.300,-13.500,-5.200,-1.078,2.773,0.172
2019-05-26-01:51:13.573339,0.275,-0.177,10.110,-5.000,-11.600,-4.400,-0.984,2.781,-0.180
2019-05-26-01:51:13.683016,0.309,-0.146,10.052,-3.900,-13.200,-6.100,-0.562,2.562,-0.141
2019-05-26-01:51:13.792601,0.294,-0.091,10.150,-5.100,-11.800,-5.000,-0.953,2.617,0.109
2019-05-26-01:51:13.902298,0.328,-0.189,10.052,-4.800,-13.700,-5.400,-0.797,2.742,-0.164
2019-05-26-01:51:14.012377,0.309,-0.148,9.968,-5.100,-12.300,-3.800,-0.945,2.953,-0.328
2019-05-26-01:51:14.122326,0.297,-0.120,10.093,-5.900,-14.300,-5.400,-0.727,2.539,0.016
2019-05-26-01:51:14.232084,0.340,-0.141,10.148,-5.900,-12.500,-5.000,-0.828,2.797,0.055
2019-05-26-01:51:14.341715,0.337,-0.117,10.208,-5.700,-14.500,-4.000,-0.820,2.797,-0.125
2019-05-26-01:51:14.451644,0.275,-0.179,10.076,-5.600,-11.200,-4.100,-0.750,2.609,-0.125
2019-05-26-01:51:14.561365,0.251,-0.187,9.921,-5.800,-13.800,-5.900,-0.844,2.633,-0.055
2019-05-26-01:51:14.671142,0.258,-0.139,10.126,-6.000,-11.300,-3.200,-1.172,2.617,0.055
2019-05-26-01:51:14.780769,0.321,-0.167,10.203,-4.800,-12.500,-5.600,-0.766,2.992,-0.281
2019-05-26-01:51:14.890544,0.349,-0.110,10.114,-5.000,-12.500,-5.700,-1.188,2.562,0.008
2019-05-26-01:51:15.000273,0.309,-0.110,10.325,-6.500,-11.000,-3.800,-1.234,2.609,-0.125
2019-05-26-01:51:15.109998,0.321,-0.158,10.158,-5.900,-12.600,-6.400,-0.773,2.828,-0.008
2019-05-26-01:51:15.220190,0.333,-0.177,10.004,-6.200,-11.500,-4.000,-0.844,2.906,-0.148
2019-05-26-01:51:15.329809,0.275,-0.112,10.117,-4.700,-13.200,-5.300,-0.805,2.453,0.234
2019-05-26-01:51:15.439403,0.309,-0.096,10.124,-5.800,-11.700,-3.600,-0.922,2.734,-0.227
2019-05-26-01:51:15.549069,0.232,-0.187,9.854,-4.700,-13.300,-5.600,-1.242,2.625,0.016
2019-05-26-01:51:15.659090,0.318,-0.172,10.198,-5.000,-11.400,-3.100,-1.188,2.781,-0.359
2019-05-26-01:51:15.768754,0.266,-0.139,10.059,-5.000,-12.300,-5.100,-1.141,2.719,-0.305
2019-05-26-01:51:15.878495,0.321,-0.153,10.014,-4.400,-11.800,-3.100,-1.031,2.836,0.102
2019-05-26-01:51:15.988103,0.325,-0.129,10.210,-5.300,-12.700,-4.900,-1.258,3.016,-0.031
2019-05-26-01:51:16.097863,0.304,-0.141,10.229,-5.700,-12.300,-4.200,-0.703,2.633,-0.297
2019-05-26-01:51:16.207529,0.275,-0.124,9.966,-5.000,-12.400,-3.800,-0.523,2.742,-0.547
2019-05-26-01:51:16.317104,0.318,-0.167,10.102,-4.500,-12.000,-3.700,-1.117,2.758,0.008
2019-05-26-01:51:16.427008,0.285,-0.268,9.842,-4.200,-12.300,-4.600,-1.016,2.867,-0.031
2019-05-26-01:51:16.536815,0.275,-0.151,9.933,-5.700,-11.900,-4.300,-0.578,2.969,-0.234
2019-05-26-01:51:16.646671,0.268,-0.110,10.210,-6.200,-11.600,-3.700,-0.984,2.867,-0.305
2019-05-26-01:51:16.756332,0.254,-0.110,10.024,-5.300,-10.700,-4.200,-0.945,2.539,0.016
2019-05-26-01:51:16.866365,0.301,-0.134,10.148,-5.900,-13.200,-5.700,-1.008,2.906,-0.430
2019-05-26-01:51:16.976114,0.299,-0.187,9.949,-4.500,-11.100,-3.100,-0.898,2.609,-0.125
2019-05-26-01:51:17.085892,0.349,-0.120,10.260,-6.000,-12.500,-3.800,-0.828,2.672,-0.141
2019-05-26-01:51:17.195611,0.292,-0.156,10.019,-4.700,-12.800,-3.400,-0.992,2.695,-0.102
2019-05-26-01:51:17.305205,0.297,-0.132,10.198,-4.700,-13.500,-4.600,-1.281,2.758,-0.258
2019-05-26-01:51:17.414876,0.290,-0.167,10.124,-5.400,-13.100,-2.400,-1.172,2.844,0.078
2019-05-26-01:51:17.524525,0.258,-0.201,10.009,-5.700,-12.100,-4.600,-0.766,2.766,-0.047
2019-05-26-01:51:17.634538,0.325,-0.134,10.069,-5.000,-12.400,-4.300,-0.680,2.500,-0.148
2019-05-26-01:51:17.744197,0.330,-0.105,10.126,-5.400,-13.600,-4.700,-0.789,2.875,0.016
2019-05-26-01:51:17.854189,0.273,-0.172,10.165,-5.500,-11.800,-5.200,-0.914,2.672,-0.023
2019-05-26-01:51:17.963969,0.282,-0.153,10.081,-5.100,-12.300,-3.500,-1.234,2.805,-0.023
2019-05-26-01:51:18.074001,0.249,-0.163,10.217,-5.100,-12.300,-3.500,-1.094,2.734,-0.211
2019-05-26-01:51:18.183893,0.328,-0.124,10.074,-5.500,-11.700,-5.900,-0.891,2.781,-0.055
2019-05-26-01:51:18.293550,0.280,-0.144,9.968,-6.100,-11.100,-3.900,-0.633,2.734,-0.102
2019-05-26-01:51:18.403126,0.294,-0.172,10.100,-5.400,-13.400,-5.100,-1.164,2.742,-0.031
2019-05-26-01:51:18.512832,0.290,-0.148,10.246,-5.300,-12.000,-3.600,-0.742,2.656,-0.258
2019-05-26-01:51:18.626502,0.280,-0.103,10.100,-5.100,-12.400,-4.400,-1.359,2.828,-0.148
2019-05-26-01:51:18.736200,0.244,-0.182,9.899,-5.200,-11.500,-4.500,-1.047,2.766,-0.078
2019-05-26-01:51:18.848188,0.306,-0.153,10.165,-4.700,-12.300,-6.400,-1.016,2.461,-0.273
2019-05-26-01:51:18.957857,0.301,-0.144,10.146,-5.600,-11.400,-3.300,-1.023,2.633,-0.273
2019-05-26-01:51:19.067419,0.290,-0.127,10.208,-5.100,-12.600,-3.900,-0.867,2.648,-0.164
2019-05-26-01:51:19.177203,0.256,-0.177,10.000,-6.900,-11.900,-4.000,-1.180,2.648,-0.117
2019-05-26-01:51:19.287265,0.270,-0.187,10.105,-5.300,-12.300,-4.300,-1.188,2.633,-0.055
2019-05-26-01:51:19.396980,0.311,-0.167,9.985,-6.100,-11.000,-4.400,-0.984,2.820,-0.070
2019-05-26-01:51:19.506845,0.270,-0.148,10.131,-5.900,-13.100,-3.900,-0.523,2.852,-0.148
2019-05-26-01:51:19.616702,0.280,-0.129,10.205,-6.100,-11.900,-4.900,-1.109,2.539,-0.117
2019-05-26-01:51:19.726335,0.347,-0.129,10.102,-5.200,-13.300,-4.300,-1.008,2.758,-0.164
2019-05-26-01:51:19.835987,0.275,-0.108,10.112,-6.100,-11.900,-3.800,-1.047,2.820,-0.211
2019-05-26-01:51:19.945653,0.268,-0.160,10.251,-5.300,-13.400,-4.700,-0.992,2.766,-0.344
2019-05-26-01:51:20.055687,0.337,-0.163,9.971,-5.900,-11.700,-3.700,-0.898,2.648,-0.164
2019-05-26-01:51:20.165643,0.299,-0.177,10.129,-5.100,-12.900,-4.500,-1.312,2.547,-0.273
2019-05-26-01:51:20.275425,0.292,-0.208,10.311,-4.900,-12.300,-3.800,-1.352,2.625,-0.250
2019-05-26-01:51:20.385054,0.256,-0.160,10.186,-5.300,-13.100,-5.600,-0.961,2.938,-0.070
2019-05-26-01:51:20.495019,0.285,-0.098,10.256,-4.500,-12.000,-3.500,-1.398,2.625,-0.180
2019-05-26-01:51:20.604785,0.287,-0.148,10.057,-5.700,-12.400,-5.200,-0.695,2.758,-0.094
2019-05-26-01:51:20.714432,0.261,-0.203,9.983,-6.600,-11.500,-3.300,-0.656,2.719,-0.297
2019-05-26-01:51:20.824286,0.316,-0.120,10.303,-5.100,-13.200,-4.700,-0.844,2.570,-0.078
2019-05-26-01:51:20.934057,0.325,-0.120,10.047,-5.200,-11.900,-3.700,-0.828,2.742,-0.008
2019-05-26-01:51:21.043655,0.352,-0.100,10.150,-6.200,-13.100,-4.700,-1.023,2.719,-0.328
2019-05-26-01:51:21.153460,0.268,-0.151,10.172,-6.200,-11.800,-2.700,-1.039,2.742,-0.047
2019-05-26-01:51:21.263495,0.301,-0.144,10.280,-4.300,-13.400,-4.600,-1.047,2.820,-0.031
2019-05-26-01:51:21.373157,0.294,-0.201,9.827,-5.700,-13.400,-4.900,-1.086,2.461,-0.078
2019-05-26-01:51:21.482893,0.294,-0.167,10.062,-6.100,-12.100,-4.000,-0.766,2.867,-0.047
2019-05-26-01:51:21.592596,0.316,-0.151,10.193,-5.100,-13.300,-3.200,-0.727,2.633,-0.305
2019-05-26-01:51:21.704611,0.321,-0.218,9.916,-5.800,-12.100,-4.500,-0.695,2.695,-0.164
2019-05-26-01:51:21.814191,0.328,-0.182,10.102,-6.000,-12.700,-4.800,-1.180,2.539,-0.094
2019-05-26-01:51:21.923765,0.323,-0.191,10.354,-5.900,-12.700,-3.600,-0.922,2.930,-0.023
2019-05-26-01:51:22.033269,0.290,-0.132,10.222,-4.800,-12.700,-4.200,-0.961,2.609,-0.023
2019-05-26-01:51:22.143003,0.290,-0.179,9.856,-5.400,-12.200,-4.600,-0.719,2.672,-0.102
2019-05-26-01:51:22.252588,0.301,-0.184,9.837,-6.100,-11.300,-4.100,-0.602,2.844,-0.461
2019-05-26-01:51:22.362254,0.321,-0.141,10.146,-5.600,-12.100,-5.500,-0.750,2.914,-0.148
2019-05-26-01:51:22.472135,0.273,-0.115,10.299,-6.600,-12.700,-2.700,-0.922,2.914,-0.164
2019-05-26-01:51:22.582029,0.318,-0.120,10.191,-4.800,-11.900,-4.100,-1.180,2.766,-0.102
2019-05-26-01:51:22.691626,0.287,-0.141,10.299,-5.400,-11.800,-4.400,-1.289,2.594,-0.164
2019-05-26-01:51:22.801704,0.292,-0.182,10.114,-5.300,-12.800,-4.000,-0.672,2.797,-0.055
2019-05-26-01:51:22.911428,0.251,-0.165,10.138,-5.500,-11.500,-4.600,-1.422,2.508,-0.047
2019-05-26-01:51:23.021003,0.268,-0.156,10.124,-5.500,-13.000,-3.700,-0.961,2.680,-0.117
2019-05-26-01:51:23.130884,0.287,-0.170,10.129,-6.200,-12.800,-3.500,-1.312,2.797,-0.102
2019-05-26-01:51:23.240541,0.266,-0.158,10.165,-6.400,-13.600,-5.800,-0.781,2.672,0.008
2019-05-26-01:51:23.350194,0.309,-0.136,10.167,-6.200,-11.600,-3.300,-0.797,2.523,-0.148
2019-05-26-01:51:23.459792,0.345,-0.105,10.232,-5.400,-13.100,-3.800,-0.852,2.547,-0.148
2019-05-26-01:51:23.569335,0.323,-0.153,9.995,-5.600,-11.000,-3.300,-1.180,2.633,-0.008
2019-05-26-01:51:23.679252,0.299,-0.179,10.222,-5.600,-12.600,-4.500,-0.773,2.648,-0.008
2019-05-26-01:51:23.788865,0.287,-0.177,10.057,-5.100,-12.000,-2.400,-0.898,2.711,-0.070
2019-05-26-01:51:23.898692,0.282,-0.117,10.248,-5.300,-13.100,-5.000,-0.656,2.828,-0.141
2019-05-26-01:51:24.008877,0.335,-0.127,10.227,-5.600,-11.300,-4.500,-0.562,2.844,0.078
2019-05-26-01:51:24.118738,0.304,-0.129,10.158,-6.900,-11.700,-3.900,-0.961,2.820,-0.125
2019-05-26-01:51:24.228448,0.306,-0.153,10.129,-3.700,-13.400,-4.200,-0.898,2.766,-0.203
2019-05-26-01:51:24.338078,0.239,-0.199,10.028,-5.900,-11.600,-3.900,-0.875,2.828,-0.070
2019-05-26-01:51:24.447684,0.335,-0.134,10.095,-4.900,-12.900,-4.900,-0.805,2.797,-0.094
2019-05-26-01:51:24.557337,0.323,-0.179,10.122,-5.400,-11.400,-3.900,-0.828,2.844,-0.055
2019-05-26-01:51:24.667035,0.323,-0.148,10.100,-4.900,-13.400,-5.400,-1.234,2.758,0.055
2019-05-26-01:51:24.776663,0.280,-0.163,10.074,-6.100,-11.500,-5.400,-1.031,2.641,0.016
2019-05-26-01:51:24.886542,0.285,-0.167,10.114,-5.800,-13.500,-6.200,-0.750,2.555,0.008
2019-05-26-01:51:24.996286,0.335,-0.139,10.280,-6.200,-12.800,-3.900,-0.914,2.781,-0.047
2019-05-26-01:51:25.106013,0.280,-0.115,10.246,-5.500,-13.100,-5.900,-1.336,2.680,-0.234
