Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-06-09-14:58:25.908114,0.608,-0.337,10.007,-13.900,-23.400,44.400,-0.430,3.289,0.711
2019-06-09-14:58:25.927578,0.663,-0.306,10.026,30.500,37.300,67.100,-0.875,2.664,0.492
2019-06-09-14:58:25.947040,0.625,-0.292,10.004,-15.100,52.600,209.800,-0.586,2.758,0.617
2019-06-09-14:58:25.966418,0.663,-0.268,10.074,21.500,7.300,34.300,-0.367,2.961,0.484
2019-06-09-14:58:25.985867,0.620,-0.313,10.057,-16.400,87.500,271.500,-0.352,2.820,0.625
2019-06-09-14:58:26.005236,0.646,-0.275,9.995,8.800,137.400,312.100,-0.578,3.047,0.172
2019-06-09-14:58:26.024595,0.653,-0.278,10.055,39.100,98.600,160.400,-0.375,3.078,0.312
2019-06-09-14:58:26.044085,0.648,-0.313,10.093,6.900,117.400,298.600,-1.320,2.797,0.531
2019-06-09-14:58:26.063473,0.646,-0.304,10.047,-16.400,-23.600,73.500,-0.539,2.984,0.508
2019-06-09-14:58:26.082828,0.622,-0.266,10.052,32.200,143.600,289.800,-0.594,2.797,0.375
2019-06-09-14:58:26.102292,0.639,-0.297,10.000,34.400,142.800,277.700,-0.641,2.898,0.133
2019-06-09-14:58:26.121768,0.632,-0.285,9.961,4.700,-29.600,7.200,-0.422,2.836,0.328
2019-06-09-14:58:26.141323,0.636,-0.251,10.069,29.600,10.200,40.100,-0.398,2.641,0.508
2019-06-09-14:58:26.160771,0.644,-0.321,10.047,-1.300,-36.000,11.600,-0.812,2.688,0.578
2019-06-09-14:58:26.180171,0.632,-0.261,10.014,32.000,18.900,49.700,-0.711,2.758,0.438
2019-06-09-14:58:26.199639,0.634,-0.225,10.002,36.700,36.100,73.600,-0.289,2.727,0.219
2019-06-09-14:58:26.219103,0.589,-0.258,9.940,-20.700,16.100,147.900,-0.508,2.820,0.422
2019-06-09-14:58:26.238493,0.682,-0.292,10.040,29.800,15.500,44.600,-0.375,2.906,0.484
2019-06-09-14:58:26.257939,0.651,-0.309,10.038,6.800,114.300,296.600,-0.531,2.812,0.281
2019-06-09-14:58:26.277314,0.644,-0.306,10.124,-1.500,93.100,275.800,-0.273,2.672,0.531
2019-06-09-14:58:26.296672,0.675,-0.354,10.059,10.300,121.100,304.500,-0.398,2.789,0.445
2019-06-09-14:58:26.316122,0.660,-0.301,10.098,43.800,107.500,196.000,-0.844,2.992,0.484
2019-06-09-14:58:26.335484,0.632,-0.316,10.143,-1.300,93.900,274.700,-0.539,2.859,0.391
2019-06-09-14:58:26.354973,0.701,-0.357,10.000,19.500,-6.000,23.100,-0.422,2.922,0.727
2019-06-09-14:58:26.374462,0.636,-0.263,10.091,36.100,130.000,256.700,-0.625,3.047,0.703
2019-06-09-14:58:26.393868,0.634,-0.294,10.105,-16.900,50.800,200.200,-0.039,2.883,0.445
2019-06-09-14:58:26.413327,0.687,-0.345,10.069,19.900,14.900,44.400,-0.969,2.836,0.414
2019-06-09-14:58:26.433268,0.625,-0.366,10.091,1.200,105.500,278.700,-0.641,2.820,0.367
2019-06-09-14:58:26.452984,0.648,-0.297,10.112,34.500,84.200,134.900,-0.805,2.648,0.422
2019-06-09-14:58:26.472415,0.660,-0.330,10.083,32.900,54.500,93.600,-0.906,2.875,0.336
2019-06-09-14:58:26.493537,0.634,-0.292,10.064,-17.200,8.000,113.700,-0.547,2.930,0.352
2019-06-09-14:58:26.513003,0.632,-0.309,10.076,30.200,47.300,83.900,-0.273,2.883,0.422
2019-06-09-14:58:26.532394,0.625,-0.294,10.009,2.900,109.500,278.300,-0.609,2.984,0.328
2019-06-09-14:58:26.551810,0.629,-0.275,9.937,15.800,4.600,36.900,-0.836,3.016,0.648
2019-06-09-14:58:26.571342,0.622,-0.273,10.126,-16.200,49.900,203.400,-0.344,2.812,0.594
2019-06-09-14:58:26.590758,0.646,-0.278,10.035,34.400,126.800,220.800,-0.461,2.945,0.188
2019-06-09-14:58:26.610145,0.615,-0.287,10.083,4.100,-17.900,17.700,-0.609,2.836,0.445
2019-06-09-14:58:26.629797,0.574,-0.285,9.988,-18.500,52.800,207.900,-0.508,2.812,0.672
2019-06-09-14:58:26.649361,0.644,-0.270,9.957,-20.300,-17.300,77.500,-0.352,2.930,0.461
2019-06-09-14:58:26.668844,0.641,-0.278,10.112,12.100,-12.000,10.500,-0.148,2.836,0.594
2019-06-09-14:58:26.688388,0.603,-0.325,10.117,16.300,150.400,313.300,-0.812,2.883,0.438
2019-06-09-14:58:26.707899,0.644,-0.318,9.997,41.400,131.500,217.400,-0.250,2.773,0.219
2019-06-09-14:58:26.727278,0.634,-0.354,9.952,-22.600,-13.100,87.400,-0.375,2.844,0.578
2019-06-09-14:58:26.746726,0.663,-0.407,10.141,13.800,144.400,315.100,-0.789,3.008,0.594
2019-06-09-14:58:26.766192,0.682,-0.347,10.102,-19.900,69.100,233.100,-0.055,2.922,0.578
2019-06-09-14:58:26.785591,0.665,-0.364,10.081,31.800,151.900,282.500,-0.703,2.875,0.594
2019-06-09-14:58:26.804977,0.665,-0.345,10.150,15.800,47.500,107.400,-1.023,3.094,0.352
2019-06-09-14:58:26.824365,0.675,-0.352,10.162,14.500,93.900,204.100,-1.188,2.836,0.328
2019-06-09-14:58:26.844213,0.699,-0.311,10.062,14.100,143.900,313.400,-0.539,2.820,0.375
2019-06-09-14:58:26.863837,0.646,-0.390,10.131,7.600,-14.300,11.900,-0.305,2.992,0.445
2019-06-09-14:58:26.883502,0.651,-0.371,10.136,34.700,136.500,248.600,-0.586,2.727,0.281
2019-06-09-14:58:26.902926,0.675,-0.347,10.100,-14.800,46.700,204.700,-0.641,2.758,0.703
2019-06-09-14:58:26.922427,0.656,-0.325,10.026,29.000,134.700,282.100,-0.297,2.961,0.305
2019-06-09-14:58:26.941833,0.639,-0.275,10.012,22.000,-3.100,27.100,-0.797,3.008,0.469
2019-06-09-14:58:26.961326,0.644,-0.313,10.088,-17.800,11.700,136.500,-1.078,3.141,0.352
2019-06-09-14:58:26.980789,0.680,-0.299,10.074,19.600,126.700,291.600,-0.805,2.883,0.469
2019-06-09-14:58:27.000176,0.682,-0.337,10.119,38.600,76.000,133.300,-0.539,2.758,0.648
2019-06-09-14:58:27.019657,0.658,-0.359,10.100,1.000,-22.300,29.800,-1.016,2.797,0.289
2019-06-09-14:58:27.039036,0.682,-0.266,10.055,40.300,78.300,137.200,-0.508,2.984,0.492
2019-06-09-14:58:27.058416,0.668,-0.318,10.091,1.800,-23.100,25.900,-0.828,2.812,0.508
2019-06-09-14:58:27.078633,0.660,-0.287,9.990,-9.700,53.600,219.300,-0.711,2.859,0.438
2019-06-09-14:58:27.102950,0.644,-0.323,10.079,28.900,135.000,271.000,-0.836,2.727,0.445
2019-06-09-14:58:27.123696,0.646,-0.316,10.098,-4.100,99.400,269.600,-0.703,2.961,0.523
2019-06-09-14:58:27.143245,0.672,-0.316,10.047,34.800,133.600,235.300,-0.570,3.031,0.508
2019-06-09-14:58:27.162713,0.605,-0.287,9.937,14.700,-4.800,21.700,-0.977,2.734,0.484
2019-06-09-14:58:27.182165,0.629,-0.275,10.028,-14.000,-18.700,73.400,-0.453,3.055,0.523
2019-06-09-14:58:27.201800,0.620,-0.290,9.976,-8.200,66.600,240.000,-0.453,3.008,0.531
2019-06-09-14:58:27.221393,0.644,-0.256,10.026,32.900,138.300,272.900,-0.711,2.859,0.461
2019-06-09-14:58:27.240824,0.656,-0.278,10.124,34.000,24.300,61.100,-0.422,2.906,0.484
2019-06-09-14:58:27.260274,0.660,-0.285,10.043,0.000,99.000,281.500,-0.898,2.930,0.445
2019-06-09-14:58:27.279758,0.644,-0.285,10.031,40.700,124.100,227.700,-0.516,2.930,0.391
2019-06-09-14:58:27.299266,0.632,-0.280,10.035,-18.400,3.200,128.300,-0.570,2.797,0.086
2019-06-09-14:58:27.318759,0.641,-0.263,10.012,42.800,84.600,150.600,-0.492,2.812,0.289
2019-06-09-14:58:27.338138,0.651,-0.242,9.978,-0.600,-31.500,21.200,-0.164,3.008,0.242
2019-06-09-14:58:27.357681,0.627,-0.323,10.000,-7.800,67.900,239.100,-0.875,2.773,0.484
2019-06-09-14:58:27.377232,0.651,-0.273,10.079,33.000,38.400,74.200,-0.586,2.727,0.555
2019-06-09-14:58:27.396658,0.644,-0.270,10.031,40.900,87.200,147.400,-0.398,3.094,0.508
2019-06-09-14:58:27.416123,0.656,-0.364,10.045,23.300,0.000,32.100,-0.594,3.094,0.258
2019-06-09-14:58:27.435511,0.684,-0.364,10.091,44.900,83.300,141.600,-0.375,2.820,0.266
2019-06-09-14:58:27.454887,0.689,-0.342,10.110,28.600,-5.700,22.100,-0.336,3.117,0.242
2019-06-09-14:58:27.474386,0.644,-0.352,10.162,-19.200,-15.800,84.000,-0.461,2.703,0.461
2019-06-09-14:58:27.493811,0.677,-0.292,10.074,43.700,86.200,147.900,-0.281,2.992,0.422
2019-06-09-14:58:27.513213,0.651,-0.371,10.117,1.500,14.700,100.100,-0.531,2.930,0.312
2019-06-09-14:58:27.532598,0.696,-0.299,10.098,29.200,11.600,42.600,-0.391,2.844,0.352
2019-06-09-14:58:27.551966,0.660,-0.323,10.040,-2.200,-36.000,-1.100,-0.945,2.797,0.398
2019-06-09-14:58:27.571341,0.684,-0.290,10.052,-17.600,-32.100,25.500,-1.031,2.617,0.367
2019-06-09-14:58:27.590796,0.668,-0.316,10.098,32.900,31.500,57.100,-0.539,3.016,0.688
2019-06-09-14:58:27.610170,0.658,-0.311,10.062,3.600,-31.900,-6.600,-0.516,3.133,0.336
2019-06-09-14:58:27.629686,0.677,-0.297,10.035,-11.500,-35.300,9.400,-0.562,2.844,0.445
2019-06-09-14:58:27.649590,0.653,-0.323,10.031,-24.400,-19.800,60.900,-0.398,2.930,0.367
2019-06-09-14:58:27.669050,0.651,-0.306,10.057,-23.300,31.300,182.700,-0.750,2.727,0.508
2019-06-09-14:58:27.688591,0.668,-0.282,10.045,19.700,150.100,313.600,-0.312,3.008,0.469
2019-06-09-14:58:27.708084,0.658,-0.321,10.138,1.400,-33.400,-2.300,-0.570,2.797,0.492
2019-06-09-14:58:27.727667,0.660,-0.294,10.079,34.100,39.700,64.800,-0.766,2.992,0.438
2019-06-09-14:58:27.747397,0.641,-0.246,10.055,11.000,-22.000,2.700,-1.078,3.008,0.555
2019-06-09-14:58:27.766886,0.634,-0.301,10.083,35.100,47.600,76.600,-0.883,2.820,0.438
2019-06-09-14:58:27.786442,0.627,-0.282,9.988,-25.200,5.600,120.500,-0.836,2.750,0.438
2019-06-09-14:58:27.805971,0.639,-0.261,10.067,38.800,87.700,137.900,-0.516,2.945,0.148
2019-06-09-14:58:27.825373,0.605,-0.361,10.076,-24.300,0.900,108.000,-0.711,2.734,0.258
2019-06-09-14:58:27.844755,0.632,-0.311,10.136,-6.300,-33.100,11.800,-0.617,3.031,0.492
2019-06-09-14:58:27.864351,0.668,-0.285,10.069,-22.600,-15.400,67.200,-0.500,3.008,0.391
2019-06-09-14:58:27.883851,0.634,-0.318,10.069,16.100,142.300,301.000,-0.750,2.820,0.398
2019-06-09-14:58:27.903314,0.668,-0.335,10.141,32.300,143.700,268.000,-0.742,3.133,0.469
2019-06-09-14:58:27.922696,0.653,-0.378,10.172,10.300,136.500,302.300,-0.539,2.969,0.266
2019-06-09-14:58:27.942069,0.682,-0.404,10.155,25.300,149.900,294.200,-0.773,2.984,0.234
2019-06-09-14:58:27.961555,0.653,-0.352,10.059,-4.300,18.000,98.100,-0.375,2.922,0.422
2019-06-09-14:58:27.980926,0.653,-0.335,9.992,7.400,121.400,299.500,-1.070,2.664,0.352
2019-06-09-14:58:28.001978,0.653,-0.340,10.141,8.100,98.900,240.000,-0.508,2.898,0.102
2019-06-09-14:58:28.021540,0.663,-0.345,10.069,31.100,62.800,120.400,-0.250,2.930,0.289
2019-06-09-14:58:28.041731,0.692,-0.318,10.045,-1.300,-33.400,-1.800,-0.633,2.836,0.367
2019-06-09-14:58:28.061376,0.672,-0.335,10.117,4.900,-20.200,17.600,-0.688,2.898,0.398
2019-06-09-14:58:28.080783,0.656,-0.335,10.126,-22.400,-17.200,79.200,-0.969,2.727,0.469
2019-06-09-14:58:28.100167,0.703,-0.304,10.076,27.400,-4.000,19.500,-0.680,2.844,0.445
2019-06-09-14:58:28.119700,0.677,-0.342,10.098,36.400,149.300,287.100,-0.461,2.906,0.781
2019-06-09-14:58:28.139109,0.665,-0.364,10.112,23.700,-11.800,13.500,-0.250,2.773,0.492
2019-06-09-14:58:28.158487,0.625,-0.270,10.043,-18.600,39.900,207.400,-0.898,2.773,0.398
2019-06-09-14:58:28.177960,0.639,-0.318,9.988,5.700,-39.000,-3.200,0.219,2.953,0.320
2019-06-09-14:58:28.197435,0.608,-0.292,10.174,-14.400,-31.900,35.800,-0.234,3.008,0.461
2019-06-09-14:58:28.216891,0.622,-0.304,10.026,-1.100,103.800,300.300,-0.664,2.961,0.375
2019-06-09-14:58:28.236383,0.687,-0.361,10.069,-11.200,-35.800,23.900,-0.758,2.789,0.414
2019-06-09-14:58:28.255877,0.660,-0.261,9.983,44.000,106.300,178.800,-0.414,2.883,0.578
2019-06-09-14:58:28.275257,0.620,-0.246,10.062,41.100,66.100,112.400,-0.344,2.906,0.188
2019-06-09-14:58:28.294638,0.715,-0.242,9.959,24.300,3.000,34.900,-0.727,2.797,0.148
2019-06-09-14:58:28.314161,0.668,-0.373,10.220,9.900,-19.300,28.000,-0.750,2.625,0.281
2019-06-09-14:58:28.333566,0.682,-0.333,10.083,-20.400,-18.700,68.500,-0.562,2.703,0.328
2019-06-09-14:58:28.353178,0.648,-0.294,10.083,-15.200,-26.900,46.000,-0.125,2.906,0.289
2019-06-09-14:58:28.372661,0.632,-0.313,10.134,-11.000,65.800,250.400,-0.852,2.930,0.664
2019-06-09-14:58:28.392071,0.639,-0.349,10.143,30.400,15.500,42.100,-0.734,2.820,0.602
2019-06-09-14:58:28.411617,0.672,-0.313,10.079,-0.500,8.600,113.900,-0.758,2.945,0.234
2019-06-09-14:58:28.431093,0.632,-0.337,10.136,5.500,108.700,293.700,-0.773,2.969,0.258
2019-06-09-14:58:28.450479,0.639,-0.328,10.076,20.500,108.200,235.300,-0.375,2.797,0.289
2019-06-09-14:58:28.469862,0.651,-0.323,10.122,-21.300,-11.500,74.800,-0.734,3.047,0.281
2019-06-09-14:58:28.489246,0.601,-0.325,10.083,-22.900,10.000,136.200,-0.789,2.750,0.664
2019-06-09-14:58:28.508696,0.670,-0.306,10.143,29.500,146.200,278.100,-0.688,2.734,0.422
2019-06-09-14:58:28.528095,0.660,-0.402,10.119,39.800,124.400,206.300,-0.672,3.188,0.594
2019-06-09-14:58:28.547550,0.713,-0.278,10.110,1.100,-32.500,5.300,-0.836,2.969,0.492
2019-06-09-14:58:28.566960,0.677,-0.366,10.198,36.400,43.500,78.700,-0.438,2.703,0.289
2019-06-09-14:58:28.586338,0.639,-0.318,10.050,12.100,138.000,308.900,-0.547,3.016,0.570
2019-06-09-14:58:28.605783,0.658,-0.380,10.079,-21.200,-19.800,65.000,-0.734,2.898,0.445
2019-06-09-14:58:28.625237,0.615,-0.318,10.050,29.800,152.800,287.500,-0.266,2.648,0.125
2019-06-09-14:58:28.644631,0.689,-0.318,10.050,15.700,-16.900,7.000,-0.305,3.008,0.445
2019-06-09-14:58:28.664075,0.646,-0.316,10.143,-3.000,-38.400,-2.200,-0.680,2.758,0.469
2019-06-09-14:58:28.683478,0.665,-0.316,10.052,-5.800,-2.100,65.300,-0.492,2.922,0.648
2019-06-09-14:58:28.702884,0.680,-0.316,10.102,-17.800,-31.700,31.100,-0.633,2.883,0.305
2019-06-09-14:58:28.722408,0.632,-0.309,10.047,-21.300,35.900,193.300,-0.656,2.703,0.484
2019-06-09-14:58:28.741819,0.603,-0.335,10.057,-14.800,74.100,255.300,-0.375,2.734,0.289
2019-06-09-14:58:28.761282,0.632,-0.330,10.038,-12.400,-5.200,86.500,-0.586,2.820,0.469
2019-06-09-14:58:28.780662,0.617,-0.349,10.055,-15.100,69.800,250.400,-0.398,2.789,0.414
2019-06-09-14:58:28.800025,0.632,-0.299,10.093,14.700,54.800,154.900,-0.727,2.562,0.133
2019-06-09-14:58:28.819598,0.636,-0.337,10.076,26.200,18.700,56.300,-0.539,2.898,0.523
2019-06-09-14:58:28.839526,0.648,-0.287,10.052,36.500,40.200,70.700,-0.305,2.930,0.617
2019-06-09-14:58:28.859205,0.670,-0.294,10.158,22.200,-6.000,18.600,-0.594,2.836,0.523
2019-06-09-14:58:28.878741,0.610,-0.325,10.021,4.500,-33.400,7.200,-0.570,2.727,0.438
2019-06-09-14:58:28.898161,0.689,-0.333,10.155,32.100,143.000,275.500,-0.484,2.961,0.445
2019-06-09-14:58:28.917670,0.668,-0.347,10.169,-10.100,75.600,265.200,-0.312,3.016,0.242
2019-06-09-14:58:28.937066,0.653,-0.395,10.143,-18.200,32.600,193.200,-0.656,2.836,0.734
2019-06-09-14:58:28.956452,0.677,-0.347,10.131,-8.600,-32.700,21.300,-0.516,3.273,0.430
2019-06-09-14:58:28.975920,0.653,-0.345,10.050,-21.300,14.600,153.300,-0.516,3.164,0.664
2019-06-09-14:58:28.995311,0.660,-0.301,10.045,-9.100,76.600,262.900,-0.539,2.789,0.352
2019-06-09-14:58:29.014736,0.656,-0.361,10.165,38.000,137.200,254.000,-0.562,2.945,0.672
2019-06-09-14:58:29.034235,0.656,-0.345,10.117,38.800,63.600,108.300,-0.844,3.094,0.602
2019-06-09-14:58:29.053611,0.684,-0.361,10.086,3.300,-31.300,8.900,-0.922,2.797,0.555
2019-06-09-14:58:29.073000,0.617,-0.256,10.105,17.500,138.800,302.200,-0.570,2.906,0.484
2019-06-09-14:58:29.092445,0.620,-0.263,10.028,39.000,136.900,240.500,-0.602,3.055,0.375
2019-06-09-14:58:29.111857,0.629,-0.287,10.059,-3.400,-30.800,16.900,-0.711,2.836,0.391
2019-06-09-14:58:29.131444,0.656,-0.258,10.052,32.100,19.900,53.800,-0.789,3.094,0.492
2019-06-09-14:58:29.150846,0.646,-0.254,10.059,22.700,25.200,74.100,-0.789,2.789,0.438
2019-06-09-14:58:29.170218,0.646,-0.268,10.014,48.300,83.600,133.300,-0.828,2.961,0.367
2019-06-09-14:58:29.189681,0.646,-0.270,10.083,35.000,43.400,90.300,-0.461,2.812,0.523
2019-06-09-14:58:29.209049,0.653,-0.270,10.071,42.700,76.900,127.700,-0.898,2.984,0.375
2019-06-09-14:58:29.228497,0.641,-0.254,10.067,37.500,39.200,74.200,-0.594,2.820,0.555
2019-06-09-14:58:29.248325,0.629,-0.278,10.047,8.100,133.500,310.200,-0.711,2.945,0.508
2019-06-09-14:58:29.267921,0.651,-0.278,10.038,32.000,153.300,293.200,-0.289,2.969,0.773
2019-06-09-14:58:29.287330,0.639,-0.292,10.093,43.400,128.000,219.700,-0.773,2.859,0.375
2019-06-09-14:58:29.306693,0.694,-0.275,10.050,44.500,91.100,146.200,-0.633,2.555,0.492
2019-06-09-14:58:29.326147,0.641,-0.321,10.045,36.600,40.800,69.600,-0.727,2.734,0.242
2019-06-09-14:58:29.345551,0.620,-0.256,10.086,44.000,98.700,156.800,-0.219,2.875,0.375
2019-06-09-14:58:29.365056,0.677,-0.316,10.086,-0.700,-39.200,-1.600,-0.305,2.898,0.555
2019-06-09-14:58:29.384533,0.665,-0.285,10.095,28.600,8.400,28.500,-0.438,2.875,0.367
2019-06-09-14:58:29.403909,0.668,-0.352,10.193,43.700,113.400,189.300,-0.594,2.992,0.484
2019-06-09-14:58:29.423333,0.663,-0.333,10.083,42.700,77.900,126.900,-0.492,2.789,0.211
2019-06-09-14:58:29.442792,0.627,-0.306,10.102,24.000,33.300,86.600,-0.539,2.836,0.305
2019-06-09-14:58:29.462172,0.632,-0.328,10.004,-5.600,81.600,255.200,-0.555,3.102,0.375
2019-06-09-14:58:29.481659,0.615,-0.270,10.062,-18.700,38.300,203.900,-0.852,2.773,0.242
2019-06-09-14:58:29.502810,0.656,-0.223,10.083,20.800,-9.400,19.700,-0.398,2.688,0.352
2019-06-09-14:58:29.522417,0.706,-0.290,10.105,1.200,-36.800,8.400,-0.273,2.734,0.469
2019-06-09-14:58:29.541932,0.648,-0.292,10.045,-11.400,-28.600,34.400,-0.461,2.836,0.281
2019-06-09-14:58:29.561343,0.682,-0.309,10.071,-12.700,-14.200,71.500,-0.289,2.750,0.617
2019-06-09-14:58:29.580752,0.670,-0.273,10.007,2.400,-29.200,22.400,-0.227,2.750,0.391
2019-06-09-14:58:29.600135,0.625,-0.268,9.988,33.600,95.400,174.700,-0.758,3.141,0.672
2019-06-09-14:58:29.619660,0.632,-0.239,10.071,-17.800,-20.800,58.000,-0.672,3.055,0.492
2019-06-09-14:58:29.639123,0.634,-0.278,9.988,-17.100,2.000,122.400,-0.734,2.641,0.219
2019-06-09-14:58:29.658501,0.627,-0.280,10.007,18.000,142.700,312.300,-0.641,2.945,0.266
2019-06-09-14:58:29.677867,0.593,-0.258,10.047,-16.600,69.000,249.800,-0.469,2.703,0.266
2019-06-09-14:58:29.697295,0.617,-0.261,10.014,9.700,-29.200,-0.800,-0.906,2.711,0.688
2019-06-09-14:58:29.716672,0.625,-0.278,10.071,-8.200,-37.600,6.500,-0.062,3.031,0.461
2019-06-09-14:58:29.736185,0.596,-0.258,10.093,21.300,153.600,312.200,-1.000,2.773,0.375
2019-06-09-14:58:29.755599,0.668,-0.292,10.021,1.800,-37.000,-4.900,-0.516,2.773,0.578
2019-06-09-14:58:29.774970,0.634,-0.275,10.031,41.800,74.700,119.800,-0.617,2.586,0.461
2019-06-09-14:58:29.794337,0.684,-0.294,10.045,23.300,154.600,309.500,-0.570,3.070,0.555
2019-06-09-14:58:29.813695,0.584,-0.301,10.035,-15.600,73.600,256.500,-0.734,3.188,0.547
2019-06-09-14:58:29.833056,0.627,-0.325,10.100,39.900,144.100,255.700,-0.352,2.945,0.375
2019-06-09-14:58:29.852554,0.644,-0.311,10.095,42.300,87.100,135.900,-0.406,3.047,0.219
2019-06-09-14:58:29.872273,0.658,-0.297,10.091,29.600,9.400,31.500,-0.977,3.031,0.531
2019-06-09-14:58:29.891737,0.663,-0.290,10.093,-8.700,96.900,288.400,-0.992,2.758,0.438
2019-06-09-14:58:29.911221,0.646,-0.321,10.050,-22.800,29.800,180.900,-0.641,2.750,0.594
2019-06-09-14:58:29.930617,0.627,-0.335,10.102,-12.800,84.600,272.700,-0.547,3.016,0.391
2019-06-09-14:58:29.950060,0.620,-0.318,10.100,7.700,113.800,288.700,-0.844,3.117,0.195
2019-06-09-14:58:29.969541,0.665,-0.304,10.024,41.800,132.600,224.200,-0.734,3.156,0.375
2019-06-09-14:58:29.988929,0.625,-0.292,10.086,41.100,73.000,113.900,-0.516,2.797,0.648
2019-06-09-14:58:30.008305,0.653,-0.330,10.021,9.600,142.700,329.500,-0.547,2.758,0.375
2019-06-09-14:58:30.027759,0.632,-0.294,9.971,10.200,136.800,316.700,-0.516,3.047,0.391
2019-06-09-14:58:30.047933,0.608,-0.273,10.141,-27.500,8.900,138.500,-1.031,2.859,0.367
2019-06-09-14:58:30.067429,0.641,-0.278,10.024,-12.100,-35.300,28.200,-0.078,2.984,0.508
2019-06-09-14:58:30.086831,0.634,-0.263,9.971,2.600,113.500,308.200,-0.734,2.898,0.570
2019-06-09-14:58:30.106193,0.617,-0.239,10.098,42.400,74.100,124.200,-0.570,2.945,0.305
2019-06-09-14:58:30.125643,0.648,-0.292,10.019,-11.200,-34.100,28.300,-0.594,2.961,0.398
2019-06-09-14:58:30.145121,0.682,-0.347,10.079,-15.500,41.900,214.600,-0.656,2.672,0.648
2019-06-09-14:58:30.164545,0.620,-0.270,10.102,-9.700,-35.800,26.200,-1.078,2.961,0.484
2019-06-09-14:58:30.184901,0.634,-0.285,9.995,10.300,131.100,311.300,-0.570,2.789,0.367
2019-06-09-14:58:30.207630,0.648,-0.249,10.079,26.100,0.800,26.500,-0.352,2.883,0.367
2019-06-09-14:58:30.228323,0.620,-0.270,10.035,37.200,125.300,228.500,-0.617,3.016,0.352
2019-06-09-14:58:30.248055,0.648,-0.261,10.043,38.400,58.400,96.600,-0.289,2.758,0.289
2019-06-09-14:58:30.267707,0.629,-0.285,10.028,26.300,7.800,31.800,-0.328,2.969,0.234
2019-06-09-14:58:30.287214,0.627,-0.237,9.985,-10.800,-35.200,24.500,-1.102,2.898,0.445
2019-06-09-14:58:30.306712,0.632,-0.311,10.012,-21.300,-8.400,98.000,-0.469,2.750,0.289
2019-06-09-14:58:30.326213,0.641,-0.304,9.995,29.200,142.100,288.100,-0.320,2.727,0.375
2019-06-09-14:58:30.345837,0.622,-0.270,10.112,-2.000,-35.300,14.200,-0.555,3.102,0.336
2019-06-09-14:58:30.365471,0.641,-0.292,10.043,-17.600,-27.200,34.300,-0.570,2.930,0.414
2019-06-09-14:58:30.384997,0.651,-0.323,9.978,21.900,130.500,48.200,-0.555,3.094,0.484
2019-06-09-14:58:30.404444,0.632,-0.316,10.177,21.100,130.200,47.700,-0.469,3.008,0.602
2019-06-09-14:58:30.423912,0.668,-0.299,10.035,21.600,130.000,47.300,-0.469,2.758,0.414
2019-06-09-14:58:30.443985,0.658,-0.258,10.095,22.300,130.200,46.800,-0.273,2.906,0.289
2019-06-09-14:58:30.463732,0.663,-0.321,10.095,21.200,130.900,48.200,-0.508,2.750,0.594
2019-06-09-14:58:30.483200,0.644,-0.333,10.004,21.400,130.500,48.000,-0.984,3.094,0.266
2019-06-09-14:58:30.502694,0.639,-0.306,10.057,21.900,130.000,48.200,-0.992,2.789,0.367
2019-06-09-14:58:30.522152,0.675,-0.294,10.050,21.100,131.100,48.000,-0.516,2.836,0.727
2019-06-09-14:58:30.541707,0.668,-0.301,10.028,21.300,131.300,48.000,-0.492,2.875,0.289
2019-06-09-14:58:30.561292,0.692,-0.325,10.059,21.900,130.500,47.600,-0.727,2.961,0.305
2019-06-09-14:58:30.580775,0.639,-0.325,10.100,21.800,131.100,48.200,-1.188,2.789,0.555
2019-06-09-14:58:30.600248,0.634,-0.280,10.086,21.100,129.700,47.200,-0.391,2.672,0.375
2019-06-09-14:58:30.619753,0.641,-0.249,10.007,21.200,130.200,47.900,-0.922,2.820,0.484
2019-06-09-14:58:30.639218,0.648,-0.316,10.081,22.300,131.700,48.800,-0.547,3.047,0.641
2019-06-09-14:58:30.658728,0.636,-0.282,10.074,21.000,130.700,47.400,-0.547,3.266,0.469
2019-06-09-14:58:30.678212,0.653,-0.258,9.976,21.600,130.400,47.500,-0.547,2.961,0.375
2019-06-09-14:58:30.697841,0.632,-0.278,10.031,21.100,130.500,48.000,-0.680,2.812,0.469
2019-06-09-14:58:30.717318,0.648,-0.268,10.059,20.500,130.000,48.800,-0.508,2.875,0.648
2019-06-09-14:58:30.736754,0.663,-0.290,10.064,21.800,130.200,49.200,-0.547,2.750,0.391
2019-06-09-14:58:30.756572,0.648,-0.297,10.062,22.000,130.300,47.100,-0.633,2.773,0.469
2019-06-09-14:58:30.776183,0.627,-0.292,10.026,21.600,129.700,48.900,-0.789,2.906,0.375
2019-06-09-14:58:30.795683,0.644,-0.290,10.069,21.500,130.500,46.700,-0.445,3.188,0.469
2019-06-09-14:58:30.815144,0.636,-0.285,10.026,20.700,130.700,48.100,-0.531,2.820,0.625
2019-06-09-14:58:30.834619,0.605,-0.287,10.074,21.600,129.900,47.600,-0.367,2.945,0.375
