Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-26-02:38:39.541252,0.294,-0.163,10.129,10.000,-1.300,24.700,-0.914,2.594,-0.141
2019-05-26-02:38:39.651189,0.297,-0.179,10.136,9.300,-0.300,23.100,-0.898,2.938,-0.102
2019-05-26-02:38:39.760822,0.282,-0.165,10.129,10.200,-2.000,24.300,-1.328,2.680,-0.367
2019-05-26-02:38:39.870579,0.297,-0.158,10.136,11.000,-0.300,22.500,-0.891,2.930,-0.148
2019-05-26-02:38:39.980215,0.301,-0.170,10.107,11.600,-0.400,24.100,-1.258,2.797,-0.273
2019-05-26-02:38:40.089890,0.285,-0.170,10.131,10.300,-1.100,23.900,-1.094,2.656,-0.102
2019-05-26-02:38:40.199839,0.273,-0.158,10.114,10.500,-0.500,23.400,-1.172,2.812,0.062
2019-05-26-02:38:40.309526,0.299,-0.177,10.138,10.400,-0.200,23.200,-1.039,2.828,-0.234
2019-05-26-02:38:40.419243,0.287,-0.170,10.122,10.000,-0.900,24.800,-1.523,2.844,-0.164
2019-05-26-02:38:40.534387,0.287,-0.175,10.122,10.300,0.000,23.000,-0.984,2.805,-0.297
2019-05-26-02:38:40.644311,0.280,-0.170,10.131,10.400,-0.700,23.900,-0.828,2.797,0.086
2019-05-26-02:38:40.753925,0.285,-0.158,10.129,10.400,-0.700,24.800,-1.109,2.625,-0.297
2019-05-26-02:38:40.863700,0.280,-0.182,10.138,10.700,-0.400,23.000,-0.891,2.719,-0.117
2019-05-26-02:38:40.973381,0.290,-0.182,10.131,9.900,-0.200,23.400,-1.188,2.484,-0.234
2019-05-26-02:38:41.083036,0.294,-0.172,10.131,10.900,-0.500,23.600,-1.008,2.586,-0.203
2019-05-26-02:38:41.192670,0.294,-0.179,10.124,9.100,0.500,24.400,-0.922,2.930,-0.273
2019-05-26-02:38:41.302254,0.290,-0.163,10.129,10.100,0.300,23.700,-0.984,2.625,-0.008
2019-05-26-02:38:41.412154,0.287,-0.167,10.119,10.600,-0.500,23.100,-0.695,2.977,-0.148
2019-05-26-02:38:41.521728,0.287,-0.165,10.119,10.000,-1.200,24.000,-0.930,2.711,-0.031
2019-05-26-02:38:41.631322,0.299,-0.163,10.141,10.900,-1.500,24.100,-0.938,2.648,-0.055
2019-05-26-02:38:41.746121,0.301,-0.175,10.124,10.500,-0.500,23.300,-1.109,2.758,-0.250
2019-05-26-02:38:41.855934,0.292,-0.172,10.143,10.500,-1.300,23.800,-0.891,2.742,-0.391
2019-05-26-02:38:41.965653,0.299,-0.179,10.126,11.200,0.100,23.000,-0.680,3.148,-0.102
2019-05-26-02:38:42.075692,0.287,-0.153,10.136,11.100,-0.900,23.800,-1.156,2.609,-0.164
2019-05-26-02:38:42.185567,0.294,-0.179,10.153,10.600,-1.300,24.800,-1.156,2.820,-0.031
2019-05-26-02:38:42.295284,0.304,-0.165,10.134,10.900,-0.400,24.900,-1.227,2.625,-0.188
2019-05-26-02:38:42.405056,0.299,-0.179,10.155,10.800,-1.000,22.500,-0.453,2.805,-0.359
2019-05-26-02:38:42.514796,0.294,-0.165,10.146,10.800,-1.000,23.500,-1.094,2.633,-0.227
2019-05-26-02:38:42.624802,0.285,-0.158,10.124,10.600,-0.100,24.100,-1.234,2.695,-0.055
2019-05-26-02:38:42.734491,0.294,-0.172,10.138,10.000,-1.200,23.600,-1.258,2.711,-0.250
2019-05-26-02:38:42.848372,0.292,-0.167,10.148,10.700,-0.500,23.300,-1.258,2.711,-0.047
2019-05-26-02:38:42.958343,0.280,-0.179,10.134,10.300,-0.700,22.700,-0.969,2.719,-0.203
2019-05-26-02:38:43.067922,0.290,-0.158,10.126,10.700,-0.300,24.500,-1.547,2.609,-0.203
2019-05-26-02:38:43.177624,0.292,-0.172,10.124,9.300,-0.400,23.800,-0.562,2.547,-0.273
2019-05-26-02:38:43.287163,0.297,-0.163,10.112,10.900,-0.600,24.900,-1.234,2.734,-0.250
2019-05-26-02:38:43.396899,0.285,-0.179,10.119,10.100,-0.600,23.200,-0.828,2.852,-0.344
2019-05-26-02:38:43.506579,0.290,-0.175,10.126,10.500,-0.200,24.800,-0.820,2.805,-0.078
2019-05-26-02:38:43.616171,0.299,-0.158,10.131,10.500,-0.300,24.800,-0.664,2.734,0.016
2019-05-26-02:38:43.725819,0.273,-0.182,10.119,10.900,-1.200,24.900,-0.852,2.805,-0.328
2019-05-26-02:38:43.835788,0.290,-0.167,10.114,11.000,-0.500,23.000,-1.188,2.922,0.031
2019-05-26-02:38:43.945502,0.292,-0.175,10.107,10.200,-0.500,23.100,-1.141,2.719,-0.281
2019-05-26-02:38:44.055084,0.282,-0.160,10.124,10.300,0.100,24.000,-1.352,2.484,-0.359
2019-05-26-02:38:44.165185,0.280,-0.182,10.126,10.200,-1.100,24.500,-0.969,2.523,-0.227
2019-05-26-02:38:44.274882,0.294,-0.148,10.124,11.500,-0.600,24.900,-1.203,2.414,-0.180
2019-05-26-02:38:44.384681,0.282,-0.158,10.138,9.900,-0.700,23.900,-1.055,2.625,0.078
2019-05-26-02:38:44.494327,0.287,-0.163,10.141,10.200,-0.600,23.600,-1.141,2.695,-0.203
2019-05-26-02:38:44.603951,0.282,-0.184,10.124,9.900,-0.800,23.600,-0.875,2.633,-0.094
2019-05-26-02:38:44.713465,0.278,-0.182,10.124,10.700,-0.200,24.500,-0.875,2.672,-0.070
2019-05-26-02:38:44.823178,0.285,-0.160,10.102,10.600,-0.100,22.400,-1.250,2.820,-0.148
2019-05-26-02:38:44.932907,0.299,-0.167,10.117,10.900,-0.200,23.400,-0.945,2.805,-0.477
2019-05-26-02:38:45.042923,0.278,-0.179,10.131,10.800,-1.200,23.600,-1.016,2.828,-0.203
2019-05-26-02:38:45.152623,0.280,-0.158,10.114,11.000,-0.300,23.700,-0.914,2.734,-0.094
2019-05-26-02:38:45.262297,0.285,-0.177,10.124,10.900,-1.100,22.300,-1.227,2.594,-0.414
2019-05-26-02:38:45.372288,0.290,-0.170,10.124,10.300,0.000,24.500,-0.539,2.453,-0.148
2019-05-26-02:38:45.481975,0.297,-0.177,10.110,11.000,-0.300,23.100,-1.180,2.594,-0.281
2019-05-26-02:38:45.591563,0.282,-0.153,10.119,10.700,0.100,23.400,-0.914,2.742,-0.305
2019-05-26-02:38:45.701469,0.278,-0.175,10.119,11.300,-0.200,23.000,-0.852,2.742,-0.055
2019-05-26-02:38:45.811192,0.285,-0.163,10.131,10.600,0.400,24.800,-1.086,2.438,-0.227
2019-05-26-02:38:45.921111,0.282,-0.165,10.114,10.600,0.000,23.000,-0.633,2.719,-0.273
2019-05-26-02:38:46.030831,0.297,-0.177,10.141,10.500,-1.100,23.400,-0.961,2.695,-0.203
2019-05-26-02:38:46.148949,0.275,-0.146,10.112,10.600,-0.300,21.600,-0.719,2.586,-0.250
2019-05-26-02:38:46.258720,0.290,-0.160,10.136,9.600,-0.300,24.000,-0.914,2.672,-0.117
2019-05-26-02:38:46.368416,0.290,-0.172,10.131,11.100,-0.400,24.100,-1.023,2.711,-0.031
2019-05-26-02:38:46.478062,0.292,-0.170,10.131,10.500,-0.600,22.900,-0.523,2.477,-0.148
2019-05-26-02:38:46.588025,0.282,-0.172,10.126,9.800,-0.500,23.700,-1.094,2.508,-0.391
2019-05-26-02:38:46.697641,0.292,-0.179,10.138,10.300,-0.800,24.700,-1.312,2.758,-0.117
2019-05-26-02:38:46.807237,0.287,-0.163,10.124,11.500,-0.500,23.000,-1.047,2.680,-0.188
2019-05-26-02:38:46.917150,0.294,-0.156,10.134,11.100,-0.100,23.600,-1.250,2.977,-0.078
2019-05-26-02:38:47.027009,0.280,-0.167,10.136,10.900,-1.100,24.500,-1.234,2.656,-0.125
2019-05-26-02:38:47.136634,0.285,-0.177,10.143,9.800,0.000,23.200,-1.156,2.633,-0.102
2019-05-26-02:38:47.246240,0.294,-0.177,10.141,10.400,0.100,25.700,-0.969,2.883,-0.406
2019-05-26-02:38:47.358314,0.297,-0.175,10.131,10.400,0.000,24.400,-1.188,2.969,-0.453
2019-05-26-02:38:47.467944,0.304,-0.175,10.134,10.800,-0.500,23.200,-1.359,2.758,-0.148
2019-05-26-02:38:47.577573,0.285,-0.179,10.134,10.500,-0.400,24.500,-0.445,2.859,0.039
2019-05-26-02:38:47.687160,0.297,-0.172,10.138,10.300,-0.900,24.600,-1.016,2.914,-0.438
2019-05-26-02:38:47.797106,0.304,-0.179,10.126,10.500,-1.200,24.300,-0.805,2.766,-0.281
2019-05-26-02:38:47.910923,0.285,-0.175,10.134,10.600,-0.900,25.000,-1.266,2.891,-0.344
2019-05-26-02:38:48.020827,0.287,-0.172,10.146,10.500,-0.600,23.900,-0.805,2.867,-0.320
2019-05-26-02:38:48.130838,0.299,-0.172,10.143,10.700,-1.600,23.600,-1.719,2.562,-0.344
2019-05-26-02:38:48.240602,0.292,-0.170,10.138,10.300,0.200,24.100,-0.898,2.820,-0.305
2019-05-26-02:38:48.350376,0.273,-0.160,10.122,9.600,-0.100,23.300,-0.922,2.656,-0.180
2019-05-26-02:38:48.460038,0.292,-0.156,10.153,10.000,-1.200,23.600,-0.703,2.570,-0.180
2019-05-26-02:38:48.569976,0.292,-0.167,10.141,10.200,-0.300,23.900,-1.133,2.609,-0.094
2019-05-26-02:38:48.679722,0.275,-0.165,10.150,10.100,-1.100,23.300,-0.914,2.633,-0.117
2019-05-26-02:38:48.789526,0.294,-0.170,10.124,10.200,0.300,23.300,-1.156,2.672,-0.094
2019-05-26-02:38:48.899447,0.282,-0.172,10.129,10.300,0.300,23.600,-1.117,2.844,0.148
2019-05-26-02:38:49.009495,0.287,-0.165,10.131,10.600,-0.100,24.000,-0.531,2.805,-0.070
2019-05-26-02:38:49.119278,0.285,-0.187,10.129,10.900,0.300,22.700,-0.797,2.656,-0.188
2019-05-26-02:38:49.229008,0.297,-0.175,10.126,10.000,-1.100,22.400,-0.992,2.867,-0.031
2019-05-26-02:38:49.338774,0.285,-0.160,10.129,10.900,0.300,23.700,-1.312,2.711,-0.188
2019-05-26-02:38:49.448388,0.292,-0.165,10.136,10.500,-0.700,22.600,-0.609,2.805,-0.320
2019-05-26-02:38:49.557961,0.292,-0.175,10.134,11.100,0.000,24.300,-1.266,2.539,-0.023
2019-05-26-02:38:49.667577,0.306,-0.175,10.124,10.500,-1.200,24.000,-0.969,2.859,0.055
2019-05-26-02:38:49.777556,0.280,-0.165,10.134,9.900,-0.300,24.600,-0.805,2.711,-0.164
2019-05-26-02:38:49.887314,0.280,-0.167,10.117,9.800,0.000,23.200,-0.898,2.672,0.031
2019-05-26-02:38:49.997124,0.287,-0.158,10.138,10.500,-1.000,22.600,-1.109,2.656,-0.055
2019-05-26-02:38:50.106874,0.299,-0.182,10.138,10.900,-0.600,23.300,-1.109,2.781,-0.117
2019-05-26-02:38:50.216866,0.278,-0.170,10.131,10.300,-0.600,23.300,-1.477,2.648,-0.117
2019-05-26-02:38:50.326623,0.282,-0.170,10.129,9.300,-0.400,23.300,-1.016,2.734,-0.383
2019-05-26-02:38:50.436224,0.280,-0.177,10.122,11.000,-0.700,23.000,-0.922,2.734,-0.117
2019-05-26-02:38:50.545849,0.278,-0.179,10.129,10.300,-0.500,22.400,-1.109,2.891,-0.180
2019-05-26-02:38:50.655733,0.290,-0.191,10.136,11.300,0.000,22.300,-0.867,2.594,-0.125
2019-05-26-02:38:50.765385,0.287,-0.172,10.129,10.300,-1.700,23.400,-0.820,2.680,-0.023
2019-05-26-02:38:50.875074,0.299,-0.160,10.148,10.300,0.300,23.000,-1.094,2.711,-0.180
2019-05-26-02:38:50.985143,0.282,-0.184,10.136,9.600,-0.600,24.200,-0.914,2.977,-0.234
2019-05-26-02:38:51.094934,0.285,-0.179,10.119,11.100,-2.300,24.000,-0.695,2.844,-0.273
2019-05-26-02:38:51.204648,0.290,-0.170,10.129,10.700,-1.100,22.000,-1.023,2.695,-0.320
2019-05-26-02:38:51.314286,0.282,-0.165,10.124,9.700,-0.200,24.000,-1.359,2.992,-0.227
2019-05-26-02:38:51.424262,0.280,-0.163,10.114,10.700,-0.100,22.700,-0.875,2.852,-0.344
2019-05-26-02:38:51.533967,0.273,-0.179,10.117,9.700,-1.000,23.300,-1.094,2.844,-0.070
2019-05-26-02:38:51.643673,0.292,-0.163,10.110,10.600,-0.500,23.900,-1.141,2.547,-0.125
2019-05-26-02:38:51.753325,0.280,-0.175,10.114,11.800,1.000,24.000,-0.914,2.805,-0.188
2019-05-26-02:38:51.863136,0.282,-0.158,10.134,10.600,-0.900,24.800,-1.250,2.734,-0.211
2019-05-26-02:38:51.972882,0.299,-0.172,10.122,9.600,-0.500,23.500,-1.156,2.883,-0.164
2019-05-26-02:38:52.082459,0.280,-0.167,10.119,10.500,-0.100,22.600,-1.211,2.633,-0.188
2019-05-26-02:38:52.192337,0.297,-0.172,10.143,10.100,-1.100,23.000,-1.117,2.883,-0.031
2019-05-26-02:38:52.302021,0.285,-0.167,10.141,10.500,-0.700,23.000,-1.125,2.773,0.133
2019-05-26-02:38:52.411740,0.285,-0.175,10.129,10.900,-0.200,22.100,-0.953,2.492,0.016
2019-05-26-02:38:52.521318,0.275,-0.163,10.138,10.800,-0.600,23.200,-1.156,2.672,-0.070
2019-05-26-02:38:52.631330,0.292,-0.165,10.153,9.600,-0.900,21.600,-1.211,2.680,-0.383
2019-05-26-02:38:52.740880,0.290,-0.172,10.134,10.600,-0.200,22.200,-0.750,2.914,-0.234
2019-05-26-02:38:52.850614,0.285,-0.153,10.122,9.700,-0.700,23.200,-0.984,2.930,-0.023
2019-05-26-02:38:52.967616,0.297,-0.158,10.131,11.200,-1.300,23.300,-0.891,2.852,-0.273
2019-05-26-02:38:53.077178,0.294,-0.163,10.122,10.400,-0.300,22.600,-1.023,2.438,-0.125
2019-05-26-02:38:53.186981,0.292,-0.189,10.126,10.500,-1.700,23.800,-0.695,2.758,-0.203
2019-05-26-02:38:53.296753,0.278,-0.156,10.129,10.800,-0.600,23.300,-0.867,2.758,-0.070
2019-05-26-02:38:53.406830,0.292,-0.167,10.141,10.400,-0.300,22.300,-1.109,2.414,-0.188
2019-05-26-02:38:53.516517,0.282,-0.167,10.126,9.600,-0.600,22.600,-0.797,2.766,-0.258
2019-05-26-02:38:53.626122,0.290,-0.165,10.129,11.300,-0.100,24.100,-1.305,2.938,-0.180
2019-05-26-02:38:53.735597,0.292,-0.172,10.095,10.900,-1.100,23.000,-0.844,2.586,-0.070
2019-05-26-02:38:53.845495,0.282,-0.175,10.146,10.400,-0.600,23.100,-0.938,2.633,-0.273
2019-05-26-02:38:53.955474,0.294,-0.160,10.134,11.000,-1.200,22.500,-0.867,2.562,-0.180
2019-05-26-02:38:54.065262,0.299,-0.170,10.114,10.700,0.000,23.800,-0.781,2.711,-0.461
2019-05-26-02:38:54.175007,0.290,-0.175,10.126,11.700,-1.100,22.300,-0.984,2.883,-0.273
2019-05-26-02:38:54.284708,0.285,-0.165,10.150,10.700,-1.300,22.300,-0.984,2.695,-0.188
2019-05-26-02:38:54.394501,0.290,-0.172,10.141,10.100,-0.700,21.600,-0.781,2.742,-0.281
2019-05-26-02:38:54.506143,0.282,-0.179,10.129,11.600,0.100,22.900,-0.945,2.539,-0.164
2019-05-26-02:38:54.616080,0.282,-0.167,10.134,11.200,-0.300,24.200,-1.234,2.672,-0.031
2019-05-26-02:38:54.725745,0.285,-0.172,10.124,10.500,-0.700,22.400,-0.938,2.508,-0.031
2019-05-26-02:38:54.835467,0.290,-0.172,10.136,10.900,0.100,23.200,-1.398,2.891,0.008
2019-05-26-02:38:54.945098,0.280,-0.167,10.126,10.700,-0.500,22.200,-0.945,2.719,-0.234
2019-05-26-02:38:55.055091,0.292,-0.167,10.112,11.500,-2.000,23.300,-1.312,2.766,-0.391
2019-05-26-02:38:55.165024,0.290,-0.175,10.136,10.400,-1.200,23.500,-1.188,2.648,-0.359
2019-05-26-02:38:55.274735,0.294,-0.165,10.119,11.300,-0.300,22.500,-1.250,2.820,-0.070
2019-05-26-02:38:55.384462,0.285,-0.167,10.119,11.700,-1.300,24.300,-1.188,2.367,-0.148
2019-05-26-02:38:55.494142,0.299,-0.177,10.122,10.000,-1.000,23.400,-1.008,2.586,-0.211
2019-05-26-02:38:55.603754,0.301,-0.170,10.138,10.300,0.100,24.500,-0.945,2.742,-0.070
2019-05-26-02:38:55.713610,0.273,-0.167,10.124,11.200,-0.900,23.600,-1.180,2.609,-0.070
2019-05-26-02:38:55.823689,0.297,-0.175,10.129,11.300,-0.700,22.900,-1.008,2.523,-0.031
2019-05-26-02:38:55.933371,0.282,-0.170,10.138,10.000,-1.200,23.600,-0.656,2.656,-0.164
2019-05-26-02:38:56.043150,0.278,-0.167,10.136,11.600,0.000,23.800,-1.164,2.766,-0.094
2019-05-26-02:38:56.152828,0.287,-0.172,10.117,11.400,-0.400,24.300,-0.602,2.484,-0.141
2019-05-26-02:38:56.262877,0.282,-0.175,10.119,10.500,-0.300,24.300,-1.039,2.891,-0.250
2019-05-26-02:38:56.372655,0.297,-0.165,10.136,11.300,-1.000,23.500,-0.867,2.711,-0.102
2019-05-26-02:38:56.482383,0.292,-0.167,10.124,11.400,-0.200,23.100,-0.922,2.625,-0.258
2019-05-26-02:38:56.591988,0.278,-0.175,10.134,10.900,0.100,22.200,-0.648,2.734,-0.047
2019-05-26-02:38:56.701531,0.287,-0.160,10.126,10.800,-0.800,23.000,-1.359,2.672,0.062
2019-05-26-02:38:56.811190,0.301,-0.165,10.112,10.300,-0.400,22.600,-0.805,2.609,-0.234
2019-05-26-02:38:56.920916,0.292,-0.156,10.146,10.900,0.200,23.100,-1.109,2.805,-0.203
2019-05-26-02:38:57.030892,0.292,-0.189,10.134,10.600,0.700,23.000,-1.312,2.672,-0.125
2019-05-26-02:38:57.140459,0.294,-0.163,10.124,11.200,-0.500,22.600,-1.047,2.914,0.008
2019-05-26-02:38:57.250170,0.297,-0.172,10.146,9.500,0.100,23.300,-0.922,2.734,-0.320
2019-05-26-02:38:57.359885,0.287,-0.165,10.110,10.200,-0.600,23.300,-1.180,2.648,-0.070
2019-05-26-02:38:57.469885,0.304,-0.167,10.117,10.900,-1.600,23.600,-1.062,2.547,-0.023
2019-05-26-02:38:57.579561,0.290,-0.165,10.122,10.300,-1.700,23.500,-0.727,2.781,-0.297
2019-05-26-02:38:57.689372,0.292,-0.187,10.102,10.400,0.000,23.400,-1.211,2.727,0.016
2019-05-26-02:38:57.799009,0.282,-0.175,10.134,10.900,-0.300,23.100,-1.117,2.828,-0.188
2019-05-26-02:38:57.908779,0.292,-0.172,10.136,9.900,-0.700,23.000,-1.172,2.703,0.016
2019-05-26-02:38:58.023217,0.287,-0.170,10.148,10.400,-1.800,23.500,-0.852,3.016,-0.141
2019-05-26-02:38:58.132792,0.294,-0.170,10.124,11.000,-0.700,24.400,-0.531,2.695,-0.234
2019-05-26-02:38:58.242704,0.290,-0.146,10.122,9.900,-1.900,22.500,-0.656,2.711,-0.234
2019-05-26-02:38:58.352362,0.309,-0.165,10.124,9.800,-1.600,24.100,-0.938,2.734,-0.203
2019-05-26-02:38:58.462030,0.278,-0.177,10.138,10.300,-0.600,23.700,-1.008,2.797,-0.102
2019-05-26-02:38:58.578198,0.304,-0.172,10.117,10.700,-2.000,23.800,-0.914,2.758,-0.023
2019-05-26-02:38:58.687867,0.282,-0.163,10.114,10.400,-0.100,23.600,-1.383,2.719,-0.227
2019-05-26-02:38:58.797339,0.285,-0.177,10.119,10.800,-1.000,23.800,-0.781,2.844,-0.234
2019-05-26-02:38:58.907054,0.290,-0.160,10.122,11.300,-0.900,22.900,-1.070,2.766,-0.367
2019-05-26-02:38:59.016746,0.287,-0.175,10.129,11.200,-1.400,23.400,-1.016,2.820,-0.367
2019-05-26-02:38:59.126219,0.297,-0.160,10.107,11.300,-0.600,23.700,-0.992,2.938,-0.180
2019-05-26-02:38:59.235853,0.294,-0.156,10.138,10.300,-0.700,23.200,-1.008,2.852,-0.125
2019-05-26-02:38:59.345474,0.287,-0.179,10.129,10.900,-0.100,25.100,-1.047,2.797,-0.148
2019-05-26-02:38:59.455515,0.306,-0.179,10.107,10.700,0.000,22.700,-0.555,2.453,-0.180
2019-05-26-02:38:59.565218,0.304,-0.160,10.117,10.200,-1.000,24.300,-1.234,2.461,-0.328
2019-05-26-02:38:59.674899,0.294,-0.170,10.136,12.000,-1.100,24.500,-1.406,2.891,-0.188
2019-05-26-02:38:59.786407,0.278,-0.175,10.126,11.500,-0.500,23.000,-0.961,2.656,-0.148
2019-05-26-02:38:59.896022,0.280,-0.165,10.126,10.900,-0.200,22.600,-0.898,2.758,-0.211
2019-05-26-02:39:00.005679,0.292,-0.170,10.129,10.700,-0.100,24.200,-1.141,2.672,-0.102
2019-05-26-02:39:00.115184,0.290,-0.172,10.138,11.000,-0.800,23.700,-1.336,2.758,-0.305
2019-05-26-02:39:00.225026,0.292,-0.175,10.117,10.700,0.000,22.700,-1.227,2.570,-0.141
2019-05-26-02:39:00.335074,0.297,-0.156,10.119,10.700,-0.700,23.200,-0.805,2.805,-0.305
2019-05-26-02:39:00.444948,0.294,-0.160,10.129,10.300,-0.300,25.100,-1.383,2.555,0.148
2019-05-26-02:39:00.554671,0.285,-0.175,10.122,10.700,-1.400,23.000,-1.102,3.125,-0.180
2019-05-26-02:39:00.664642,0.290,-0.165,10.136,11.500,-1.100,23.400,-1.070,2.695,-0.008
2019-05-26-02:39:00.774213,0.292,-0.170,10.141,10.000,-0.400,25.100,-0.852,2.570,-0.438
2019-05-26-02:39:00.883869,0.290,-0.177,10.148,10.700,-0.700,24.300,-1.203,2.570,-0.102
2019-05-26-02:39:00.993838,0.282,-0.182,10.131,10.300,-0.100,24.700,-1.117,2.609,-0.305
2019-05-26-02:39:01.104853,0.292,-0.170,10.134,10.700,-1.000,23.500,-0.609,2.742,-0.250
2019-05-26-02:39:01.215000,0.280,-0.167,10.122,11.700,-0.300,21.500,-0.961,2.719,-0.617
2019-05-26-02:39:01.324852,0.282,-0.167,10.141,10.800,-0.600,23.100,-1.336,2.633,-0.055
2019-05-26-02:39:01.434395,0.280,-0.165,10.119,11.100,-1.500,24.200,-0.719,2.734,-0.188
2019-05-26-02:39:01.543958,0.273,-0.177,10.129,10.800,-1.400,23.600,-0.992,2.609,-0.125
2019-05-26-02:39:01.653548,0.287,-0.187,10.126,10.800,-1.200,23.600,-1.133,2.734,-0.164
2019-05-26-02:39:01.763130,0.290,-0.160,10.141,10.900,-0.800,23.800,-0.633,2.680,-0.148
2019-05-26-02:39:01.873180,0.294,-0.177,10.114,10.600,-0.100,24.400,-1.039,2.844,-0.234
2019-05-26-02:39:01.983052,0.285,-0.182,10.134,10.700,-1.200,23.900,-0.867,2.625,-0.188
2019-05-26-02:39:02.092623,0.278,-0.179,10.143,10.100,-0.900,23.700,-1.328,2.586,-0.094
2019-05-26-02:39:02.202540,0.282,-0.175,10.141,10.400,-1.000,22.700,-1.266,2.797,-0.094
2019-05-26-02:39:02.312172,0.285,-0.175,10.141,11.000,-0.800,24.100,-0.844,2.695,-0.367
2019-05-26-02:39:02.421782,0.309,-0.165,10.126,10.500,0.100,23.600,-1.500,2.562,-0.031
2019-05-26-02:39:02.531390,0.294,-0.165,10.122,10.700,-0.200,22.600,-1.258,2.672,-0.188
2019-05-26-02:39:02.640899,0.273,-0.158,10.138,10.300,0.000,23.900,-0.742,2.562,-0.523
2019-05-26-02:39:02.750436,0.294,-0.172,10.143,11.300,-0.900,22.900,-1.023,2.547,-0.148
2019-05-26-02:39:02.860085,0.287,-0.170,10.141,11.100,-0.700,23.400,-0.898,2.797,-0.250
2019-05-26-02:39:02.971842,0.280,-0.163,10.124,10.400,-1.300,23.400,-1.016,2.414,-0.305
2019-05-26-02:39:03.093981,0.294,-0.172,10.122,10.100,-1.200,22.600,-1.344,2.602,0.031
2019-05-26-02:39:03.203642,0.287,-0.170,10.131,10.200,-1.300,23.900,-1.281,2.672,-0.234
2019-05-26-02:39:03.313259,0.294,-0.165,10.134,11.500,-0.800,22.800,-0.828,2.750,0.039
2019-05-26-02:39:03.423252,0.292,-0.175,10.114,10.100,-2.300,22.100,-0.562,2.836,0.062
2019-05-26-02:39:03.532949,0.282,-0.172,10.126,10.700,-1.400,22.600,-1.672,2.797,-0.477
2019-05-26-02:39:03.642538,0.294,-0.179,10.129,10.700,0.200,22.400,-1.281,2.938,-0.391
2019-05-26-02:39:03.752146,0.275,-0.160,10.158,10.600,-0.800,24.100,-0.984,2.633,-0.055
2019-05-26-02:39:03.861816,0.287,-0.189,10.117,10.800,-1.100,24.600,-0.961,2.719,-0.258
2019-05-26-02:39:03.971505,0.285,-0.172,10.131,10.700,-0.200,24.100,-0.797,2.828,-0.328
2019-05-26-02:39:04.081103,0.290,-0.182,10.119,9.900,-0.200,22.600,-1.039,2.992,-0.273
2019-05-26-02:39:04.196304,0.287,-0.167,10.141,11.200,-1.600,24.000,-1.062,2.625,-0.250
2019-05-26-02:39:04.305857,0.301,-0.160,10.134,9.700,-1.600,23.700,-0.820,2.523,-0.188
2019-05-26-02:39:04.415479,0.290,-0.172,10.122,11.500,-1.000,24.100,-0.984,2.461,-0.328
2019-05-26-02:39:04.525090,0.294,-0.170,10.126,9.900,-2.600,24.100,-1.016,2.547,-0.344
2019-05-26-02:39:04.635066,0.282,-0.175,10.114,10.400,0.000,23.900,-1.336,2.625,-0.180
2019-05-26-02:39:04.744675,0.290,-0.182,10.134,11.300,-1.100,23.500,-0.992,2.719,-0.078
2019-05-26-02:39:04.854340,0.285,-0.163,10.105,10.400,-0.500,23.500,-0.656,2.656,-0.430
2019-05-26-02:39:04.963991,0.299,-0.170,10.122,11.100,-1.400,22.600,-1.141,2.906,-0.070
2019-05-26-02:39:05.073549,0.301,-0.167,10.129,10.200,-1.500,24.900,-0.922,2.820,-0.117
2019-05-26-02:39:05.183219,0.290,-0.165,10.134,9.900,0.000,22.800,-1.047,2.758,-0.180
2019-05-26-02:39:05.292705,0.280,-0.179,10.131,10.300,-1.300,24.100,-0.867,2.648,-0.305
2019-05-26-02:39:05.402629,0.290,-0.184,10.126,10.200,-0.500,24.100,-1.070,2.828,-0.078
2019-05-26-02:39:05.512262,0.285,-0.167,10.126,10.800,-1.300,21.800,-0.852,2.656,-0.281
2019-05-26-02:39:05.621766,0.287,-0.160,10.138,11.000,-1.100,22.900,-0.984,2.844,-0.383
2019-05-26-02:39:05.731600,0.294,-0.170,10.146,10.400,-1.300,23.300,-0.828,2.461,-0.359
2019-05-26-02:39:05.841606,0.290,-0.163,10.112,10.200,-0.700,23.800,-1.133,2.758,-0.273
2019-05-26-02:39:05.951373,0.280,-0.182,10.112,11.700,-1.200,23.200,-0.922,2.680,-0.273
2019-05-26-02:39:06.061012,0.285,-0.170,10.134,11.300,-1.000,22.500,-0.961,2.766,-0.008
2019-05-26-02:39:06.170651,0.294,-0.170,10.114,11.300,-0.900,23.100,-1.070,2.586,-0.328
2019-05-26-02:39:06.280156,0.280,-0.184,10.105,11.100,-1.000,23.600,-0.773,2.422,-0.102
2019-05-26-02:39:06.389760,0.278,-0.179,10.110,10.300,-1.700,22.800,-1.156,2.680,-0.203
2019-05-26-02:39:06.499490,0.282,-0.175,10.134,10.900,-1.300,23.800,-0.727,2.914,-0.188
2019-05-26-02:39:06.609521,0.287,-0.175,10.131,10.500,0.000,23.500,-1.062,2.484,-0.055
2019-05-26-02:39:06.719321,0.297,-0.187,10.119,10.300,-0.200,24.300,-1.047,2.844,-0.297
