Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-23-09:19:06.398343,0.311,-0.309,10.119,0.200,-30.700,-19.200,-0.594,2.945,0.062
2019-05-23-09:19:06.507886,0.335,-0.311,10.112,-0.300,-30.200,-20.700,-0.781,2.766,-0.094
2019-05-23-09:19:06.617999,0.335,-0.309,10.124,-0.400,-30.500,-21.100,-0.609,2.562,-0.055
2019-05-23-09:19:06.727892,0.321,-0.294,10.110,-1.100,-30.200,-19.500,-1.117,2.805,-0.117
2019-05-23-09:19:06.837465,0.318,-0.321,10.112,-0.400,-30.800,-21.500,-1.164,2.633,-0.141
2019-05-23-09:19:06.947072,0.311,-0.304,10.112,0.000,-30.900,-20.100,-0.484,2.766,-0.102
2019-05-23-09:19:07.056962,0.316,-0.301,10.114,-1.000,-30.700,-19.800,-0.883,2.797,0.031
2019-05-23-09:19:07.168793,0.318,-0.299,10.114,-1.500,-30.500,-18.800,-0.812,2.906,0.156
2019-05-23-09:19:07.278548,0.321,-0.309,10.117,0.200,-30.300,-19.900,-0.727,2.758,-0.055
2019-05-23-09:19:07.389489,0.301,-0.311,10.112,-0.900,-30.500,-18.700,-0.820,2.883,-0.047
2019-05-23-09:19:07.503272,0.316,-0.311,10.114,-1.000,-30.600,-20.900,-0.750,2.859,0.148
2019-05-23-09:19:07.612982,0.328,-0.301,10.095,-1.000,-30.100,-19.900,-0.898,2.797,0.062
2019-05-23-09:19:07.722694,0.323,-0.311,10.114,-0.400,-30.500,-19.900,-1.062,2.844,-0.008
2019-05-23-09:19:07.832583,0.318,-0.306,10.114,-1.000,-30.800,-20.400,-1.016,2.898,0.188
2019-05-23-09:19:07.942186,0.318,-0.306,10.112,-1.300,-31.300,-19.800,-0.781,2.703,0.062
2019-05-23-09:19:08.051971,0.325,-0.299,10.122,-0.400,-30.600,-20.700,-0.875,2.656,-0.227
2019-05-23-09:19:08.161744,0.309,-0.299,10.122,-0.600,-30.100,-21.500,-0.602,2.539,-0.008
2019-05-23-09:19:08.271623,0.328,-0.301,10.119,-0.800,-30.800,-20.300,-1.102,2.672,0.078
2019-05-23-09:19:08.381374,0.323,-0.316,10.112,-0.300,-30.800,-19.400,-0.797,2.672,-0.164
2019-05-23-09:19:08.491003,0.313,-0.301,10.136,-0.400,-30.300,-20.600,-0.586,2.773,0.086
2019-05-23-09:19:08.600585,0.325,-0.311,10.122,-1.800,-30.900,-20.300,-1.469,2.820,-0.008
2019-05-23-09:19:08.710280,0.340,-0.309,10.122,-0.600,-30.100,-20.600,-0.781,2.586,0.125
2019-05-23-09:19:08.819945,0.323,-0.294,10.086,-0.900,-30.000,-19.700,-0.891,2.781,-0.188
2019-05-23-09:19:08.929693,0.301,-0.311,10.102,-1.000,-30.600,-20.500,-0.664,3.023,0.008
2019-05-23-09:19:09.039606,0.318,-0.311,10.091,-0.800,-31.600,-19.200,-0.703,2.812,0.102
2019-05-23-09:19:09.149322,0.311,-0.297,10.112,-0.100,-29.900,-20.800,-1.047,2.602,0.148
2019-05-23-09:19:09.259007,0.316,-0.304,10.110,-0.200,-30.900,-20.700,-0.656,2.625,0.086
2019-05-23-09:19:09.368671,0.328,-0.309,10.117,-0.800,-30.800,-20.300,-0.719,2.883,-0.203
2019-05-23-09:19:09.478591,0.313,-0.313,10.110,-0.700,-30.900,-19.900,-0.719,3.047,0.078
2019-05-23-09:19:09.588318,0.325,-0.297,10.105,-0.800,-30.800,-19.200,-1.016,2.703,0.055
2019-05-23-09:19:09.697988,0.337,-0.292,10.105,-0.500,-30.600,-21.300,-0.805,2.906,-0.141
2019-05-23-09:19:09.807541,0.328,-0.306,10.117,-0.400,-31.600,-19.400,-0.836,2.898,0.039
2019-05-23-09:19:09.917018,0.323,-0.301,10.105,-1.300,-30.600,-18.300,-0.609,2.734,-0.008
2019-05-23-09:19:10.026594,0.333,-0.285,10.107,-0.200,-31.000,-20.400,-1.078,2.875,0.016
2019-05-23-09:19:10.136120,0.321,-0.306,10.105,-0.200,-30.000,-20.400,-1.008,2.477,-0.094
2019-05-23-09:19:10.245964,0.318,-0.306,10.126,-0.800,-30.000,-19.800,-0.898,2.805,-0.008
2019-05-23-09:19:10.355775,0.328,-0.299,10.105,-0.800,-31.000,-20.000,-1.305,2.594,-0.055
2019-05-23-09:19:10.465450,0.347,-0.294,10.098,-0.300,-30.100,-18.700,-1.047,2.633,-0.125
2019-05-23-09:19:10.575056,0.321,-0.313,10.124,-0.300,-29.100,-20.500,-0.945,2.906,0.102
2019-05-23-09:19:10.684959,0.311,-0.301,10.112,-0.100,-30.900,-19.800,-1.172,2.750,0.031
2019-05-23-09:19:10.794570,0.318,-0.299,10.107,-0.400,-30.200,-19.800,-0.812,2.773,0.086
2019-05-23-09:19:10.904214,0.306,-0.306,10.119,-0.400,-30.400,-20.000,-0.758,2.758,0.078
2019-05-23-09:19:11.013723,0.311,-0.316,10.107,-1.000,-30.100,-20.200,-0.992,2.672,-0.070
2019-05-23-09:19:11.123256,0.330,-0.316,10.110,-0.700,-29.800,-19.900,-0.836,2.750,0.086
2019-05-23-09:19:11.232977,0.318,-0.306,10.095,-1.100,-30.300,-21.000,-1.039,2.805,-0.164
2019-05-23-09:19:11.342646,0.325,-0.321,10.107,-1.100,-29.700,-19.900,-1.172,2.500,0.016
2019-05-23-09:19:11.452584,0.309,-0.311,10.110,-1.800,-30.100,-22.300,-0.945,2.680,-0.070
2019-05-23-09:19:11.562296,0.335,-0.306,10.119,-0.700,-30.200,-19.200,-1.133,2.648,-0.047
2019-05-23-09:19:11.672054,0.321,-0.316,10.114,-1.300,-30.500,-19.700,-0.656,2.477,0.031
2019-05-23-09:19:11.781612,0.313,-0.301,10.126,-0.900,-30.700,-19.000,-0.562,2.711,0.055
2019-05-23-09:19:11.891507,0.330,-0.304,10.112,-0.800,-29.700,-20.800,-0.891,2.742,-0.234
2019-05-23-09:19:12.001169,0.309,-0.311,10.122,-0.700,-31.000,-19.900,-0.805,2.750,0.016
2019-05-23-09:19:12.110783,0.325,-0.304,10.112,-0.900,-31.500,-20.500,-1.016,2.625,-0.273
2019-05-23-09:19:12.220495,0.333,-0.313,10.117,-0.500,-30.800,-20.500,-1.258,2.859,0.031
2019-05-23-09:19:12.330256,0.318,-0.304,10.124,-0.600,-30.500,-20.600,-1.133,2.711,-0.125
2019-05-23-09:19:12.439823,0.304,-0.299,10.110,-0.200,-30.500,-19.500,-0.992,2.844,-0.180
2019-05-23-09:19:12.549397,0.333,-0.309,10.124,-0.600,-29.600,-22.000,-0.828,3.000,-0.102
2019-05-23-09:19:12.659231,0.333,-0.301,10.117,-0.200,-31.000,-19.800,-0.992,2.641,0.148
2019-05-23-09:19:12.768813,0.330,-0.306,10.114,-1.000,-30.200,-20.600,-0.945,2.805,-0.070
2019-05-23-09:19:12.878475,0.321,-0.304,10.131,-0.300,-31.000,-19.100,-1.016,2.852,-0.102
2019-05-23-09:19:12.987996,0.311,-0.311,10.126,-0.500,-30.900,-19.600,-1.211,2.844,0.008
2019-05-23-09:19:13.097868,0.311,-0.297,10.117,0.100,-30.100,-20.100,-0.812,2.898,0.188
2019-05-23-09:19:13.207604,0.347,-0.306,10.124,-0.900,-30.600,-20.100,-0.938,2.906,-0.023
2019-05-23-09:19:13.317353,0.337,-0.294,10.102,-0.700,-30.400,-20.300,-0.945,2.570,-0.031
2019-05-23-09:19:13.426949,0.313,-0.311,10.126,-0.200,-30.200,-20.600,-0.477,2.930,-0.250
2019-05-23-09:19:13.536572,0.313,-0.306,10.112,-0.100,-30.500,-19.600,-0.773,2.906,0.062
2019-05-23-09:19:13.646148,0.313,-0.304,10.122,-0.500,-31.100,-20.100,-0.688,2.648,-0.031
2019-05-23-09:19:13.755781,0.313,-0.309,10.131,-0.900,-30.600,-18.900,-0.930,2.898,0.039
2019-05-23-09:19:13.865699,0.311,-0.304,10.122,-1.400,-29.900,-18.700,-0.766,2.469,0.016
2019-05-23-09:19:13.975589,0.309,-0.301,10.107,0.300,-30.900,-20.200,-0.977,2.664,0.062
2019-05-23-09:19:14.085233,0.313,-0.313,10.102,-1.100,-31.100,-20.100,-0.969,2.969,-0.031
2019-05-23-09:19:14.195079,0.316,-0.313,10.119,-0.800,-29.300,-20.300,-1.094,2.656,-0.117
2019-05-23-09:19:14.304990,0.330,-0.309,10.112,-0.200,-30.900,-21.300,-1.250,2.742,-0.320
2019-05-23-09:19:14.414665,0.301,-0.304,10.100,-0.300,-31.200,-19.100,-0.945,2.672,-0.227
2019-05-23-09:19:14.524207,0.316,-0.311,10.112,0.400,-30.900,-20.000,-0.711,2.859,0.281
2019-05-23-09:19:14.633822,0.311,-0.321,10.117,0.300,-30.800,-19.500,-0.820,2.805,-0.148
2019-05-23-09:19:14.743571,0.340,-0.311,10.119,-1.000,-31.200,-19.800,-0.781,2.820,-0.031
2019-05-23-09:19:14.853106,0.321,-0.311,10.131,0.400,-31.200,-20.900,-0.766,2.758,-0.070
2019-05-23-09:19:14.962544,0.313,-0.311,10.119,-0.600,-30.800,-20.000,-0.617,2.906,0.125
2019-05-23-09:19:15.072446,0.318,-0.311,10.124,-0.300,-29.900,-20.500,-1.117,2.844,0.133
2019-05-23-09:19:15.182155,0.316,-0.309,10.122,-0.400,-30.500,-19.900,-0.781,2.688,0.172
2019-05-23-09:19:15.292094,0.313,-0.311,10.105,-0.700,-30.600,-18.600,-0.867,2.719,-0.008
2019-05-23-09:19:15.401731,0.328,-0.299,10.112,-0.600,-30.200,-19.800,-0.828,2.992,-0.102
2019-05-23-09:19:15.513585,0.321,-0.301,10.129,-0.500,-30.000,-21.500,-0.898,2.602,0.156
2019-05-23-09:19:15.623330,0.318,-0.306,10.114,-1.200,-30.600,-19.800,-0.484,2.477,-0.164
2019-05-23-09:19:15.733058,0.321,-0.309,10.122,-0.600,-30.700,-20.500,-0.797,2.883,-0.031
2019-05-23-09:19:15.842605,0.337,-0.309,10.119,-0.100,-30.500,-20.600,-1.312,2.734,-0.070
2019-05-23-09:19:15.952064,0.311,-0.301,10.100,-0.800,-31.000,-19.200,-0.961,2.734,-0.023
2019-05-23-09:19:16.061583,0.323,-0.316,10.112,-0.700,-30.600,-19.900,-0.922,2.625,-0.180
2019-05-23-09:19:16.171202,0.337,-0.299,10.105,-0.400,-30.300,-19.600,-1.234,2.906,0.078
2019-05-23-09:19:16.281192,0.311,-0.309,10.124,-0.100,-30.700,-20.500,-0.836,2.984,0.062
2019-05-23-09:19:16.390972,0.318,-0.290,10.112,-1.500,-30.400,-19.300,-0.727,2.930,0.039
2019-05-23-09:19:16.500559,0.311,-0.301,10.100,-0.600,-30.700,-19.300,-0.789,2.906,0.039
2019-05-23-09:19:16.610200,0.325,-0.309,10.107,-1.000,-30.200,-19.100,-1.016,2.836,0.133
2019-05-23-09:19:16.720162,0.313,-0.311,10.098,0.000,-30.900,-19.300,-0.961,2.719,-0.055
2019-05-23-09:19:16.829721,0.313,-0.311,10.102,-1.000,-30.500,-20.000,-0.992,2.586,-0.117
2019-05-23-09:19:16.940172,0.328,-0.313,10.136,-0.900,-29.500,-19.100,-0.992,2.555,0.109
2019-05-23-09:19:17.049984,0.316,-0.287,10.114,-1.200,-31.400,-19.800,-1.102,2.898,0.078
2019-05-23-09:19:17.159760,0.301,-0.301,10.126,-1.200,-29.500,-20.400,-0.602,2.648,-0.023
2019-05-23-09:19:17.269458,0.323,-0.304,10.114,-1.500,-30.200,-20.000,-1.070,2.852,-0.055
2019-05-23-09:19:17.379065,0.309,-0.311,10.114,-1.200,-30.100,-19.600,-0.828,2.797,0.172
2019-05-23-09:19:17.488969,0.323,-0.301,10.124,-0.100,-29.700,-18.800,-0.875,2.625,0.133
2019-05-23-09:19:17.598593,0.323,-0.309,10.124,-1.000,-30.700,-20.400,-0.992,2.516,0.078
2019-05-23-09:19:17.708319,0.323,-0.311,10.119,0.000,-29.900,-20.400,-1.023,2.844,-0.070
2019-05-23-09:19:17.817865,0.311,-0.316,10.114,-1.200,-30.200,-19.800,-0.797,2.719,-0.078
2019-05-23-09:19:17.927734,0.323,-0.309,10.126,-0.600,-30.500,-19.700,-1.000,2.812,0.016
2019-05-23-09:19:18.037318,0.325,-0.292,10.131,0.000,-30.000,-19.900,-1.039,2.711,-0.070
2019-05-23-09:19:18.146853,0.313,-0.301,10.126,-0.300,-29.900,-20.000,-0.945,3.023,-0.031
2019-05-23-09:19:18.256646,0.306,-0.306,10.114,0.100,-30.600,-20.300,-1.180,2.867,-0.031
2019-05-23-09:19:18.366403,0.333,-0.313,10.107,0.000,-30.400,-20.000,-0.648,2.766,-0.211
2019-05-23-09:19:18.475979,0.309,-0.301,10.117,0.800,-30.700,-20.100,-1.047,2.930,-0.141
2019-05-23-09:19:18.585544,0.323,-0.299,10.117,-0.700,-29.600,-20.000,-0.727,2.586,0.266
2019-05-23-09:19:18.695449,0.318,-0.311,10.112,0.000,-30.600,-21.400,-1.227,2.695,-0.188
2019-05-23-09:19:18.805067,0.318,-0.306,10.122,-0.800,-30.400,-20.500,-0.750,2.797,-0.055
2019-05-23-09:19:18.914853,0.325,-0.292,10.112,-0.100,-30.300,-19.400,-1.211,2.781,-0.094
2019-05-23-09:19:19.024697,0.318,-0.294,10.131,-0.100,-30.200,-19.100,-0.875,2.750,-0.055
2019-05-23-09:19:19.134684,0.340,-0.306,10.122,-0.400,-31.100,-21.500,-0.844,2.852,-0.094
2019-05-23-09:19:19.244473,0.306,-0.299,10.122,-1.500,-30.300,-20.300,-0.875,2.539,-0.141
2019-05-23-09:19:19.354468,0.330,-0.301,10.114,0.100,-30.000,-20.200,-1.047,2.906,-0.094
2019-05-23-09:19:19.464209,0.316,-0.318,10.112,-0.300,-30.500,-19.500,-1.062,2.938,-0.102
2019-05-23-09:19:19.573815,0.321,-0.304,10.102,-0.600,-30.100,-20.200,-0.930,2.820,0.172
2019-05-23-09:19:19.683547,0.318,-0.304,10.122,-0.900,-30.300,-19.600,-0.836,2.961,0.078
2019-05-23-09:19:19.793086,0.323,-0.309,10.107,-0.600,-30.300,-18.800,-0.406,2.844,-0.188
2019-05-23-09:19:19.902991,0.318,-0.311,10.114,-0.600,-29.800,-19.400,-0.938,2.820,-0.070
2019-05-23-09:19:20.012598,0.306,-0.301,10.124,-0.300,-30.200,-20.200,-0.781,2.711,-0.055
2019-05-23-09:19:20.122196,0.337,-0.311,10.122,-0.700,-30.900,-20.000,-0.797,2.570,-0.031
2019-05-23-09:19:20.232125,0.309,-0.306,10.114,-0.600,-30.700,-19.000,-1.016,2.680,-0.117
2019-05-23-09:19:20.342125,0.330,-0.297,10.117,0.100,-30.900,-19.800,-0.797,2.758,-0.070
2019-05-23-09:19:20.451806,0.318,-0.294,10.102,-0.900,-30.700,-19.600,-0.609,2.875,-0.031
2019-05-23-09:19:20.561399,0.321,-0.290,10.110,-0.300,-30.600,-19.700,-0.914,2.797,-0.164
2019-05-23-09:19:20.671028,0.318,-0.304,10.100,-0.100,-30.200,-19.900,-0.703,2.500,0.125
2019-05-23-09:19:20.780572,0.318,-0.294,10.112,-1.000,-30.700,-17.800,-0.883,2.727,0.102
2019-05-23-09:19:20.890193,0.313,-0.316,10.112,-1.000,-30.200,-20.600,-0.977,2.703,0.211
2019-05-23-09:19:20.999696,0.347,-0.294,10.122,0.200,-30.300,-19.600,-1.148,2.758,0.078
2019-05-23-09:19:21.109579,0.328,-0.311,10.119,-0.600,-30.100,-20.400,-0.969,3.000,-0.023
2019-05-23-09:19:21.219273,0.328,-0.316,10.112,-0.800,-30.200,-20.700,-1.125,2.477,0.016
2019-05-23-09:19:21.328962,0.316,-0.313,10.119,-0.200,-29.700,-20.500,-0.953,2.789,0.086
2019-05-23-09:19:21.438502,0.313,-0.306,10.112,-1.500,-31.100,-20.000,-0.570,2.883,0.078
2019-05-23-09:19:21.548467,0.330,-0.304,10.129,-0.100,-29.800,-19.500,-0.727,2.773,0.148
2019-05-23-09:19:21.658165,0.330,-0.294,10.112,-0.500,-31.000,-19.900,-0.539,2.773,0.086
2019-05-23-09:19:21.767725,0.313,-0.297,10.117,0.100,-30.600,-19.800,-0.398,2.875,0.148
2019-05-23-09:19:21.877270,0.325,-0.299,10.114,-0.100,-30.600,-21.800,-1.008,2.906,-0.031
2019-05-23-09:19:21.986875,0.321,-0.294,10.102,-1.300,-29.600,-19.900,-0.766,2.852,0.008
2019-05-23-09:19:22.096500,0.321,-0.304,10.114,-1.000,-30.900,-19.800,-0.633,2.805,-0.055
2019-05-23-09:19:22.206121,0.321,-0.304,10.114,-0.600,-31.000,-20.900,-0.969,2.617,0.062
2019-05-23-09:19:22.316284,0.309,-0.297,10.124,-1.100,-30.900,-21.300,-0.898,2.922,0.055
2019-05-23-09:19:22.426003,0.313,-0.299,10.134,0.500,-30.700,-18.700,-0.742,2.672,-0.148
2019-05-23-09:19:22.535588,0.318,-0.313,10.117,-0.200,-30.000,-19.800,-0.375,2.930,0.055
2019-05-23-09:19:22.645139,0.318,-0.292,10.105,-0.500,-29.800,-20.100,-0.727,2.695,-0.055
2019-05-23-09:19:22.755036,0.309,-0.311,10.100,-1.200,-31.000,-18.900,-0.781,2.781,-0.031
2019-05-23-09:19:22.864698,0.301,-0.301,10.095,0.800,-30.400,-18.500,-0.977,2.555,0.172
2019-05-23-09:19:22.974388,0.333,-0.313,10.124,-0.600,-31.100,-19.600,-1.141,2.727,0.266
2019-05-23-09:19:23.084116,0.306,-0.299,10.105,-0.800,-30.100,-20.000,-0.891,2.711,-0.070
2019-05-23-09:19:23.193880,0.330,-0.299,10.107,-0.700,-29.800,-19.300,-0.977,2.773,0.055
2019-05-23-09:19:23.303657,0.330,-0.313,10.114,-0.400,-30.200,-20.100,-0.742,2.797,-0.047
2019-05-23-09:19:23.413202,0.328,-0.311,10.124,-1.100,-30.700,-21.000,-0.484,2.922,0.086
2019-05-23-09:19:23.523083,0.318,-0.299,10.124,-0.200,-30.900,-21.400,-0.945,2.828,-0.102
2019-05-23-09:19:23.632747,0.311,-0.301,10.110,-0.700,-29.800,-20.100,-0.984,2.766,-0.070
2019-05-23-09:19:23.742427,0.316,-0.304,10.098,0.000,-29.400,-20.200,-0.781,2.688,0.328
2019-05-23-09:19:23.852070,0.323,-0.316,10.119,-0.900,-31.100,-20.100,-0.875,2.766,-0.188
2019-05-23-09:19:23.964037,0.321,-0.301,10.102,-0.400,-30.700,-20.500,-0.539,2.891,-0.023
2019-05-23-09:19:24.073769,0.325,-0.304,10.126,-0.100,-30.600,-19.900,-0.438,2.734,-0.094
2019-05-23-09:19:24.183555,0.311,-0.301,10.102,-0.200,-31.100,-18.700,-0.656,2.797,-0.141
2019-05-23-09:19:24.293218,0.333,-0.285,10.110,-0.800,-30.100,-20.300,-1.203,2.672,-0.070
2019-05-23-09:19:24.402791,0.316,-0.306,10.119,-1.200,-31.000,-20.000,-0.969,2.859,0.211
2019-05-23-09:19:24.512498,0.316,-0.297,10.129,0.200,-30.100,-20.000,-1.016,2.562,0.078
2019-05-23-09:19:24.622136,0.325,-0.321,10.105,0.800,-30.700,-19.000,-1.008,2.930,-0.078
2019-05-23-09:19:24.732124,0.323,-0.313,10.119,-1.500,-30.200,-19.600,-0.633,2.844,-0.211
2019-05-23-09:19:24.841764,0.316,-0.309,10.107,-0.100,-29.100,-20.000,-0.875,2.742,-0.102
2019-05-23-09:19:24.951607,0.321,-0.311,10.100,-0.400,-30.700,-20.200,-0.773,2.758,0.008
2019-05-23-09:19:25.061984,0.321,-0.304,10.122,0.000,-29.400,-22.300,-0.523,2.594,-0.047
2019-05-23-09:19:25.171850,0.325,-0.306,10.122,-0.400,-30.300,-20.100,-0.852,2.891,-0.102
2019-05-23-09:19:25.281538,0.313,-0.306,10.110,-0.100,-30.900,-19.400,-1.047,2.836,0.062
2019-05-23-09:19:25.391361,0.325,-0.313,10.122,-0.200,-30.100,-20.100,-1.320,2.562,0.062
2019-05-23-09:19:25.500985,0.325,-0.318,10.107,-1.600,-29.900,-20.600,-1.016,2.742,-0.078
2019-05-23-09:19:25.610619,0.318,-0.311,10.124,-0.800,-30.200,-20.700,-1.070,2.906,0.031
2019-05-23-09:19:25.720345,0.340,-0.309,10.122,0.100,-30.100,-21.700,-0.680,2.734,0.148
2019-05-23-09:19:25.829985,0.325,-0.306,10.112,-0.100,-30.400,-20.700,-0.680,2.555,0.148
2019-05-23-09:19:25.939948,0.325,-0.313,10.107,0.200,-31.100,-20.200,-0.555,2.648,-0.203
2019-05-23-09:19:26.049604,0.316,-0.313,10.117,0.000,-30.800,-20.700,-0.953,2.859,0.125
2019-05-23-09:19:26.159199,0.340,-0.301,10.131,-2.100,-31.200,-20.000,-0.625,2.719,-0.180
2019-05-23-09:19:26.271366,0.313,-0.316,10.122,-1.300,-30.700,-20.600,-0.852,2.828,-0.250
2019-05-23-09:19:26.381050,0.313,-0.313,10.110,0.000,-30.200,-20.300,-0.531,2.930,-0.023
2019-05-23-09:19:26.490653,0.323,-0.309,10.112,-0.500,-30.500,-20.900,-1.250,2.562,-0.211
2019-05-23-09:19:26.600303,0.311,-0.301,10.107,-0.800,-29.700,-20.200,-0.820,2.609,-0.117
2019-05-23-09:19:26.710008,0.328,-0.309,10.098,-0.100,-30.300,-20.700,-0.797,2.977,-0.008
2019-05-23-09:19:26.819558,0.333,-0.309,10.122,-1.300,-29.900,-20.500,-0.961,2.883,-0.023
2019-05-23-09:19:26.929040,0.328,-0.316,10.122,-1.400,-30.100,-20.600,-1.164,2.758,-0.102
2019-05-23-09:19:27.038634,0.313,-0.304,10.114,-0.100,-30.100,-19.500,-1.016,2.477,0.148
2019-05-23-09:19:27.148554,0.316,-0.301,10.112,-1.000,-30.800,-21.500,-0.805,2.648,-0.008
2019-05-23-09:19:27.258423,0.328,-0.311,10.122,-0.500,-30.000,-19.700,-1.109,2.969,-0.023
2019-05-23-09:19:27.368200,0.330,-0.311,10.102,-0.400,-30.900,-19.600,-0.820,2.656,-0.078
2019-05-23-09:19:27.478179,0.318,-0.309,10.126,-0.900,-30.000,-19.100,-0.742,2.977,-0.148
2019-05-23-09:19:27.587826,0.321,-0.309,10.119,-0.600,-29.800,-21.500,-1.195,2.617,0.055
2019-05-23-09:19:27.697492,0.316,-0.311,10.114,1.200,-30.800,-19.900,-0.641,2.906,0.078
2019-05-23-09:19:27.807039,0.323,-0.301,10.117,-0.800,-30.800,-19.800,-0.969,2.852,-0.234
2019-05-23-09:19:27.916600,0.321,-0.299,10.136,-0.400,-30.900,-21.100,-0.688,2.797,-0.078
2019-05-23-09:19:28.026228,0.311,-0.304,10.100,-0.400,-30.700,-19.500,-0.852,2.656,-0.281
2019-05-23-09:19:28.135855,0.325,-0.297,10.114,-0.300,-30.500,-19.300,-0.852,2.766,-0.094
2019-05-23-09:19:28.245587,0.316,-0.306,10.114,0.600,-30.400,-20.200,-0.844,2.852,-0.078
2019-05-23-09:19:28.355522,0.330,-0.311,10.124,-0.700,-30.500,-20.900,-0.609,2.578,0.008
2019-05-23-09:19:28.465520,0.328,-0.282,10.105,-0.600,-30.100,-20.300,-0.992,2.570,-0.008
2019-05-23-09:19:28.575137,0.321,-0.309,10.102,-0.300,-31.200,-21.100,-0.953,2.758,0.086
2019-05-23-09:19:28.685005,0.318,-0.299,10.112,-0.600,-29.900,-22.800,-0.906,3.023,0.031
2019-05-23-09:19:28.794691,0.330,-0.304,10.107,0.100,-30.400,-20.200,-0.828,2.820,-0.164
2019-05-23-09:19:28.904214,0.337,-0.299,10.110,-0.100,-30.700,-19.700,-1.000,2.625,0.133
2019-05-23-09:19:29.014040,0.325,-0.301,10.110,-0.500,-30.900,-20.800,-0.836,2.758,0.281
2019-05-23-09:19:29.123800,0.309,-0.299,10.136,-0.600,-30.700,-21.100,-0.859,2.789,0.188
2019-05-23-09:19:29.233664,0.323,-0.292,10.124,0.200,-30.200,-20.400,-0.922,2.844,0.055
2019-05-23-09:19:29.343363,0.328,-0.304,10.114,0.500,-31.200,-21.100,-0.945,2.820,0.195
2019-05-23-09:19:29.452935,0.311,-0.309,10.093,-0.500,-29.800,-19.800,-1.000,2.555,0.039
2019-05-23-09:19:29.562781,0.321,-0.309,10.098,-0.600,-31.200,-21.400,-0.727,2.977,-0.031
2019-05-23-09:19:29.672708,0.321,-0.316,10.126,-0.500,-29.900,-21.800,-1.141,2.914,0.148
2019-05-23-09:19:29.782336,0.328,-0.325,10.131,-0.800,-29.800,-20.600,-0.781,2.461,-0.023
2019-05-23-09:19:29.892287,0.318,-0.306,10.107,-0.700,-29.700,-19.300,-0.609,2.742,-0.031
2019-05-23-09:19:30.001987,0.316,-0.301,10.112,0.100,-30.300,-21.400,-0.961,2.844,-0.031
2019-05-23-09:19:30.111562,0.316,-0.299,10.114,-0.800,-30.500,-21.000,-0.805,2.734,0.156
2019-05-23-09:19:30.222331,0.318,-0.311,10.122,0.900,-30.400,-21.600,-0.703,2.688,0.062
2019-05-23-09:19:30.332293,0.313,-0.318,10.110,0.400,-30.500,-21.400,-0.930,2.727,0.125
2019-05-23-09:19:30.442017,0.323,-0.311,10.117,0.100,-30.700,-20.200,-0.531,2.727,0.352
2019-05-23-09:19:30.551586,0.313,-0.313,10.110,0.300,-30.700,-20.900,-1.102,3.031,0.133
2019-05-23-09:19:30.661218,0.301,-0.304,10.112,-0.100,-30.500,-20.700,-0.828,2.820,-0.023
2019-05-23-09:19:30.771172,0.330,-0.313,10.117,-0.900,-31.400,-20.300,-0.805,2.797,-0.055
2019-05-23-09:19:30.880756,0.311,-0.309,10.102,0.100,-30.900,-19.700,-0.758,2.602,0.031
2019-05-23-09:19:30.990262,0.318,-0.309,10.134,-0.900,-30.600,-21.400,-1.094,3.086,-0.047
2019-05-23-09:19:31.100280,0.313,-0.294,10.088,-1.800,-30.400,-21.800,-0.539,2.539,0.211
2019-05-23-09:19:31.210078,0.311,-0.318,10.124,-0.800,-31.300,-19.600,-1.086,2.852,-0.008
2019-05-23-09:19:31.320023,0.321,-0.306,10.124,-1.100,-30.400,-21.600,-1.133,2.633,-0.047
2019-05-23-09:19:31.429743,0.323,-0.304,10.105,0.000,-31.400,-20.900,-0.930,2.734,0.156
2019-05-23-09:19:31.539330,0.321,-0.294,10.122,-1.200,-31.300,-21.600,-1.016,2.844,-0.180
2019-05-23-09:19:31.648924,0.330,-0.306,10.107,0.100,-30.400,-21.800,-1.086,2.906,0.008
2019-05-23-09:19:31.758597,0.316,-0.294,10.122,-1.100,-31.500,-21.100,-0.773,2.703,0.109
2019-05-23-09:19:31.868276,0.313,-0.318,10.100,0.300,-30.900,-20.300,-0.703,2.719,0.133
2019-05-23-09:19:31.978272,0.299,-0.304,10.126,-0.400,-31.300,-21.100,-0.680,2.852,-0.180
2019-05-23-09:19:32.088019,0.313,-0.304,10.122,0.700,-32.000,-21.900,-0.852,2.539,0.258
2019-05-23-09:19:32.197680,0.325,-0.309,10.114,-0.300,-30.800,-21.100,-0.477,2.680,-0.234
2019-05-23-09:19:32.309666,0.321,-0.316,10.131,0.200,-31.100,-21.300,-1.422,2.625,-0.102
2019-05-23-09:19:32.419299,0.311,-0.287,10.119,0.300,-31.100,-20.900,-0.891,2.711,-0.117
2019-05-23-09:19:32.528847,0.335,-0.313,10.122,0.100,-30.800,-23.200,-0.742,2.969,-0.203
2019-05-23-09:19:32.638491,0.311,-0.309,10.117,-0.300,-31.700,-20.500,-0.836,2.836,0.039
2019-05-23-09:19:32.748241,0.323,-0.306,10.105,0.200,-31.600,-20.700,-0.539,2.641,0.195
