Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-23-09:11:22.127919,0.333,-0.306,10.114,-0.800,-30.300,-21.700,-0.969,2.586,0.211
2019-05-23-09:11:22.237575,0.325,-0.287,10.131,-1.900,-30.800,-20.800,-0.922,2.953,-0.094
2019-05-23-09:11:22.347101,0.313,-0.309,10.102,-0.900,-30.400,-20.100,-0.633,2.891,0.008
2019-05-23-09:11:22.456910,0.318,-0.309,10.105,-1.300,-30.100,-20.300,-0.688,2.758,0.133
2019-05-23-09:11:22.566717,0.321,-0.301,10.117,-0.800,-30.100,-21.600,-1.070,2.570,-0.023
2019-05-23-09:11:22.676282,0.313,-0.309,10.110,-0.500,-30.600,-19.700,-0.586,2.633,-0.031
2019-05-23-09:11:22.786108,0.325,-0.297,10.119,-1.200,-30.300,-21.700,-0.727,2.742,-0.359
2019-05-23-09:11:22.895858,0.311,-0.301,10.117,-2.000,-31.000,-21.500,-1.039,2.828,-0.234
2019-05-23-09:11:23.005497,0.345,-0.306,10.138,-1.100,-30.500,-21.000,-0.953,2.750,0.109
2019-05-23-09:11:23.115224,0.316,-0.304,10.131,-1.700,-30.500,-20.700,-0.805,2.750,0.281
2019-05-23-09:11:23.224913,0.330,-0.290,10.119,-1.200,-29.300,-20.400,-0.773,2.992,-0.102
2019-05-23-09:11:23.334448,0.318,-0.304,10.112,-0.900,-29.700,-19.700,-0.766,3.031,0.039
2019-05-23-09:11:23.443975,0.316,-0.299,10.107,-1.200,-30.200,-21.000,-0.695,2.594,-0.023
2019-05-23-09:11:23.553670,0.337,-0.311,10.102,-0.400,-30.400,-20.900,-0.727,2.477,0.156
2019-05-23-09:11:23.663577,0.318,-0.297,10.122,-0.900,-30.000,-20.900,-1.227,2.781,-0.031
2019-05-23-09:11:23.773444,0.321,-0.309,10.126,-1.100,-30.500,-20.800,-0.797,2.820,-0.047
2019-05-23-09:11:23.883182,0.316,-0.299,10.102,-1.200,-30.700,-20.600,-0.805,2.797,0.008
2019-05-23-09:11:23.993125,0.323,-0.292,10.117,-1.000,-29.900,-19.500,-1.156,2.586,-0.023
2019-05-23-09:11:24.102893,0.321,-0.311,10.105,-1.000,-30.000,-21.300,-1.055,2.539,0.156
2019-05-23-09:11:24.212531,0.316,-0.313,10.095,-0.500,-29.600,-20.800,-0.406,2.758,-0.031
2019-05-23-09:11:24.322232,0.318,-0.304,10.124,-1.600,-30.500,-20.900,-1.070,2.914,-0.164
2019-05-23-09:11:24.431856,0.306,-0.318,10.114,-0.500,-31.000,-21.000,-1.164,2.758,0.086
2019-05-23-09:11:24.541576,0.328,-0.297,10.119,-0.900,-30.500,-20.400,-0.664,3.039,-0.078
2019-05-23-09:11:24.653152,0.333,-0.304,10.112,-1.600,-30.100,-20.800,-0.984,2.695,-0.125
2019-05-23-09:11:24.762870,0.318,-0.301,10.124,-0.800,-30.300,-20.900,-0.977,2.758,0.039
2019-05-23-09:11:24.872810,0.311,-0.297,10.102,-1.000,-29.900,-22.600,-1.156,2.672,-0.148
2019-05-23-09:11:24.982492,0.316,-0.297,10.126,-1.400,-30.400,-20.900,-0.625,2.539,-0.148
2019-05-23-09:11:25.092203,0.316,-0.309,10.110,-0.900,-30.200,-20.300,-0.883,3.016,-0.031
2019-05-23-09:11:25.202222,0.325,-0.297,10.119,-0.300,-31.200,-21.400,-1.227,2.867,-0.055
2019-05-23-09:11:25.311879,0.328,-0.301,10.112,-1.400,-31.500,-21.300,-1.242,2.883,0.086
2019-05-23-09:11:25.421375,0.318,-0.304,10.107,-0.900,-31.400,-21.600,-0.773,2.883,-0.070
2019-05-23-09:11:25.530907,0.316,-0.306,10.102,-1.200,-31.000,-20.600,-0.727,2.641,0.133
