Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-06-09-14:50:03.829311,0.665,-0.292,10.079,23.100,126.500,42.500,-0.703,2.930,0.422
2019-06-09-14:50:03.848755,0.653,-0.316,10.114,23.400,125.500,42.900,-0.664,2.898,0.555
2019-06-09-14:50:03.868174,0.680,-0.323,10.124,21.500,125.900,42.500,-0.672,3.102,0.391
2019-06-09-14:50:03.887678,0.653,-0.309,10.117,23.300,126.200,41.500,-0.820,3.031,0.867
2019-06-09-14:50:03.907096,0.658,-0.304,10.114,22.800,125.200,40.400,-0.164,3.141,0.594
2019-06-09-14:50:03.926504,0.677,-0.301,10.119,23.300,126.000,42.500,-0.461,2.789,0.555
2019-06-09-14:50:03.946117,0.656,-0.301,10.110,23.600,126.500,42.200,-0.641,2.875,0.578
2019-06-09-14:50:03.965548,0.672,-0.306,10.112,23.000,128.000,41.800,-0.633,2.797,0.531
2019-06-09-14:50:03.984987,0.660,-0.301,10.119,23.300,127.300,42.100,-0.617,2.992,0.266
2019-06-09-14:50:04.004465,0.653,-0.313,10.105,23.600,126.600,41.600,-0.703,2.922,0.531
2019-06-09-14:50:04.023889,0.663,-0.316,10.091,22.400,128.600,41.500,-1.016,2.945,0.594
2019-06-09-14:50:04.043405,0.665,-0.316,10.138,21.900,127.800,40.600,-0.969,2.641,0.422
2019-06-09-14:50:04.063268,0.680,-0.342,10.184,21.700,126.600,41.300,-0.766,3.031,0.375
2019-06-09-14:50:04.082802,0.663,-0.325,10.131,21.900,127.300,41.500,-0.734,3.047,0.484
2019-06-09-14:50:04.102322,0.651,-0.323,10.153,22.100,127.000,43.000,-1.070,2.961,0.328
2019-06-09-14:50:04.121799,0.680,-0.309,10.134,22.600,127.500,43.000,-0.633,2.969,0.156
2019-06-09-14:50:04.141315,0.660,-0.311,10.138,22.200,127.300,41.700,-1.125,2.945,0.367
2019-06-09-14:50:04.160792,0.672,-0.311,10.124,22.200,127.200,40.700,-0.203,2.836,0.594
2019-06-09-14:50:04.182334,0.675,-0.337,10.112,23.600,127.600,40.800,-0.438,2.961,0.258
2019-06-09-14:50:04.201901,0.660,-0.330,10.143,22.800,127.900,41.700,-0.328,2.906,0.602
2019-06-09-14:50:04.221319,0.672,-0.335,10.122,23.500,127.800,41.500,-0.500,3.203,0.539
2019-06-09-14:50:04.240825,0.648,-0.318,10.119,23.400,127.200,44.400,-0.945,2.922,0.492
2019-06-09-14:50:04.260408,0.651,-0.325,10.138,22.700,126.700,41.900,-0.773,2.984,0.469
2019-06-09-14:50:04.279850,0.663,-0.309,10.126,22.600,127.400,42.000,-0.477,3.078,0.352
2019-06-09-14:50:04.299258,0.660,-0.294,10.105,23.700,127.900,41.500,-0.484,2.930,0.289
2019-06-09-14:50:04.318671,0.672,-0.263,10.057,22.200,126.800,42.800,-0.742,3.047,0.336
2019-06-09-14:50:04.338085,0.629,-0.287,10.057,22.100,128.300,42.200,-0.664,2.984,0.352
2019-06-09-14:50:04.357647,0.675,-0.285,10.057,22.900,127.800,43.200,-0.875,2.758,0.492
2019-06-09-14:50:04.377077,0.668,-0.294,10.083,22.600,127.500,42.700,-0.664,2.750,0.375
2019-06-09-14:50:04.396481,0.646,-0.297,10.086,23.000,128.100,41.600,-0.711,2.789,0.594
2019-06-09-14:50:04.416007,0.668,-0.270,10.105,22.000,127.500,41.800,-0.461,2.898,0.328
2019-06-09-14:50:04.435474,0.658,-0.313,10.095,23.300,127.300,42.300,-0.203,2.836,0.750
2019-06-09-14:50:04.454971,0.660,-0.304,10.076,22.600,127.500,42.300,-0.664,3.227,0.516
2019-06-09-14:50:04.474419,0.660,-0.292,10.107,22.900,126.000,43.400,-0.664,2.812,0.531
2019-06-09-14:50:04.493863,0.656,-0.309,10.098,22.600,126.500,42.300,-0.836,2.859,0.312
2019-06-09-14:50:04.513369,0.639,-0.309,10.095,23.300,126.700,41.900,-0.688,2.711,0.312
2019-06-09-14:50:04.532787,0.675,-0.292,10.138,23.100,125.600,41.900,-0.203,3.094,0.758
2019-06-09-14:50:04.552352,0.660,-0.297,10.129,22.900,126.900,41.000,-0.883,2.922,0.258
2019-06-09-14:50:04.571842,0.656,-0.316,10.112,22.800,126.500,40.500,-0.469,2.758,0.570
2019-06-09-14:50:04.591417,0.660,-0.306,10.126,22.300,126.000,40.700,-0.320,2.859,0.461
2019-06-09-14:50:04.610863,0.668,-0.311,10.126,22.400,126.700,43.200,-0.305,2.898,0.602
2019-06-09-14:50:04.630292,0.668,-0.330,10.177,23.600,125.700,42.500,-0.906,2.906,0.336
2019-06-09-14:50:04.649715,0.656,-0.325,10.112,24.300,126.400,42.500,-0.375,2.984,0.312
2019-06-09-14:50:04.669206,0.694,-0.316,10.143,12.100,74.800,100.500,-0.883,2.773,0.312
2019-06-09-14:50:04.688731,0.682,-0.318,10.100,10.900,77.000,109.300,-0.438,2.578,0.469
2019-06-09-14:50:04.708149,0.658,-0.273,10.126,32.400,124.100,67.900,-0.852,2.875,0.438
2019-06-09-14:50:04.727657,0.668,-0.256,10.059,31.800,127.300,80.800,-0.617,3.008,0.531
2019-06-09-14:50:04.747189,0.615,-0.268,10.028,0.200,41.500,128.300,-0.609,2.898,0.375
2019-06-09-14:50:04.766771,0.648,-0.261,10.057,2.000,51.500,138.200,-0.672,3.070,0.602
2019-06-09-14:50:04.786227,0.677,-0.251,10.016,3.700,47.400,102.100,-0.883,3.055,0.555
2019-06-09-14:50:04.805654,0.639,-0.266,10.079,19.800,88.600,72.200,-0.492,3.008,0.391
2019-06-09-14:50:04.825100,0.641,-0.261,10.055,10.200,64.500,92.300,-0.789,2.789,0.602
2019-06-09-14:50:04.844531,0.627,-0.278,10.002,20.700,96.500,112.800,-0.906,3.055,0.508
2019-06-09-14:50:04.864432,0.651,-0.273,10.102,21.700,100.000,110.800,-0.320,2.820,0.492
2019-06-09-14:50:04.884056,0.651,-0.282,10.035,16.600,101.600,151.600,-0.789,2.992,0.492
2019-06-09-14:50:04.903506,0.663,-0.278,10.069,25.400,95.400,81.700,-0.328,2.883,0.523
2019-06-09-14:50:04.922912,0.672,-0.292,10.069,19.900,101.600,138.100,-0.664,2.875,0.469
2019-06-09-14:50:04.942466,0.658,-0.285,10.067,10.000,80.900,150.600,-0.320,2.812,0.727
2019-06-09-14:50:04.961919,0.632,-0.290,10.040,21.400,75.100,58.800,-1.078,2.844,0.602
2019-06-09-14:50:04.981405,0.680,-0.301,10.071,19.100,103.200,161.100,-0.500,3.008,0.352
2019-06-09-14:50:05.000857,0.634,-0.290,10.114,11.300,86.300,163.000,-0.031,3.094,0.609
2019-06-09-14:50:05.020293,0.651,-0.330,10.071,1.700,35.200,99.400,-0.367,2.672,0.492
2019-06-09-14:50:05.039758,0.653,-0.306,10.107,30.200,98.700,78.500,-0.008,3.023,0.578
2019-06-09-14:50:05.059197,0.658,-0.301,10.100,28.500,69.000,34.600,-0.875,2.711,0.508
2019-06-09-14:50:05.078700,0.658,-0.306,10.100,14.600,40.500,41.800,-0.484,2.984,0.391
2019-06-09-14:50:05.098147,0.658,-0.297,10.100,12.100,77.200,164.300,-0.594,2.820,0.469
2019-06-09-14:50:05.117654,0.656,-0.273,10.153,12.300,56.600,94.400,-0.805,2.945,0.398
2019-06-09-14:50:05.137088,0.629,-0.258,10.047,16.900,71.200,114.900,-0.547,2.758,0.414
2019-06-09-14:50:05.156489,0.646,-0.270,10.079,8.700,70.300,165.100,-0.492,2.969,0.492
2019-06-09-14:50:05.176013,0.639,-0.282,10.012,12.800,86.500,170.800,-0.641,2.812,0.484
2019-06-09-14:50:05.195465,0.648,-0.239,10.031,9.300,85.600,203.600,-0.438,2.906,0.258
2019-06-09-14:50:05.214865,0.648,-0.275,10.004,8.400,20.500,53.500,-0.836,2.820,0.375
2019-06-09-14:50:05.234340,0.668,-0.254,9.995,20.100,102.600,172.700,-0.633,2.727,0.531
2019-06-09-14:50:05.256152,0.648,-0.256,10.055,9.200,44.400,95.500,-0.305,2.969,0.375
2019-06-09-14:50:05.275772,0.658,-0.282,10.038,7.800,64.100,160.400,-0.570,2.844,0.797
2019-06-09-14:50:05.295257,0.634,-0.280,10.033,18.900,63.800,108.400,-0.367,2.727,0.445
2019-06-09-14:50:05.314685,0.646,-0.268,10.033,23.400,73.500,104.400,-0.531,2.883,0.625
2019-06-09-14:50:05.334196,0.648,-0.232,10.024,20.600,87.200,135.900,-0.617,2.906,0.391
2019-06-09-14:50:05.353611,0.651,-0.278,10.057,24.200,75.500,105.500,-0.656,2.922,0.422
2019-06-09-14:50:05.373050,0.651,-0.263,10.038,4.700,59.900,145.700,-0.500,3.016,0.352
2019-06-09-14:50:05.392545,0.648,-0.268,10.031,5.800,71.000,166.900,-0.234,3.008,0.508
2019-06-09-14:50:05.411969,0.653,-0.275,10.062,23.600,109.500,180.300,-0.562,2.875,0.555
2019-06-09-14:50:05.432612,0.620,-0.282,10.076,11.700,38.800,76.500,-0.688,2.820,0.422
2019-06-09-14:50:05.457826,0.653,-0.246,10.033,28.400,111.900,174.600,-0.352,2.930,0.484
2019-06-09-14:50:05.477940,0.663,-0.304,10.124,3.000,28.700,108.100,-0.766,3.047,0.266
2019-06-09-14:50:05.497662,0.665,-0.325,10.114,13.200,-3.100,4.700,-0.883,2.898,0.445
2019-06-09-14:50:05.517157,0.663,-0.268,10.105,10.900,115.500,262.800,-0.430,3.164,0.445
2019-06-09-14:50:05.536645,0.670,-0.292,10.076,41.200,87.800,76.400,-0.562,2.672,0.422
2019-06-09-14:50:05.556174,0.672,-0.335,10.119,-14.300,-13.300,80.000,-0.664,2.641,0.625
2019-06-09-14:50:05.575634,0.675,-0.306,10.079,13.700,132.200,282.800,-0.352,2.930,0.445
2019-06-09-14:50:05.595207,0.660,-0.275,10.071,38.900,84.000,73.000,-0.492,3.016,0.312
2019-06-09-14:50:05.614748,0.658,-0.290,10.091,12.800,23.800,68.600,-0.242,2.797,0.492
2019-06-09-14:50:05.634258,0.675,-0.304,10.107,27.100,116.200,205.100,-0.414,2.961,0.391
2019-06-09-14:50:05.653673,0.658,-0.287,10.122,23.200,113.300,212.400,-0.664,2.969,0.328
2019-06-09-14:50:05.673071,0.658,-0.309,10.117,0.100,54.100,190.800,-0.570,2.906,0.492
2019-06-09-14:50:05.694713,0.653,-0.294,10.112,30.900,111.800,170.300,-0.547,2.883,0.594
2019-06-09-14:50:05.714322,0.653,-0.309,10.131,9.300,68.100,181.000,-0.492,3.008,0.492
2019-06-09-14:50:05.733781,0.653,-0.292,10.100,10.700,75.400,186.200,-0.641,2.789,0.703
2019-06-09-14:50:05.753377,0.672,-0.299,10.110,3.400,43.300,139.900,-0.680,2.820,0.508
2019-06-09-14:50:05.772942,0.687,-0.345,10.105,12.700,36.200,91.700,-0.633,2.922,0.242
2019-06-09-14:50:05.792527,0.660,-0.294,10.095,5.300,62.900,165.300,-0.836,2.703,0.602
2019-06-09-14:50:05.812167,0.682,-0.299,10.117,20.300,67.900,125.000,-0.961,3.102,0.352
2019-06-09-14:50:05.831728,0.670,-0.347,10.124,12.100,87.100,182.400,-0.781,3.055,0.664
2019-06-09-14:50:05.851271,0.670,-0.321,10.129,8.900,75.000,182.300,-0.711,2.961,0.031
2019-06-09-14:50:05.870736,0.684,-0.330,10.150,21.900,80.000,155.100,-0.289,2.820,0.438
2019-06-09-14:50:05.890171,0.644,-0.316,10.114,3.400,54.700,148.100,-0.703,2.898,0.750
2019-06-09-14:50:05.909723,0.648,-0.321,10.141,4.900,54.700,145.400,-0.719,3.047,0.328
2019-06-09-14:50:05.929154,0.634,-0.318,10.160,10.400,44.700,104.300,-0.727,2.984,0.438
2019-06-09-14:50:05.948563,0.660,-0.330,10.138,10.100,78.900,180.700,-0.328,2.961,0.492
2019-06-09-14:50:05.967977,0.663,-0.333,10.114,19.000,89.000,170.300,-0.680,2.898,0.508
2019-06-09-14:50:05.987386,0.658,-0.321,10.141,14.100,48.900,109.200,-0.492,2.922,0.422
2019-06-09-14:50:06.006902,0.658,-0.278,10.148,25.100,90.600,161.200,-0.812,2.961,0.578
2019-06-09-14:50:06.026358,0.641,-0.266,10.021,-0.600,41.600,140.600,-0.836,3.164,0.484
2019-06-09-14:50:06.046039,0.627,-0.294,10.038,14.700,94.300,202.800,-0.656,2.820,0.398
2019-06-09-14:50:06.066027,0.677,-0.280,10.067,0.300,33.700,113.900,-1.141,2.688,0.523
2019-06-09-14:50:06.085563,0.675,-0.258,10.079,19.400,98.200,198.200,-0.398,3.164,0.641
2019-06-09-14:50:06.105094,0.672,-0.340,10.074,0.100,39.200,119.900,-0.531,2.906,0.375
2019-06-09-14:50:06.124544,0.692,-0.330,10.129,18.400,84.200,177.200,-0.648,3.117,0.391
2019-06-09-14:50:06.144071,0.660,-0.333,10.122,20.900,95.900,186.900,-0.836,2.836,0.672
2019-06-09-14:50:06.163508,0.651,-0.304,10.074,20.400,57.500,127.400,-0.484,2.969,0.422
2019-06-09-14:50:06.182919,0.632,-0.306,10.100,17.200,91.700,182.200,-0.781,2.750,0.547
2019-06-09-14:50:06.202459,0.665,-0.316,10.119,5.600,40.300,128.300,-0.859,3.031,0.445
2019-06-09-14:50:06.221924,0.634,-0.266,10.004,9.200,63.200,179.800,-0.781,2.820,0.445
2019-06-09-14:50:06.241391,0.615,-0.297,10.076,9.300,65.600,182.500,-0.547,2.836,0.398
2019-06-09-14:50:06.260886,0.634,-0.268,10.074,9.400,30.000,100.200,-0.438,2.969,0.688
2019-06-09-14:50:06.280332,0.670,-0.278,10.126,19.000,35.900,107.600,-0.461,2.773,0.352
2019-06-09-14:50:06.304111,0.668,-0.335,10.107,19.600,72.000,144.000,-1.023,2.883,0.711
2019-06-09-14:50:06.323656,0.651,-0.321,10.119,4.100,33.200,106.400,-0.852,2.797,0.391
2019-06-09-14:50:06.343094,0.651,-0.301,10.098,10.600,61.900,146.500,-0.273,2.836,0.461
2019-06-09-14:50:06.362534,0.708,-0.299,10.110,8.200,65.300,150.600,-0.656,2.844,0.547
2019-06-09-14:50:06.381953,0.632,-0.349,10.098,14.300,60.000,147.800,-0.656,2.820,0.336
2019-06-09-14:50:06.401359,0.663,-0.340,10.110,14.300,57.000,150.000,-0.492,2.945,0.445
2019-06-09-14:50:06.420834,0.708,-0.287,10.098,15.800,58.700,155.500,-1.477,2.797,0.375
2019-06-09-14:50:06.440249,0.656,-0.337,10.141,13.600,53.700,140.700,-0.328,2.773,0.422
2019-06-09-14:50:06.462340,0.689,-0.325,10.146,11.600,83.100,190.900,-0.469,3.180,0.602
2019-06-09-14:50:06.481893,0.651,-0.333,10.134,13.400,52.700,141.900,-0.617,2.961,0.312
2019-06-09-14:50:06.501529,0.665,-0.345,10.122,15.900,53.800,146.300,-0.539,2.945,0.156
2019-06-09-14:50:06.521154,0.629,-0.287,10.062,15.900,30.900,92.800,-0.656,2.883,0.617
2019-06-09-14:50:06.540712,0.680,-0.335,10.134,28.300,80.100,165.200,-0.375,2.859,0.312
2019-06-09-14:50:06.560160,0.668,-0.323,10.105,9.200,16.700,90.400,-0.711,2.992,0.391
2019-06-09-14:50:06.579699,0.641,-0.364,10.098,21.400,98.500,211.800,-0.664,3.047,0.422
2019-06-09-14:50:06.599201,0.672,-0.328,10.143,2.500,58.700,182.000,-0.844,3.008,0.602
2019-06-09-14:50:06.618666,0.663,-0.340,10.088,3.900,12.900,98.400,-0.414,2.703,0.664
2019-06-09-14:50:06.638099,0.653,-0.316,10.131,31.900,87.400,176.200,-0.641,2.945,0.711
2019-06-09-14:50:06.657628,0.653,-0.268,10.067,-1.700,27.200,131.800,-0.633,2.812,0.555
2019-06-09-14:50:06.677073,0.663,-0.301,10.162,2.300,14.100,100.300,-0.609,2.688,0.336
2019-06-09-14:50:06.696506,0.668,-0.335,10.138,14.300,94.100,232.200,-0.758,2.930,0.438
2019-06-09-14:50:06.716037,0.613,-0.313,10.069,4.000,5.100,80.400,-0.594,2.859,0.312
2019-06-09-14:50:06.735496,0.651,-0.318,10.102,29.800,59.000,126.000,-0.367,2.711,0.312
2019-06-09-14:50:06.755062,0.636,-0.287,10.074,-3.600,30.500,141.900,-0.766,3.047,0.727
2019-06-09-14:50:06.774574,0.632,-0.273,10.126,29.500,54.500,117.600,-0.758,2.961,0.148
2019-06-09-14:50:06.794087,0.672,-0.313,10.067,8.600,84.700,229.300,-0.375,3.078,0.414
2019-06-09-14:50:06.813612,0.680,-0.290,10.083,27.500,41.500,102.100,-0.711,2.984,0.523
2019-06-09-14:50:06.833085,0.629,-0.316,10.081,4.200,7.000,76.600,-0.461,2.812,0.414
2019-06-09-14:50:06.852507,0.663,-0.316,10.040,-5.200,31.400,149.200,-0.664,2.984,0.398
2019-06-09-14:50:06.871933,0.646,-0.278,10.057,10.700,40.600,129.300,-0.445,2.789,0.523
2019-06-09-14:50:06.891320,0.658,-0.323,10.119,5.400,65.800,166.500,-0.492,2.797,0.508
2019-06-09-14:50:06.910762,0.663,-0.304,10.081,14.800,74.500,175.700,-0.586,2.773,0.422
2019-06-09-14:50:06.930242,0.632,-0.316,10.119,6.100,44.100,122.700,-0.680,2.984,0.391
2019-06-09-14:50:06.949648,0.646,-0.342,10.095,15.000,75.300,169.700,-0.469,2.578,0.531
2019-06-09-14:50:06.969050,0.653,-0.299,10.050,13.000,71.300,170.500,-0.758,2.836,0.508
2019-06-09-14:50:06.988460,0.636,-0.342,10.093,14.000,74.400,164.800,-0.398,2.992,0.336
2019-06-09-14:50:07.007917,0.665,-0.311,10.126,13.200,72.600,174.200,-0.344,2.672,0.492
2019-06-09-14:50:07.027419,0.677,-0.311,10.131,14.000,51.100,135.900,-0.516,2.906,0.172
2019-06-09-14:50:07.046867,0.622,-0.299,10.067,1.000,57.200,170.400,-0.898,2.773,0.242
2019-06-09-14:50:07.066338,0.644,-0.313,10.169,6.600,33.700,112.300,-0.609,2.812,0.555
2019-06-09-14:50:07.085846,0.617,-0.323,10.138,0.100,54.700,169.300,-0.492,2.984,0.312
2019-06-09-14:50:07.105284,0.625,-0.266,10.083,22.000,72.500,150.900,-0.758,2.945,0.438
2019-06-09-14:50:07.124759,0.632,-0.251,9.995,5.400,32.400,116.100,-0.898,2.844,0.391
2019-06-09-14:50:07.144256,0.651,-0.280,10.045,19.800,87.900,192.400,-0.531,2.930,0.375
2019-06-09-14:50:07.163672,0.620,-0.292,10.059,2.100,33.700,128.600,-0.711,2.898,0.703
2019-06-09-14:50:07.185137,0.663,-0.273,10.014,5.300,77.100,199.100,-0.680,2.773,0.422
2019-06-09-14:50:07.204667,0.615,-0.280,10.086,33.800,88.100,156.800,-0.688,2.625,0.594
2019-06-09-14:50:07.224226,0.689,-0.258,10.047,26.200,28.200,62.500,-1.047,2.625,0.438
2019-06-09-14:50:07.243730,0.605,-0.290,10.028,-13.300,17.600,131.700,-0.570,2.961,0.352
2019-06-09-14:50:07.263902,0.672,-0.242,10.107,-5.900,-3.500,69.200,-0.727,2.906,0.469
2019-06-09-14:50:07.283433,0.665,-0.282,10.035,1.900,109.300,277.000,-0.664,2.992,0.531
2019-06-09-14:50:07.302872,0.663,-0.290,10.098,18.700,16.100,44.000,-0.617,2.992,0.398
2019-06-09-14:50:07.322417,0.658,-0.285,10.016,-14.600,37.800,169.800,-0.430,2.992,0.578
2019-06-09-14:50:07.341933,0.644,-0.254,10.062,-0.600,50.800,156.500,-0.367,2.750,0.508
2019-06-09-14:50:07.361358,0.646,-0.280,10.091,25.100,37.000,72.700,-0.539,2.883,0.508
2019-06-09-14:50:07.380787,0.687,-0.282,10.095,8.100,-6.600,18.900,-0.641,2.859,0.555
2019-06-09-14:50:07.400206,0.646,-0.335,10.095,24.400,121.000,265.800,-0.773,2.617,0.391
2019-06-09-14:50:07.419703,0.658,-0.292,10.055,25.000,20.200,59.800,-0.836,2.992,0.664
2019-06-09-14:50:07.439248,0.625,-0.306,10.086,-8.000,-0.300,110.200,-0.477,3.211,0.477
2019-06-09-14:50:07.458964,0.677,-0.323,10.126,36.300,63.800,123.700,-0.539,2.844,0.445
2019-06-09-14:50:07.478461,0.675,-0.304,10.081,30.200,30.200,75.400,-0.445,2.922,0.484
2019-06-09-14:50:07.497947,0.636,-0.318,10.107,16.300,-1.300,43.300,-0.398,2.984,0.484
2019-06-09-14:50:07.517401,0.665,-0.268,10.098,32.000,34.700,81.200,-0.328,2.859,0.602
2019-06-09-14:50:07.536913,0.656,-0.285,10.081,35.200,118.300,223.400,-0.305,2.664,0.422
2019-06-09-14:50:07.556495,0.639,-0.328,10.146,41.500,103.700,191.800,-0.680,2.859,0.422
2019-06-09-14:50:07.576234,0.634,-0.328,10.081,9.800,109.800,276.700,-0.156,2.984,0.461
2019-06-09-14:50:07.595884,0.665,-0.330,10.146,14.600,118.200,287.300,-0.508,2.859,0.398
2019-06-09-14:50:07.615365,0.675,-0.345,10.141,-15.700,1.900,124.300,-0.758,2.711,0.445
2019-06-09-14:50:07.634822,0.653,-0.340,10.189,34.600,127.900,246.800,-0.773,2.961,0.484
2019-06-09-14:50:07.657567,0.696,-0.251,10.217,35.800,41.600,86.300,-0.883,2.945,0.594
2019-06-09-14:50:07.677334,0.694,-0.364,10.105,-7.900,-25.600,56.900,-0.539,2.734,0.758
2019-06-09-14:50:07.696819,0.660,-0.316,10.102,-9.400,-25.000,56.900,-0.305,2.617,0.391
2019-06-09-14:50:07.716254,0.613,-0.325,10.064,7.600,111.500,287.800,-0.469,2.586,0.445
2019-06-09-14:50:07.735671,0.663,-0.349,10.081,5.600,105.700,281.200,-0.805,2.930,0.422
2019-06-09-14:50:07.755362,0.601,-0.294,10.153,38.100,45.000,90.500,-0.602,3.070,0.523
2019-06-09-14:50:07.774890,0.641,-0.318,10.076,36.200,40.400,86.700,-0.438,2.672,0.570
2019-06-09-14:50:07.794396,0.684,-0.299,10.062,32.900,25.300,63.800,-0.828,2.930,0.445
2019-06-09-14:50:07.813847,0.620,-0.280,10.047,36.200,100.800,204.000,-0.750,2.797,0.508
2019-06-09-14:50:07.833260,0.665,-0.309,10.016,36.700,33.600,64.700,-0.977,2.711,0.531
2019-06-09-14:50:07.852741,0.629,-0.285,9.976,31.100,118.100,233.900,-0.516,2.922,0.492
2019-06-09-14:50:07.872187,0.668,-0.299,10.074,37.100,146.100,272.800,-0.852,2.859,0.211
2019-06-09-14:50:07.891716,0.610,-0.268,10.047,8.600,122.300,305.900,-0.133,2.820,0.734
2019-06-09-14:50:07.911215,0.660,-0.318,10.045,42.100,136.800,242.900,-0.812,2.844,0.188
2019-06-09-14:50:07.930639,0.634,-0.256,10.014,19.200,142.400,309.800,-0.641,3.250,0.602
2019-06-09-14:50:07.950103,0.634,-0.321,10.024,18.500,112.600,265.300,-0.508,2.883,0.242
2019-06-09-14:50:07.969681,0.696,-0.256,10.114,-13.600,-32.300,37.400,-0.438,2.789,0.547
2019-06-09-14:50:07.989110,0.663,-0.313,10.150,27.400,151.500,295.400,-0.570,2.844,0.578
2019-06-09-14:50:08.008546,0.660,-0.352,10.107,42.700,96.500,158.100,-0.922,2.617,0.438
2019-06-09-14:50:08.027982,0.632,-0.333,10.146,33.100,31.800,61.200,-0.781,2.922,0.352
2019-06-09-14:50:08.047403,0.703,-0.313,10.093,40.500,84.000,138.300,-0.547,2.961,0.555
2019-06-09-14:50:08.066901,0.598,-0.268,10.052,-6.700,94.800,274.900,-0.469,2.703,0.289
2019-06-09-14:50:08.086387,0.668,-0.294,10.122,41.100,128.000,221.600,-0.570,2.844,0.664
2019-06-09-14:50:08.105901,0.658,-0.380,10.098,-21.200,-14.800,75.700,-0.289,2.945,0.438
2019-06-09-14:50:08.125359,0.684,-0.273,10.081,6.800,-23.700,7.400,-0.328,2.836,0.312
2019-06-09-14:50:08.144777,0.680,-0.323,10.165,33.900,52.000,90.900,-0.617,2.773,0.445
2019-06-09-14:50:08.164327,0.639,-0.299,10.045,16.800,134.700,296.500,-0.398,2.945,0.492
2019-06-09-14:50:08.183759,0.670,-0.328,10.143,-19.900,14.200,136.700,-0.391,2.969,0.469
2019-06-09-14:50:08.203165,0.622,-0.258,10.100,-3.200,-25.100,19.800,-0.789,2.875,0.484
2019-06-09-14:50:08.222566,0.636,-0.242,10.028,26.700,142.500,287.100,-0.781,3.016,0.422
2019-06-09-14:50:08.242026,0.629,-0.258,9.978,39.600,84.200,140.200,-0.867,3.078,0.211
2019-06-09-14:50:08.261740,0.651,-0.273,10.071,24.900,89.000,194.800,-0.453,2.992,0.531
2019-06-09-14:50:08.281300,0.680,-0.299,10.071,28.300,138.600,273.700,-0.664,2.930,0.312
2019-06-09-14:50:08.300740,0.632,-0.325,10.043,-4.400,-24.400,25.300,-0.633,2.875,0.469
2019-06-09-14:50:08.320160,0.620,-0.258,10.033,8.300,25.900,83.800,-0.570,2.922,0.391
2019-06-09-14:50:08.339663,0.660,-0.254,10.055,-11.400,47.200,193.200,-0.617,2.758,0.289
2019-06-09-14:50:08.359238,0.636,-0.306,10.043,32.700,110.600,202.500,-0.742,3.164,0.555
2019-06-09-14:50:08.378677,0.605,-0.280,10.004,-7.600,-18.900,60.600,-0.898,2.703,0.305
2019-06-09-14:50:08.398081,0.658,-0.242,9.990,-0.800,-21.500,41.000,-0.711,2.734,0.445
2019-06-09-14:50:08.417622,0.651,-0.282,10.069,-10.900,48.900,214.800,-0.328,2.727,0.648
2019-06-09-14:50:08.437041,0.675,-0.301,10.009,-2.500,-20.000,49.000,-0.852,2.844,0.648
2019-06-09-14:50:08.459608,0.663,-0.246,10.064,36.300,60.100,114.400,-0.906,3.008,0.398
2019-06-09-14:50:08.479300,0.660,-0.304,10.093,29.900,121.200,229.000,-0.852,2.961,0.492
2019-06-09-14:50:08.498787,0.682,-0.266,10.086,11.900,-8.500,44.100,-0.320,2.883,0.492
2019-06-09-14:50:08.518248,0.627,-0.304,10.191,-9.700,10.100,123.300,-0.711,2.875,0.523
2019-06-09-14:50:08.537757,0.692,-0.313,10.040,-6.500,44.600,201.200,-0.852,2.797,0.641
2019-06-09-14:50:08.557194,0.663,-0.278,10.079,33.300,53.300,106.100,-0.578,3.070,0.414
2019-06-09-14:50:08.576696,0.651,-0.263,10.146,9.700,-12.700,45.500,-0.664,2.555,0.414
2019-06-09-14:50:08.596212,0.658,-0.301,10.107,4.600,-11.200,49.000,-0.531,2.812,0.422
2019-06-09-14:50:08.615660,0.656,-0.273,10.004,7.200,95.500,256.100,-0.539,3.133,0.508
2019-06-09-14:50:08.635116,0.648,-0.278,10.081,12.100,-7.300,46.500,-0.672,3.031,0.281
2019-06-09-14:50:08.654534,0.644,-0.299,10.024,11.600,106.400,259.200,-0.180,2.898,0.438
2019-06-09-14:50:08.674126,0.653,-0.290,10.035,-11.200,12.700,139.400,-0.703,2.906,0.617
2019-06-09-14:50:08.695553,0.641,-0.333,10.117,-10.000,20.800,160.700,-0.414,2.758,0.367
2019-06-09-14:50:08.715195,0.644,-0.306,10.146,18.500,120.900,265.600,-0.750,2.797,0.336
2019-06-09-14:50:08.734689,0.625,-0.318,10.143,36.900,91.700,172.200,-0.820,3.156,0.461
2019-06-09-14:50:08.754334,0.675,-0.325,10.088,34.800,118.300,230.200,-0.539,2.898,0.398
2019-06-09-14:50:08.774124,0.663,-0.318,10.146,-6.300,-12.700,60.900,-0.812,2.992,0.352
2019-06-09-14:50:08.793608,0.634,-0.361,10.112,38.800,145.300,268.500,-0.641,2.922,0.492
2019-06-09-14:50:08.813047,0.660,-0.292,10.146,36.800,141.600,268.900,-0.078,2.961,0.617
