Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-26-02:21:14.601094,0.278,-0.213,10.107,-24.200,-5.900,22.500,-0.922,2.766,-0.148
2019-05-26-02:21:14.711010,0.328,-0.170,10.112,-8.000,-6.000,9.300,-1.203,2.852,-0.203
2019-05-26-02:21:14.820532,0.361,-0.134,10.129,-4.200,-3.900,31.800,-1.148,2.648,0.133
2019-05-26-02:21:14.930035,0.342,-0.148,10.098,-23.000,-4.500,41.300,-0.742,2.938,-0.125
2019-05-26-02:21:15.039943,0.294,-0.189,10.117,-21.600,-5.100,18.600,-1.109,2.719,-0.188
2019-05-26-02:21:15.149626,0.273,-0.199,10.119,-6.400,-5.300,14.300,-0.992,2.648,0.078
2019-05-26-02:21:15.259262,0.268,-0.208,10.143,-13.200,-4.200,35.600,-1.289,2.562,0.078
2019-05-26-02:21:15.369314,0.261,-0.206,10.119,-25.200,-5.600,28.500,-0.828,2.906,0.125
2019-05-26-02:21:15.478868,0.306,-0.179,10.107,-12.600,-6.300,7.300,-1.047,2.844,-0.023
2019-05-26-02:21:15.588510,0.361,-0.139,10.138,-2.500,-3.800,25.000,-1.164,2.867,-0.234
2019-05-26-02:21:15.698100,0.268,-0.141,10.117,-18.500,-3.300,43.000,-1.047,2.820,-0.117
2019-05-26-02:21:15.807698,0.258,-0.213,10.129,-25.700,-5.000,26.000,-0.797,2.742,-0.008
2019-05-26-02:21:15.917210,0.266,-0.208,10.119,-9.900,-6.100,10.600,-1.109,2.539,-0.461
2019-05-26-02:21:16.026896,0.335,-0.170,10.098,-6.800,-5.200,28.900,-1.195,2.641,0.016
2019-05-26-02:21:16.136591,0.366,-0.141,10.112,-24.000,-5.100,37.200,-0.938,2.766,-0.234
2019-05-26-02:21:16.248147,0.330,-0.148,10.083,-19.800,-6.000,15.800,-1.047,2.797,-0.164
2019-05-26-02:21:16.357965,0.323,-0.184,10.122,-2.500,-4.600,16.000,-0.758,2.562,0.039
2019-05-26-02:21:16.467655,0.270,-0.196,10.131,-11.700,-2.700,40.300,-1.352,2.672,-0.047
2019-05-26-02:21:16.577620,0.263,-0.208,10.143,-26.800,-4.300,34.600,-0.953,2.562,0.156
2019-05-26-02:21:16.687331,0.285,-0.234,10.146,-16.600,-6.200,12.800,-1.117,2.922,0.188
2019-05-26-02:21:16.796988,0.287,-0.194,10.117,-5.300,-5.800,20.800,-1.234,2.750,0.133
2019-05-26-02:21:16.906674,0.342,-0.158,10.146,-19.000,-4.900,38.600,-0.680,2.781,-0.203
2019-05-26-02:21:17.016640,0.328,-0.148,10.081,-23.700,-5.100,21.000,-1.086,2.797,-0.148
2019-05-26-02:21:17.126304,0.323,-0.167,10.088,-7.800,-5.900,8.600,-1.055,2.812,0.039
2019-05-26-02:21:17.235851,0.309,-0.199,10.119,-11.100,-5.700,10.800,-1.141,2.586,0.031
2019-05-26-02:21:17.345349,0.278,-0.191,10.169,-6.300,-5.400,29.800,-1.148,2.797,0.086
2019-05-26-02:21:17.455248,0.285,-0.203,10.129,-22.500,-4.600,37.400,-0.922,2.695,-0.281
2019-05-26-02:21:17.564995,0.285,-0.199,10.138,-20.600,-5.900,16.000,-1.023,2.570,-0.023
2019-05-26-02:21:17.674699,0.321,-0.170,10.148,-2.100,-4.700,13.200,-1.141,2.453,-0.125
2019-05-26-02:21:17.784722,0.333,-0.148,10.110,-10.600,-3.500,40.400,-0.625,2.781,-0.211
2019-05-26-02:21:17.894401,0.301,-0.189,10.117,-25.900,-4.600,33.700,-0.531,2.422,-0.031
2019-05-26-02:21:18.004048,0.309,-0.189,10.141,-15.000,-6.100,11.600,-1.094,2.555,0.156
2019-05-26-02:21:18.113704,0.280,-0.206,10.160,-3.800,-5.100,22.500,-0.859,2.797,0.055
2019-05-26-02:21:18.223258,0.258,-0.218,10.136,-20.700,-4.900,38.100,-1.219,2.906,0.156
2019-05-26-02:21:18.332837,0.294,-0.213,10.117,-23.000,-6.500,18.100,-1.336,2.711,-0.227
2019-05-26-02:21:18.442406,0.318,-0.163,10.134,-3.900,-5.900,9.300,-0.992,2.805,-0.078
2019-05-26-02:21:18.552402,0.299,-0.129,10.114,-6.800,-3.200,34.900,-1.250,2.305,-0.125
2019-05-26-02:21:18.662230,0.275,-0.189,10.112,-25.100,-4.100,40.500,-0.805,2.852,-0.102
2019-05-26-02:21:18.771908,0.268,-0.227,10.141,-19.700,-6.800,13.300,-0.461,2.734,0.055
2019-05-26-02:21:18.881576,0.299,-0.194,10.124,-4.100,-6.300,15.800,-1.008,2.539,-0.055
2019-05-26-02:21:18.991498,0.359,-0.156,10.172,-15.000,-5.100,37.200,-1.188,2.812,0.086
2019-05-26-02:21:19.101377,0.335,-0.158,10.105,-25.600,-5.600,26.600,-0.891,2.562,-0.117
2019-05-26-02:21:19.211336,0.304,-0.177,10.083,-11.000,-6.400,6.900,-0.867,2.711,-0.273
2019-05-26-02:21:19.320906,0.299,-0.182,10.105,-2.600,-4.300,24.600,-1.281,2.680,-0.117
2019-05-26-02:21:19.430514,0.290,-0.196,10.143,-19.000,-2.700,43.000,-0.984,2.828,-0.383
2019-05-26-02:21:19.540209,0.270,-0.220,10.083,-26.700,-5.600,24.800,-1.016,2.633,-0.008
2019-05-26-02:21:19.649794,0.287,-0.208,10.091,-9.600,-5.600,11.300,-1.117,2.656,0.008
2019-05-26-02:21:19.760136,0.323,-0.170,10.124,-8.000,-5.200,29.000,-0.703,2.547,-0.094
2019-05-26-02:21:19.869860,0.301,-0.163,10.117,-3.700,-4.200,31.000,-0.773,2.586,-0.430
2019-05-26-02:21:19.979601,0.304,-0.175,10.129,-23.300,-2.500,43.700,-0.891,2.852,-0.023
2019-05-26-02:21:20.089390,0.304,-0.182,10.126,-23.500,-6.000,22.300,-1.328,2.734,-0.070
2019-05-26-02:21:20.199426,0.297,-0.184,10.141,-7.800,-7.000,11.400,-0.570,3.062,-0.055
2019-05-26-02:21:20.309020,0.280,-0.201,10.124,-10.000,-3.500,32.100,-0.938,2.805,-0.055
2019-05-26-02:21:20.418621,0.299,-0.220,10.122,-24.100,-5.300,36.300,-0.695,2.828,-0.117
2019-05-26-02:21:20.528272,0.301,-0.179,10.131,-16.700,-7.000,11.700,-1.352,2.742,-0.320
2019-05-26-02:21:20.637856,0.333,-0.163,10.102,-1.200,-5.200,18.000,-1.250,2.586,-0.070
2019-05-26-02:21:20.747411,0.333,-0.156,10.079,-13.600,-2.700,41.300,-1.211,2.633,-0.117
2019-05-26-02:21:20.857124,0.328,-0.175,10.119,-26.100,-4.000,30.400,-0.805,2.500,-0.125
2019-05-26-02:21:20.966996,0.323,-0.163,10.155,-12.700,-6.900,9.200,-0.539,2.781,-0.094
2019-05-26-02:21:21.076769,0.275,-0.208,10.131,-5.300,-4.300,25.600,-1.508,2.828,-0.102
2019-05-26-02:21:21.186483,0.275,-0.225,10.141,-20.000,-5.000,36.800,-0.742,2.672,0.008
2019-05-26-02:21:21.296032,0.325,-0.165,10.138,-23.700,-5.600,20.600,-0.625,2.781,-0.281
2019-05-26-02:21:21.405877,0.313,-0.165,10.114,-4.700,-5.200,9.800,-0.945,2.781,-0.188
2019-05-26-02:21:21.515694,0.306,-0.191,10.119,-4.500,-3.400,33.700,-1.109,2.547,-0.227
2019-05-26-02:21:21.625289,0.270,-0.223,10.165,-24.200,-3.700,40.700,-0.945,2.711,-0.297
2019-05-26-02:21:21.734978,0.278,-0.242,10.110,-20.300,-5.800,16.800,-0.852,2.594,-0.031
2019-05-26-02:21:21.844559,0.287,-0.172,10.119,-4.800,-5.600,14.900,-0.984,2.930,-0.047
2019-05-26-02:21:21.954218,0.325,-0.163,10.141,-12.100,-3.500,36.400,-0.633,2.719,-0.117
2019-05-26-02:21:22.063840,0.349,-0.172,10.098,-26.100,-5.000,29.400,-0.867,2.656,-0.070
2019-05-26-02:21:22.175300,0.333,-0.165,10.119,-12.000,-6.500,10.400,-0.727,2.758,-0.297
2019-05-26-02:21:22.285135,0.297,-0.148,10.146,-2.700,-3.800,24.500,-1.031,2.836,0.219
2019-05-26-02:21:22.395076,0.263,-0.213,10.134,-19.100,-3.000,44.000,-0.703,2.797,-0.117
2019-05-26-02:21:22.504940,0.263,-0.225,10.105,-25.600,-5.700,26.100,-0.680,2.836,0.195
2019-05-26-02:21:22.614921,0.275,-0.184,10.110,-9.600,-6.300,9.400,-1.062,2.734,0.195
2019-05-26-02:21:22.724645,0.311,-0.165,10.129,-7.600,-6.400,10.500,-0.836,2.867,-0.023
2019-05-26-02:21:22.834219,0.333,-0.153,10.098,-3.700,-4.800,31.200,-0.820,2.500,-0.188
2019-05-26-02:21:22.943930,0.325,-0.158,10.081,-21.400,-3.700,44.200,-0.969,2.711,-0.125
2019-05-26-02:21:23.053623,0.297,-0.172,10.110,-22.000,-6.000,22.300,-1.211,2.758,-0.281
2019-05-26-02:21:23.163253,0.275,-0.187,10.141,-5.200,-7.100,14.900,-1.203,2.680,-0.125
2019-05-26-02:21:23.272916,0.254,-0.218,10.126,-10.400,-4.000,37.000,-1.188,2.859,-0.023
2019-05-26-02:21:23.382895,0.275,-0.220,10.146,-25.400,-5.700,34.300,-1.180,3.016,-0.023
2019-05-26-02:21:23.492496,0.304,-0.175,10.138,-14.100,-7.500,12.800,-0.984,2.805,-0.164
2019-05-26-02:21:23.602150,0.328,-0.146,10.126,-1.700,-5.500,26.200,-0.898,2.609,-0.117
2019-05-26-02:21:23.711735,0.347,-0.163,10.088,-16.100,-3.400,45.200,-1.133,2.734,-0.227
2019-05-26-02:21:23.821643,0.347,-0.151,10.124,-25.300,-5.600,31.000,-0.969,2.742,-0.148
2019-05-26-02:21:23.931488,0.294,-0.177,10.124,-10.500,-7.000,14.700,-1.203,2.570,-0.234
2019-05-26-02:21:24.041363,0.258,-0.215,10.134,-5.500,-5.500,30.500,-0.508,2.883,0.008
2019-05-26-02:21:24.151059,0.325,-0.227,10.110,-21.900,-5.100,41.400,-1.023,2.594,-0.164
2019-05-26-02:21:24.261078,0.337,-0.151,10.134,-21.600,-6.300,19.700,-1.023,2.719,-0.117
2019-05-26-02:21:24.370707,0.306,-0.165,10.117,-3.000,-4.900,16.300,-1.352,2.711,-0.125
2019-05-26-02:21:24.480254,0.275,-0.187,10.153,-8.000,-3.600,41.100,-0.695,2.852,-0.164
2019-05-26-02:21:24.590188,0.256,-0.220,10.119,-25.400,-3.400,41.800,-0.992,2.766,-0.148
2019-05-26-02:21:24.700046,0.258,-0.225,10.155,-16.800,-6.300,16.200,-1.234,2.461,-0.258
2019-05-26-02:21:24.809688,0.311,-0.182,10.134,-3.200,-5.700,21.200,-1.039,2.828,-0.102
2019-05-26-02:21:24.919380,0.301,-0.163,10.114,-14.900,-4.900,40.900,-1.023,2.867,-0.164
2019-05-26-02:21:25.029355,0.337,-0.141,10.105,-24.700,-5.200,26.500,-0.719,2.625,-0.031
2019-05-26-02:21:25.139064,0.349,-0.153,10.134,-8.500,-6.600,11.600,-1.164,2.781,-0.211
2019-05-26-02:21:25.248828,0.285,-0.167,10.134,-3.500,-3.500,33.600,-0.773,2.891,-0.117
2019-05-26-02:21:25.358437,0.268,-0.215,10.138,-4.100,-6.100,27.100,-1.039,2.742,0.008
2019-05-26-02:21:25.467989,0.278,-0.225,10.119,-20.100,-6.000,40.100,-0.922,2.648,-0.344
2019-05-26-02:21:25.577647,0.297,-0.201,10.153,-21.200,-6.400,20.900,-0.773,2.734,-0.102
2019-05-26-02:21:25.687228,0.335,-0.160,10.138,-4.200,-6.000,13.000,-0.922,2.883,-0.094
2019-05-26-02:21:25.797216,0.333,-0.160,10.105,-7.300,-3.600,39.400,-0.969,2.719,-0.055
2019-05-26-02:21:25.906975,0.347,-0.175,10.064,-25.200,-4.700,42.600,-0.867,2.508,-0.070
2019-05-26-02:21:26.016956,0.311,-0.175,10.124,-16.900,-7.400,16.500,-0.859,2.820,0.102
2019-05-26-02:21:26.126684,0.270,-0.211,10.122,-4.200,-6.200,21.700,-0.945,2.930,-0.023
2019-05-26-02:21:26.236685,0.263,-0.225,10.119,-15.700,-4.300,41.200,-1.016,2.781,-0.125
2019-05-26-02:21:26.346376,0.280,-0.203,10.150,-24.200,-6.800,28.000,-0.742,2.500,-0.008
2019-05-26-02:21:26.455920,0.333,-0.163,10.114,-6.900,-6.600,12.000,-0.961,2.781,-0.070
2019-05-26-02:21:26.565538,0.328,-0.158,10.091,-3.100,-4.200,33.400,-1.039,2.719,-0.461
2019-05-26-02:21:26.675169,0.354,-0.170,10.095,-22.100,-4.500,44.500,-0.727,2.570,-0.141
2019-05-26-02:21:26.784834,0.263,-0.165,10.119,-22.100,-5.400,23.300,-0.797,2.680,-0.125
2019-05-26-02:21:26.894436,0.297,-0.179,10.169,-4.700,-6.800,15.800,-1.328,2.609,-0.102
2019-05-26-02:21:27.004365,0.321,-0.146,10.134,-11.500,-6.300,37.800,-0.750,2.938,-0.297
2019-05-26-02:21:27.114132,0.342,-0.151,10.081,-23.900,-5.200,33.100,-1.211,2.633,-0.141
2019-05-26-02:21:27.223721,0.349,-0.165,10.131,-12.000,-7.000,11.900,-1.117,3.102,-0.070
2019-05-26-02:21:27.333234,0.285,-0.158,10.134,-0.600,-5.000,25.800,-1.227,2.758,-0.070
2019-05-26-02:21:27.443189,0.249,-0.196,10.122,-17.000,-3.800,45.300,-1.203,2.594,-0.297
2019-05-26-02:21:27.552985,0.256,-0.218,10.086,-24.200,-5.700,27.900,-0.828,2.805,-0.117
2019-05-26-02:21:27.662879,0.292,-0.203,10.126,-8.900,-7.000,12.900,-1.164,2.938,-0.008
2019-05-26-02:21:27.772500,0.304,-0.160,10.131,-6.500,-4.800,32.000,-0.961,2.711,-0.141
2019-05-26-02:21:27.882146,0.340,-0.156,10.107,-4.000,-4.500,33.900,-1.203,2.672,-0.320
2019-05-26-02:21:27.991794,0.345,-0.167,10.081,-22.400,-3.800,43.500,-1.180,2.672,-0.141
2019-05-26-02:21:28.101523,0.318,-0.170,10.126,-21.600,-6.600,21.900,-0.531,2.883,-0.391
2019-05-26-02:21:28.211419,0.290,-0.203,10.148,-5.400,-6.400,16.000,-1.203,2.867,-0.125
2019-05-26-02:21:28.321153,0.258,-0.230,10.100,-10.600,-5.300,38.800,-1.047,2.859,0.078
2019-05-26-02:21:28.430783,0.287,-0.213,10.131,-24.500,-5.600,34.500,-0.820,2.523,-0.078
2019-05-26-02:21:28.540439,0.304,-0.179,10.134,-12.100,-6.100,11.900,-1.336,2.805,-0.023
2019-05-26-02:21:28.650363,0.316,-0.165,10.098,-1.300,-5.100,26.200,-0.969,2.820,0.031
2019-05-26-02:21:28.760040,0.337,-0.163,10.095,-18.300,-3.900,43.800,-0.938,2.672,-0.141
2019-05-26-02:21:28.869785,0.323,-0.170,10.110,-25.200,-6.100,28.600,-0.852,2.539,-0.117
2019-05-26-02:21:28.979496,0.287,-0.196,10.141,-6.900,-5.900,11.400,-1.164,2.852,-0.117
2019-05-26-02:21:29.089254,0.266,-0.239,10.102,-7.800,-4.300,33.200,-1.281,2.797,-0.164
2019-05-26-02:21:29.198887,0.270,-0.208,10.186,-23.800,-5.900,38.300,-1.023,2.680,0.008
2019-05-26-02:21:29.308666,0.340,-0.151,10.146,-16.100,-6.700,14.300,-0.773,2.789,0.109
2019-05-26-02:21:29.418701,0.290,-0.158,10.153,-1.200,-4.900,18.200,-0.930,2.789,0.086
2019-05-26-02:21:29.528403,0.294,-0.182,10.112,-12.100,-3.800,42.700,-0.633,2.734,0.102
2019-05-26-02:21:29.638046,0.266,-0.227,10.091,-26.100,-5.300,32.800,-0.836,2.727,0.039
2019-05-26-02:21:29.747876,0.268,-0.206,10.124,-12.000,-6.800,12.500,-0.969,2.867,-0.078
2019-05-26-02:21:29.857832,0.304,-0.175,10.093,-4.400,-4.700,27.400,-0.625,2.672,-0.250
2019-05-26-02:21:29.967609,0.340,-0.167,10.055,-20.900,-5.000,40.300,-1.070,2.844,-0.094
2019-05-26-02:21:30.077627,0.349,-0.165,10.100,-22.100,-7.500,20.200,-1.008,2.828,-0.383
2019-05-26-02:21:30.187408,0.323,-0.160,10.134,-3.200,-5.400,14.800,-0.594,3.039,-0.281
2019-05-26-02:21:30.297117,0.290,-0.196,10.107,-7.200,-3.500,40.400,-0.625,2.484,-0.180
2019-05-26-02:21:30.406830,0.256,-0.234,10.110,-25.300,-5.500,40.800,-1.133,2.719,-0.055
2019-05-26-02:21:30.516501,0.278,-0.206,10.169,-23.400,-5.300,37.900,-1.094,2.789,0.078
2019-05-26-02:21:30.628169,0.292,-0.191,10.162,-17.300,-6.100,12.800,-1.117,2.523,-0.383
2019-05-26-02:21:30.737918,0.340,-0.177,10.091,-14.900,-4.600,40.100,-0.914,2.867,-0.141
2019-05-26-02:21:30.847643,0.349,-0.153,10.122,-24.300,-6.700,27.200,-0.922,2.547,-0.359
2019-05-26-02:21:30.957326,0.352,-0.153,10.124,-7.900,-5.900,10.600,-1.320,2.727,0.055
2019-05-26-02:21:31.067357,0.294,-0.187,10.126,-11.600,-7.600,12.100,-1.445,2.625,-0.008
2019-05-26-02:21:31.177168,0.251,-0.203,10.136,-3.100,-6.100,25.300,-1.406,2.711,0.102
2019-05-26-02:21:31.287021,0.273,-0.215,10.143,-19.600,-5.300,38.500,-1.016,2.805,-0.125
2019-05-26-02:21:31.396651,0.280,-0.201,10.138,-23.200,-7.100,20.200,-0.672,2.805,0.008
2019-05-26-02:21:31.506198,0.318,-0.177,10.088,-5.600,-6.800,10.800,-1.062,2.734,-0.203
2019-05-26-02:21:31.615826,0.359,-0.158,10.102,-7.100,-4.600,34.900,-1.328,2.734,-0.234
2019-05-26-02:21:31.725409,0.340,-0.160,10.119,-23.400,-4.400,42.300,-1.023,2.742,-0.117
2019-05-26-02:21:31.835215,0.309,-0.153,10.095,-18.800,-6.700,16.600,-0.781,2.711,-0.164
2019-05-26-02:21:31.944945,0.273,-0.223,10.124,-3.400,-7.400,17.000,-0.875,2.883,0.109
2019-05-26-02:21:32.054745,0.268,-0.196,10.134,-13.900,-5.000,39.600,-1.062,2.719,0.008
2019-05-26-02:21:32.164412,0.273,-0.187,10.158,-23.800,-6.100,28.700,-0.898,2.586,-0.227
2019-05-26-02:21:32.274323,0.306,-0.194,10.100,-10.600,-6.800,10.800,-1.359,2.734,-0.117
2019-05-26-02:21:32.383988,0.292,-0.158,10.110,-1.500,-4.700,28.400,-1.039,2.656,-0.180
2019-05-26-02:21:32.493541,0.261,-0.234,10.131,-20.400,-3.900,45.800,-0.992,2.734,-0.094
2019-05-26-02:21:32.603184,0.268,-0.203,10.162,-22.700,-5.400,23.900,-1.156,2.711,-0.008
2019-05-26-02:21:32.713083,0.273,-0.189,10.110,-5.600,-6.400,12.800,-1.312,2.727,0.031
2019-05-26-02:21:32.822673,0.311,-0.182,10.086,-8.400,-5.300,34.600,-1.336,2.547,-0.094
2019-05-26-02:21:32.932352,0.342,-0.167,10.086,-24.500,-5.400,35.700,-1.008,2.844,-0.188
2019-05-26-02:21:33.042318,0.335,-0.175,10.143,-16.500,-6.300,12.800,-1.016,2.570,-0.117
2019-05-26-02:21:33.152033,0.292,-0.165,10.091,-2.200,-4.600,26.000,-0.703,2.602,0.031
2019-05-26-02:21:33.261635,0.263,-0.218,10.114,-15.800,-4.200,46.700,-1.133,2.719,-0.078
2019-05-26-02:21:33.371303,0.270,-0.218,10.138,-26.000,-5.400,30.500,-0.875,2.547,-0.227
2019-05-26-02:21:33.481303,0.290,-0.203,10.136,-24.500,-6.200,25.900,-1.492,2.461,-0.008
2019-05-26-02:21:33.591105,0.311,-0.199,10.083,-8.200,-6.800,10.400,-0.875,2.781,-0.117
2019-05-26-02:21:33.700740,0.349,-0.151,10.105,-2.600,-4.000,31.000,-0.680,3.055,-0.328
2019-05-26-02:21:33.810314,0.342,-0.151,10.126,-20.700,-3.000,45.900,-1.383,2.500,-0.234
2019-05-26-02:21:33.919918,0.304,-0.172,10.117,-23.600,-5.800,23.800,-1.312,2.594,-0.047
2019-05-26-02:21:34.029643,0.270,-0.223,10.112,-6.500,-6.000,12.400,-0.891,2.781,-0.180
2019-05-26-02:21:34.139378,0.266,-0.227,10.129,-8.900,-4.500,33.900,-0.891,2.844,-0.148
2019-05-26-02:21:34.249336,0.254,-0.203,10.174,-23.400,-5.700,37.000,-0.789,2.945,0.078
2019-05-26-02:21:34.359038,0.304,-0.187,10.112,-14.400,-5.700,13.400,-1.000,2.961,0.016
2019-05-26-02:21:34.469013,0.340,-0.170,10.107,-0.600,-4.600,21.800,-0.656,2.781,-0.125
2019-05-26-02:21:34.578709,1.172,-0.010,9.638,-16.100,-2.100,44.300,-1.945,4.930,0.664
2019-05-26-02:21:34.688892,0.213,0.215,10.004,-25.100,-4.700,29.700,-0.797,1.938,-0.133
2019-05-26-02:21:34.798599,0.352,-0.079,10.471,-11.200,-5.100,9.800,-0.844,2.625,-0.031
2019-05-26-02:21:34.908231,0.318,-0.203,10.076,-5.300,-4.300,25.500,-1.047,2.633,-0.117
2019-05-26-02:21:35.018184,0.321,-0.153,10.067,-20.900,-3.800,38.100,-0.875,2.672,-0.273
2019-05-26-02:21:35.127843,0.321,-0.172,10.098,-21.700,-4.400,17.100,-0.969,2.719,-0.031
2019-05-26-02:21:35.237421,0.328,-0.187,10.088,-3.400,-4.600,11.600,-1.016,2.766,-0.203
2019-05-26-02:21:35.347071,0.290,-0.199,10.141,-7.300,-2.800,37.500,-0.656,2.867,-0.102
2019-05-26-02:21:35.456983,0.266,-0.218,10.129,-26.300,-3.000,38.000,-0.633,2.914,-0.031
2019-05-26-02:21:35.566706,0.282,-0.208,10.117,-16.500,-6.000,13.200,-1.086,2.484,-0.047
2019-05-26-02:21:35.676412,0.290,-0.187,10.129,-3.600,-3.500,21.300,-0.742,2.930,-0.250
2019-05-26-02:21:35.786082,0.333,-0.153,10.141,-16.900,-3.600,38.700,-0.875,2.844,-0.164
2019-05-26-02:21:35.896077,0.333,-0.156,10.136,-25.100,-4.400,23.400,-1.094,2.867,-0.234
2019-05-26-02:21:36.005781,0.294,-0.187,10.098,-25.500,-4.700,27.800,-0.805,2.719,-0.023
2019-05-26-02:21:36.115478,0.287,-0.196,10.126,-10.500,-5.900,9.900,-1.281,2.734,-0.047
2019-05-26-02:21:36.225078,0.266,-0.203,10.131,-5.900,-4.200,29.100,-0.805,2.852,-0.273
2019-05-26-02:21:36.334684,0.261,-0.227,10.124,-21.200,-4.000,36.800,-1.164,2.734,0.031
2019-05-26-02:21:36.444315,0.290,-0.177,10.112,-18.200,-5.100,16.200,-1.133,2.930,-0.125
2019-05-26-02:21:36.553962,0.347,-0.170,10.148,-1.000,-4.000,13.500,-1.305,2.695,-0.188
2019-05-26-02:21:36.663887,0.316,-0.144,10.091,-10.600,-2.300,40.900,-0.875,2.859,0.016
2019-05-26-02:21:36.773546,0.318,-0.153,10.102,-26.000,-4.800,32.900,-1.203,2.508,-0.047
2019-05-26-02:21:36.883414,0.292,-0.184,10.160,-12.900,-6.100,10.600,-0.594,2.500,0.078
2019-05-26-02:21:36.993714,0.246,-0.218,10.119,-5.300,-4.400,23.700,-0.984,2.852,-0.188
2019-05-26-02:21:37.103642,0.270,-0.227,10.126,-20.600,-3.700,38.400,-0.781,2.625,-0.281
2019-05-26-02:21:37.213375,0.297,-0.196,10.153,-22.200,-5.400,16.200,-1.094,2.883,0.109
2019-05-26-02:21:37.323125,0.318,-0.170,10.153,-4.000,-4.200,12.400,-0.664,2.812,0.102
2019-05-26-02:21:37.432908,0.261,-0.175,10.095,-9.900,-2.400,37.500,-1.062,2.656,-0.148
2019-05-26-02:21:37.542797,0.273,-0.213,10.126,-25.600,-4.400,36.500,-0.758,2.930,0.031
2019-05-26-02:21:37.652426,0.273,-0.199,10.138,-14.800,-5.100,10.200,-1.070,2.797,-0.047
2019-05-26-02:21:37.762048,0.306,-0.167,10.119,-3.400,-3.700,21.300,-0.992,2.930,-0.211
2019-05-26-02:21:37.871912,0.325,-0.165,10.114,-20.300,-3.200,37.900,-0.922,2.734,-0.227
2019-05-26-02:21:37.981605,0.342,-0.148,10.119,-22.300,-4.300,17.700,-0.992,2.781,-0.117
2019-05-26-02:21:38.091420,0.306,-0.170,10.124,-3.300,-5.100,10.700,-1.133,2.625,-0.078
2019-05-26-02:21:38.201544,0.285,-0.213,10.124,-9.600,-2.500,38.900,-1.203,2.883,-0.055
2019-05-26-02:21:38.311290,0.261,-0.223,10.143,-25.500,-3.800,34.900,-1.211,2.453,-0.102
2019-05-26-02:21:38.420899,0.287,-0.206,10.150,-16.000,-5.600,11.900,-0.656,2.930,0.039
2019-05-26-02:21:38.530551,0.304,-0.184,10.107,-2.100,-5.800,21.200,-1.250,2.805,-0.031
2019-05-26-02:21:38.640154,0.337,-0.146,10.091,-0.800,-2.800,22.900,-0.852,2.820,-0.094
2019-05-26-02:21:38.749688,0.357,-0.146,10.129,-17.800,-3.200,41.800,-0.852,2.625,-0.148
2019-05-26-02:21:38.859320,0.318,-0.163,10.114,-23.500,-4.800,21.900,-0.484,2.867,-0.273
2019-05-26-02:21:38.968930,0.275,-0.225,10.134,-5.800,-5.300,10.900,-0.914,2.656,-0.227
2019-05-26-02:21:39.078805,0.268,-0.232,10.134,-9.500,-4.100,34.700,-0.773,2.648,-0.008
2019-05-26-02:21:39.190163,0.282,-0.208,10.146,-26.400,-3.900,32.000,-0.602,2.953,-0.125
2019-05-26-02:21:39.307201,0.316,-0.191,10.107,-3.600,-5.800,20.600,-1.016,2.742,-0.031
2019-05-26-02:21:39.417414,0.263,-0.215,10.165,-20.000,-3.900,38.900,-1.211,2.555,0.062
2019-05-26-02:21:39.527528,0.306,-0.196,10.129,-22.400,-6.300,16.800,-1.219,2.477,0.062
2019-05-26-02:21:39.637266,0.345,-0.184,10.107,-2.800,-5.500,12.200,-1.125,2.797,0.133
2019-05-26-02:21:39.747251,0.345,-0.136,10.131,-8.600,-2.100,38.100,-0.766,2.766,-0.141
2019-05-26-02:21:39.856907,0.261,-0.160,10.119,-25.300,-4.000,35.900,-0.828,2.758,-0.047
2019-05-26-02:21:39.966606,0.256,-0.201,10.131,-13.800,-5.900,10.400,-0.727,2.758,0.039
2019-05-26-02:21:40.076297,0.301,-0.189,10.071,-4.600,-5.200,20.000,-0.484,2.734,-0.234
2019-05-26-02:21:40.185925,0.345,-0.165,10.100,-19.100,-4.100,38.200,-1.359,2.625,-0.141
2019-05-26-02:21:40.295907,0.373,-0.146,10.129,-22.100,-5.900,18.500,-1.312,2.758,-0.188
2019-05-26-02:21:40.405559,0.311,-0.170,10.093,-3.500,-5.200,11.500,-1.016,2.906,-0.188
2019-05-26-02:21:40.515098,0.285,-0.208,10.112,-6.800,-3.500,36.800,-1.039,2.547,-0.305
2019-05-26-02:21:40.625066,0.261,-0.215,10.146,-25.000,-4.000,40.200,-1.234,2.797,-0.117
2019-05-26-02:21:40.734749,0.258,-0.211,10.129,-17.500,-5.500,13.300,-0.742,2.656,-0.117
2019-05-26-02:21:40.844312,0.282,-0.187,10.129,-15.200,-7.000,12.600,-0.984,2.586,-0.141
2019-05-26-02:21:40.953908,0.347,-0.172,10.114,-1.000,-4.100,24.200,-1.039,2.461,-0.211
2019-05-26-02:21:41.063540,0.333,-0.146,10.141,-16.600,-3.200,44.800,-0.766,2.891,-0.227
2019-05-26-02:21:41.173177,0.304,-0.175,10.110,-25.600,-6.200,27.700,-0.648,2.523,-0.055
2019-05-26-02:21:41.282860,0.297,-0.203,10.105,-7.100,-6.200,10.200,-1.109,2.781,0.008
