Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-06-09-14:36:18.318548,0.646,-0.311,10.153,-34.600,-16.000,260.400,-0.812,2.531,0.078
2019-06-09-14:36:18.338077,0.644,-0.294,10.112,-5.400,6.000,371.200,-0.719,2.992,0.086
2019-06-09-14:36:18.357611,0.663,-0.304,10.064,5.700,-72.000,328.600,-0.516,2.898,0.172
2019-06-09-14:36:18.377095,0.665,-0.292,10.081,-16.100,-102.200,228.400,-0.898,2.641,0.109
2019-06-09-14:36:18.396537,0.682,-0.313,10.112,-30.400,-26.000,254.400,-0.758,2.836,0.234
2019-06-09-14:36:18.416084,0.653,-0.254,9.988,-10.000,6.600,354.200,-0.977,2.789,0.055
2019-06-09-14:36:18.435542,0.665,-0.273,10.086,2.400,-93.300,301.900,-0.930,2.688,0.328
2019-06-09-14:36:18.454973,0.648,-0.282,10.040,-1.300,4.900,385.800,-0.703,2.820,0.039
2019-06-09-14:36:18.474411,0.677,-0.340,10.119,-13.100,18.800,352.600,-0.719,2.719,0.188
2019-06-09-14:36:18.493891,0.713,-0.266,10.069,4.500,-127.400,243.900,-0.250,2.758,0.195
2019-06-09-14:36:18.513306,0.663,-0.268,10.052,-23.500,-84.700,179.400,-0.742,2.586,-0.008
2019-06-09-14:36:18.532711,0.680,-0.270,10.091,6.600,-119.000,253.700,-0.992,2.758,0.195
2019-06-09-14:36:18.553481,0.665,-0.313,10.043,-22.400,-90.200,187.300,-0.664,2.922,0.078
2019-06-09-14:36:18.573154,0.684,-0.304,10.112,12.400,-20.400,374.700,-0.602,2.742,-0.141
2019-06-09-14:36:18.592771,0.699,-0.290,10.162,-3.800,-134.400,211.600,-1.148,2.812,0.156
2019-06-09-14:36:18.612316,0.682,-0.304,10.021,-24.500,-16.200,261.800,-0.898,2.938,-0.008
2019-06-09-14:36:18.631808,0.682,-0.316,10.088,20.100,-65.300,349.800,-0.586,2.789,0.125
2019-06-09-14:36:18.653103,0.663,-0.285,10.045,16.400,-93.800,314.800,-0.570,2.898,0.062
2019-06-09-14:36:18.672624,0.699,-0.294,10.071,2.900,-131.900,233.300,-0.781,2.766,0.008
2019-06-09-14:36:18.692122,0.701,-0.313,10.138,13.800,-109.100,290.100,-0.219,2.500,-0.203
2019-06-09-14:36:18.711683,0.687,-0.313,10.095,-19.700,-108.400,176.800,-0.930,2.688,0.156
2019-06-09-14:36:18.731203,0.684,-0.335,10.069,-14.800,8.300,298.200,-0.859,2.688,0.195
2019-06-09-14:36:18.750624,0.668,-0.323,10.088,-27.900,-36.600,235.600,-0.875,2.586,0.352
2019-06-09-14:36:18.770039,0.682,-0.301,10.122,-9.600,-135.400,203.400,-0.555,2.711,-0.055
2019-06-09-14:36:18.789593,0.694,-0.301,10.067,15.800,-100.100,299.800,-1.016,2.633,-0.070
2019-06-09-14:36:18.809054,0.646,-0.316,10.126,-11.900,-114.900,194.600,-0.945,2.602,0.266
2019-06-09-14:36:18.828476,0.636,-0.318,10.172,-13.700,-110.500,187.800,-0.531,2.727,0.055
2019-06-09-14:36:18.847899,0.651,-0.335,10.057,7.900,-125.100,267.000,-0.758,2.672,0.258
2019-06-09-14:36:18.867323,0.658,-0.335,10.083,15.600,-37.900,362.000,-0.664,3.094,0.234
2019-06-09-14:36:18.886744,0.692,-0.311,10.114,-13.900,5.700,313.000,-1.047,2.766,-0.078
2019-06-09-14:36:18.906220,0.694,-0.297,10.129,-22.000,-33.100,238.600,-0.773,2.930,0.258
2019-06-09-14:36:18.925642,0.706,-0.304,10.069,6.500,-11.400,354.700,-0.812,3.070,0.219
2019-06-09-14:36:18.946286,0.656,-0.285,10.098,17.200,-87.100,317.500,-0.930,2.430,0.109
2019-06-09-14:36:18.966133,0.648,-0.294,10.050,-8.700,-118.400,207.000,-1.031,2.586,0.039
2019-06-09-14:36:18.985576,0.639,-0.318,10.035,-28.100,-45.000,220.100,-1.258,2.727,0.086
2019-06-09-14:36:19.005008,0.656,-0.278,10.069,-25.700,-122.300,152.900,-0.172,2.844,0.172
2019-06-09-14:36:19.024366,0.627,-0.292,10.033,-8.000,21.000,364.300,-0.766,2.570,-0.094
2019-06-09-14:36:19.043722,0.668,-0.261,10.028,-41.500,-49.300,212.500,-0.703,2.922,0.031
2019-06-09-14:36:19.063106,0.658,-0.290,10.076,-1.000,-110.900,269.500,-0.773,2.711,0.055
2019-06-09-14:36:19.082739,0.658,-0.333,10.062,-30.200,9.700,276.900,-1.117,2.586,0.125
2019-06-09-14:36:19.102328,0.672,-0.268,10.014,-6.500,-117.800,256.400,-1.117,2.648,-0.070
2019-06-09-14:36:19.121811,0.672,-0.254,10.155,-13.600,-121.600,232.800,-0.883,2.750,0.172
2019-06-09-14:36:19.141307,0.615,-0.306,10.021,-38.800,-55.600,213.600,-1.125,2.922,0.211
2019-06-09-14:36:19.160695,0.660,-0.273,9.997,-21.300,17.000,315.400,-0.789,2.820,0.234
2019-06-09-14:36:19.180057,0.601,-0.328,10.059,-34.100,-12.500,250.800,-0.875,2.883,-0.031
2019-06-09-14:36:19.199579,0.644,-0.306,10.122,-35.100,-76.300,197.300,-0.734,2.617,0.109
2019-06-09-14:36:19.219011,0.641,-0.323,10.014,-21.800,16.300,309.400,-0.781,2.500,0.188
2019-06-09-14:36:19.238392,0.634,-0.318,10.191,-37.200,-18.300,239.400,-0.516,2.586,0.078
2019-06-09-14:36:19.257854,0.648,-0.297,10.148,6.300,-90.500,307.100,-0.891,2.625,-0.102
2019-06-09-14:36:19.277215,0.641,-0.313,10.119,-33.100,-84.900,190.300,-1.242,2.625,0.016
2019-06-09-14:36:19.296571,0.684,-0.318,10.095,2.500,-6.700,375.100,-1.078,2.625,0.055
2019-06-09-14:36:19.316103,0.677,-0.330,10.122,-17.500,-106.300,213.900,-0.711,2.703,0.055
2019-06-09-14:36:19.335515,0.699,-0.323,10.153,-16.000,-108.700,222.400,-0.414,2.586,0.031
2019-06-09-14:36:19.354887,0.696,-0.335,10.141,-25.200,-123.200,171.900,-0.750,2.625,0.188
2019-06-09-14:36:19.374338,0.656,-0.354,10.105,13.800,-19.300,366.700,-0.594,2.578,0.062
2019-06-09-14:36:19.393727,0.634,-0.325,10.117,10.000,-8.300,365.600,-0.688,2.734,0.133
2019-06-09-14:36:19.413179,0.692,-0.321,10.119,-9.400,-116.500,206.500,-0.828,2.844,-0.047
2019-06-09-14:36:19.432561,0.622,-0.309,10.110,-15.200,-4.200,298.700,-0.891,3.117,0.195
2019-06-09-14:36:19.451918,0.629,-0.304,10.114,4.100,-13.000,345.500,-0.883,2.797,0.234
2019-06-09-14:36:19.471275,0.668,-0.313,10.136,1.900,-119.300,245.300,-0.828,2.578,0.016
2019-06-09-14:36:19.490664,0.665,-0.316,10.095,4.600,-2.600,355.400,-0.539,2.836,0.086
2019-06-09-14:36:19.510059,0.663,-0.297,10.050,-14.000,-2.300,301.400,-0.898,2.883,0.078
2019-06-09-14:36:19.529499,0.670,-0.311,10.124,9.000,-24.400,352.500,-1.039,2.883,-0.055
2019-06-09-14:36:19.548937,0.665,-0.294,10.117,14.000,-50.100,340.100,-0.703,2.641,0.289
2019-06-09-14:36:19.568281,0.617,-0.318,10.100,0.700,-116.400,245.500,-1.078,2.859,0.016
2019-06-09-14:36:19.587951,0.660,-0.297,10.148,-15.900,-107.700,204.700,-0.727,2.414,-0.125
2019-06-09-14:36:19.607463,0.658,-0.306,10.177,-8.700,-1.800,320.100,-0.781,2.805,-0.023
2019-06-09-14:36:19.626934,0.687,-0.316,10.160,-21.200,-30.800,255.000,-0.969,2.750,0.086
2019-06-09-14:36:19.646351,0.653,-0.337,10.107,-12.500,-92.600,223.800,-0.773,2.820,-0.047
2019-06-09-14:36:19.665835,0.687,-0.340,10.143,12.200,-48.800,339.100,-0.531,2.875,0.188
2019-06-09-14:36:19.685206,0.670,-0.309,10.134,-2.100,-96.100,279.500,-0.930,2.625,0.086
2019-06-09-14:36:19.704607,0.651,-0.287,10.114,-30.000,-57.500,226.000,-0.711,2.625,0.156
2019-06-09-14:36:19.724131,0.675,-0.323,10.069,-23.300,-14.900,294.300,-1.188,2.578,0.109
2019-06-09-14:36:19.743512,0.634,-0.323,10.107,-21.600,-85.100,227.900,-0.945,2.797,0.086
2019-06-09-14:36:19.763304,0.670,-0.290,10.148,-26.700,-19.000,268.700,-0.875,2.516,0.258
2019-06-09-14:36:19.782774,0.689,-0.357,10.172,-3.800,-96.300,273.200,-1.148,2.883,0.211
2019-06-09-14:36:19.802188,0.670,-0.299,10.088,-16.600,-100.800,244.900,-0.922,2.305,-0.023
2019-06-09-14:36:19.821747,0.658,-0.285,10.138,-27.000,-82.100,218.300,-0.805,2.906,0.156
2019-06-09-14:36:19.841214,0.663,-0.316,10.146,1.900,-54.200,344.300,-0.688,2.875,0.172
2019-06-09-14:36:19.860565,0.699,-0.340,10.091,-13.800,-100.600,249.700,-0.898,2.633,-0.031
2019-06-09-14:36:19.879949,0.632,-0.335,10.079,-32.000,-52.900,222.400,-1.102,2.875,0.078
2019-06-09-14:36:19.899397,0.711,-0.318,10.141,5.700,-52.700,343.400,-0.664,3.047,0.078
2019-06-09-14:36:19.918804,0.639,-0.294,10.064,-2.600,-12.700,352.200,-0.727,2.828,-0.055
2019-06-09-14:36:19.938165,0.646,-0.258,10.026,1.500,-20.700,351.900,-1.016,2.719,-0.055
2019-06-09-14:36:19.957628,0.627,-0.292,10.043,-17.100,-13.700,306.800,-0.938,2.734,-0.305
2019-06-09-14:36:19.977009,0.641,-0.282,10.081,-31.800,-55.300,226.200,-1.219,2.641,0.156
2019-06-09-14:36:19.996357,0.692,-0.299,10.062,0.200,-12.000,361.300,-1.078,2.844,0.148
2019-06-09-14:36:20.015796,0.699,-0.335,10.071,1.900,-84.000,310.000,-0.539,2.711,0.078
2019-06-09-14:36:20.035215,0.636,-0.304,10.081,-8.500,-10.500,314.600,-0.945,2.594,-0.102
2019-06-09-14:36:20.054570,0.663,-0.304,10.057,-21.600,-77.900,206.600,-0.898,2.828,-0.008
2019-06-09-14:36:20.074142,0.687,-0.290,10.110,2.400,-111.200,251.800,-0.914,2.586,-0.031
2019-06-09-14:36:20.093583,0.672,-0.333,10.114,-21.400,-78.000,212.500,-0.758,2.922,0.016
2019-06-09-14:36:20.112947,0.634,-0.330,10.050,-10.700,-16.800,307.900,-1.008,2.758,0.008
2019-06-09-14:36:20.132413,0.682,-0.297,10.086,-6.600,-116.500,228.000,-0.328,2.602,0.016
2019-06-09-14:36:20.154808,0.680,-0.335,10.112,-14.000,-19.600,295.200,-0.461,2.742,-0.008
2019-06-09-14:36:20.174364,0.648,-0.313,10.081,-8.700,-114.800,227.200,-0.812,2.758,0.258
2019-06-09-14:36:20.193820,0.665,-0.325,10.093,11.900,-52.100,340.500,-0.562,2.656,-0.094
2019-06-09-14:36:20.213250,0.634,-0.318,10.146,-0.300,-112.800,244.600,-1.047,2.664,0.234
2019-06-09-14:36:20.232750,0.653,-0.328,10.119,-18.200,-19.100,273.400,-1.102,3.031,0.039
2019-06-09-14:36:20.252179,0.651,-0.364,10.136,9.200,-102.800,287.000,-1.031,2.922,0.336
2019-06-09-14:36:20.271801,0.677,-0.313,10.095,-22.400,-49.400,231.400,-0.609,2.875,0.055
2019-06-09-14:36:20.291291,0.641,-0.311,10.112,-0.200,-8.900,339.800,-0.883,2.656,-0.078
2019-06-09-14:36:20.310784,0.663,-0.323,10.122,12.400,-94.100,307.100,-0.852,2.555,0.156
2019-06-09-14:36:20.330311,0.687,-0.328,10.150,-18.100,-16.100,276.000,-0.641,2.727,0.031
2019-06-09-14:36:20.349778,0.670,-0.337,10.124,11.000,-62.700,337.900,-1.094,2.641,0.109
2019-06-09-14:36:20.369207,0.696,-0.309,10.083,-21.500,-45.700,238.300,-0.703,2.898,0.086
2019-06-09-14:36:20.388644,0.689,-0.294,10.069,-10.600,-104.000,228.100,-0.656,2.516,0.078
2019-06-09-14:36:20.408078,0.636,-0.306,10.050,-20.500,-79.000,214.000,-1.070,2.828,-0.188
2019-06-09-14:36:20.427615,0.651,-0.251,10.045,2.600,-9.600,341.700,-0.977,2.727,0.102
2019-06-09-14:36:20.447193,0.658,-0.280,10.064,-4.100,-9.700,318.400,-0.789,2.625,0.219
2019-06-09-14:36:20.466664,0.672,-0.282,10.035,11.000,-27.500,352.400,-0.945,2.648,-0.031
2019-06-09-14:36:20.486107,0.648,-0.299,10.040,0.700,-58.300,302.000,-0.547,2.875,0.156
2019-06-09-14:36:20.505524,0.636,-0.301,10.105,-1.000,-34.100,352.600,-0.391,2.648,-0.031
2019-06-09-14:36:20.524946,0.682,-0.325,10.067,-18.300,-89.300,241.100,-0.828,2.789,0.148
2019-06-09-14:36:20.544419,0.660,-0.278,10.050,-3.600,-17.200,354.900,-0.984,2.695,-0.047
2019-06-09-14:36:20.563834,0.627,-0.306,10.067,-27.800,-37.100,254.300,-0.711,2.539,0.125
2019-06-09-14:36:20.583374,0.625,-0.301,10.019,-4.600,-12.100,353.300,-0.828,2.703,0.102
2019-06-09-14:36:20.602838,0.684,-0.297,10.014,-6.600,-9.700,348.500,-1.070,2.859,0.078
2019-06-09-14:36:20.622403,0.701,-0.282,10.107,-27.100,-55.700,233.400,-0.750,2.602,0.102
2019-06-09-14:36:20.641914,0.632,-0.297,10.064,-26.800,-55.700,236.700,-0.727,2.602,0.289
2019-06-09-14:36:20.661359,0.670,-0.301,10.076,-10.700,-92.900,254.200,-1.031,2.711,0.258
2019-06-09-14:36:20.680776,0.663,-0.275,10.047,-26.800,-55.400,234.300,-0.578,2.422,-0.047
2019-06-09-14:36:20.700189,0.636,-0.299,10.035,-13.900,10.400,337.400,-1.359,2.617,0.172
2019-06-09-14:36:20.719692,0.632,-0.325,10.086,-17.300,-91.100,239.700,-0.945,2.820,-0.078
2019-06-09-14:36:20.739137,0.672,-0.325,10.136,-27.800,-37.700,264.800,-0.914,2.656,-0.070
2019-06-09-14:36:20.758655,0.682,-0.340,10.117,-8.700,-91.800,258.400,-0.688,2.750,0.195
2019-06-09-14:36:20.778094,0.605,-0.290,10.091,-11.800,-4.400,334.700,-0.680,2.812,0.242
2019-06-09-14:36:20.797610,0.670,-0.321,10.124,1.100,-52.600,324.000,-0.781,2.898,0.078
2019-06-09-14:36:20.817084,0.660,-0.359,10.105,-24.200,-120.300,196.200,-0.906,2.859,0.086
2019-06-09-14:36:20.836520,0.656,-0.304,10.102,-1.100,-23.000,350.400,-0.656,2.664,0.086
2019-06-09-14:36:20.856093,0.632,-0.299,10.076,-21.300,-58.600,239.600,-0.938,2.625,-0.023
2019-06-09-14:36:20.875544,0.660,-0.316,10.050,-4.800,-15.900,318.500,-0.812,2.984,0.172
2019-06-09-14:36:20.894976,0.617,-0.340,10.091,-19.400,-63.700,228.200,-0.852,2.930,0.328
2019-06-09-14:36:20.914427,0.668,-0.309,10.021,-15.700,-89.700,218.900,-0.680,2.727,0.305
2019-06-09-14:36:20.933834,0.651,-0.309,10.129,-18.100,-36.000,271.400,-0.680,2.758,0.195
2019-06-09-14:36:20.956102,0.617,-0.318,10.114,-9.800,-18.400,301.800,-0.992,2.891,-0.031
2019-06-09-14:36:20.975655,0.660,-0.292,10.117,-7.600,-102.100,237.900,-0.422,2.586,0.258
2019-06-09-14:36:20.995113,0.665,-0.323,10.059,5.600,-83.200,287.100,-1.039,2.633,-0.047
2019-06-09-14:36:21.014545,0.615,-0.287,10.052,-10.900,-17.300,299.500,-0.828,2.711,-0.141
2019-06-09-14:36:21.034066,0.601,-0.280,10.021,-17.100,-32.100,272.600,-1.125,2.875,0.055
2019-06-09-14:36:21.053561,0.644,-0.290,10.031,-20.800,-54.000,248.100,-1.141,2.773,0.148
2019-06-09-14:36:21.073124,0.672,-0.287,10.004,-4.400,-19.700,325.200,-0.742,2.938,-0.008
2019-06-09-14:36:21.092634,0.658,-0.330,10.100,-12.900,-100.900,223.100,-0.781,2.797,-0.094
2019-06-09-14:36:21.112090,0.668,-0.318,9.952,-18.200,-34.500,269.700,-0.633,2.625,0.219
2019-06-09-14:36:21.131612,0.672,-0.273,10.098,7.300,-79.100,297.000,-0.945,2.727,0.031
2019-06-09-14:36:21.151164,0.687,-0.335,10.091,-2.900,-19.600,328.100,-0.992,2.812,0.039
2019-06-09-14:36:21.170642,0.668,-0.275,10.098,16.800,-74.800,334.800,-0.992,2.984,0.312
2019-06-09-14:36:21.190082,0.682,-0.354,10.088,7.900,-114.800,265.700,-0.719,2.883,0.008
2019-06-09-14:36:21.209609,0.665,-0.318,10.229,-10.300,-7.600,301.200,-0.672,3.117,0.109
2019-06-09-14:36:21.229027,0.644,-0.337,10.107,-25.000,-83.400,199.200,-0.484,2.812,0.016
2019-06-09-14:36:21.248450,0.668,-0.335,10.105,6.400,-73.000,298.800,-1.047,2.711,0.211
2019-06-09-14:36:21.267945,0.651,-0.342,10.153,-10.500,-103.100,227.300,-1.133,2.695,-0.023
2019-06-09-14:36:21.287358,0.632,-0.313,10.091,-16.900,-122.300,192.400,-0.930,2.859,0.172
2019-06-09-14:36:21.306813,0.665,-0.333,10.112,-8.800,-101.700,237.200,-1.164,2.555,0.156
2019-06-09-14:36:21.326344,0.651,-0.323,10.143,-1.800,-16.400,347.300,-1.109,2.906,-0.031
2019-06-09-14:36:21.345857,0.651,-0.309,10.064,-25.100,-53.300,248.700,-0.891,2.953,-0.180
2019-06-09-14:36:21.365862,0.634,-0.321,10.117,-15.600,-9.300,313.900,-0.656,2.578,0.211
2019-06-09-14:36:21.385393,0.653,-0.287,10.117,0.200,-47.000,328.400,-0.750,3.039,-0.031
2019-06-09-14:36:21.404830,0.656,-0.306,10.081,-20.600,-82.200,229.400,-1.070,2.672,-0.055
2019-06-09-14:36:21.424334,0.672,-0.337,10.093,-27.300,-30.200,265.300,-0.648,2.734,-0.055
2019-06-09-14:36:21.443785,0.711,-0.311,10.112,-19.000,-80.200,230.900,-0.883,3.008,0.078
2019-06-09-14:36:21.463265,0.658,-0.325,10.143,-15.600,-11.900,317.600,-1.047,2.820,0.016
2019-06-09-14:36:21.482708,0.670,-0.268,10.067,-21.800,-69.700,236.400,-0.773,2.602,0.156
2019-06-09-14:36:21.502141,0.672,-0.292,10.122,-21.600,-21.200,282.800,-0.781,2.625,-0.211
2019-06-09-14:36:21.521687,0.656,-0.304,10.105,-13.300,-91.800,250.000,-0.961,2.797,-0.047
2019-06-09-14:36:21.541197,0.694,-0.280,10.045,-27.100,-57.500,247.400,-0.812,2.477,0.031
2019-06-09-14:36:21.560623,0.708,-0.340,10.055,-15.600,-11.700,310.000,-0.633,2.734,0.031
2019-06-09-14:36:21.580219,0.653,-0.328,10.107,-1.900,-24.300,341.400,-1.117,2.844,-0.102
2019-06-09-14:36:21.599693,0.665,-0.297,10.148,-7.600,-85.900,268.200,-0.836,2.961,0.258
2019-06-09-14:36:21.619137,0.663,-0.282,10.071,-26.200,-65.800,234.400,-0.773,2.930,0.336
2019-06-09-14:36:21.638567,0.646,-0.321,10.143,-18.500,-17.900,293.000,-1.391,2.328,0.031
2019-06-09-14:36:21.659917,0.629,-0.335,10.114,-24.000,-59.200,238.600,-1.125,2.836,0.188
2019-06-09-14:36:21.679644,0.656,-0.328,10.100,-15.200,-9.400,311.800,-0.781,3.102,0.172
2019-06-09-14:36:21.699125,0.636,-0.321,10.129,7.000,-12.800,377.400,-0.703,2.820,0.312
2019-06-09-14:36:21.718588,0.617,-0.345,10.153,-29.700,-41.000,256.500,-0.719,2.922,0.219
2019-06-09-14:36:21.738018,0.668,-0.311,10.169,-13.300,-12.000,325.100,-0.695,3.203,0.102
2019-06-09-14:36:21.757470,0.684,-0.361,10.105,-30.600,-43.000,250.800,-0.805,2.711,0.148
2019-06-09-14:36:21.777007,0.622,-0.321,10.148,7.300,-71.600,332.900,-0.562,2.508,-0.008
2019-06-09-14:36:21.796461,0.677,-0.311,10.193,-14.100,-81.000,218.600,-0.781,2.531,0.266
2019-06-09-14:36:21.815985,0.672,-0.330,10.138,-14.600,-77.300,216.600,-0.898,2.891,-0.055
2019-06-09-14:36:21.835439,0.646,-0.318,10.143,-14.500,-24.900,277.000,-0.930,2.992,0.133
2019-06-09-14:36:21.854865,0.660,-0.340,10.131,-10.900,-101.400,228.900,-0.586,2.688,0.086
2019-06-09-14:36:21.874371,0.656,-0.321,10.117,-10.400,-16.100,290.000,-0.836,2.625,0.133
2019-06-09-14:36:21.893796,0.653,-0.325,10.205,-9.500,-99.800,234.900,-0.758,2.961,0.039
2019-06-09-14:36:21.913202,0.639,-0.342,10.134,3.100,-23.500,339.200,-0.812,2.727,0.078
2019-06-09-14:36:21.932614,0.680,-0.297,10.148,4.600,-85.700,272.300,-1.016,2.578,0.258
2019-06-09-14:36:21.952025,0.646,-0.349,10.107,-1.600,-21.200,326.400,-0.859,2.641,0.133
2019-06-09-14:36:21.971657,0.644,-0.325,10.114,8.100,-67.100,313.400,-1.258,2.711,0.125
2019-06-09-14:36:21.991246,0.668,-0.294,10.119,-15.400,-29.600,274.200,-0.828,2.859,0.125
2019-06-09-14:36:22.010691,0.670,-0.328,10.062,-6.200,-103.400,236.900,-0.930,2.875,0.062
2019-06-09-14:36:22.030116,0.610,-0.299,10.098,0.200,-18.300,340.100,-1.148,2.797,0.031
2019-06-09-14:36:22.049692,0.670,-0.297,10.074,-4.200,-20.800,325.600,-0.484,2.680,-0.055
2019-06-09-14:36:22.069153,0.632,-0.292,10.071,7.400,-69.800,304.800,-0.992,3.078,-0.102
2019-06-09-14:36:22.088832,0.651,-0.290,10.057,-18.100,-33.800,264.400,-1.406,2.305,0.008
2019-06-09-14:36:22.108329,0.694,-0.287,10.126,-12.200,-27.600,288.800,-1.078,2.602,0.102
2019-06-09-14:36:22.127857,0.651,-0.323,10.098,-0.600,-131.800,239.500,-0.555,2.672,-0.023
2019-06-09-14:36:22.147302,0.692,-0.304,10.146,9.100,-56.700,319.400,-0.492,2.734,0.016
2019-06-09-14:36:22.167149,0.641,-0.337,10.105,-0.800,-37.200,334.800,-0.805,2.859,0.078
2019-06-09-14:36:22.186760,0.682,-0.335,10.064,-7.400,-89.700,266.400,-0.758,2.906,0.078
2019-06-09-14:36:22.206223,0.613,-0.282,10.086,-25.600,-38.100,260.700,-0.594,2.641,0.266
2019-06-09-14:36:22.225826,0.680,-0.359,10.112,-18.200,-78.900,236.400,-0.664,2.750,0.078
2019-06-09-14:36:22.245266,0.692,-0.297,10.045,-17.700,-16.400,307.200,-0.688,2.734,0.156
2019-06-09-14:36:22.264702,0.658,-0.313,10.138,-7.900,-85.800,264.900,-0.641,2.664,0.055
2019-06-09-14:36:22.284264,0.648,-0.311,10.117,-8.200,-83.900,265.000,-0.594,2.453,0.148
2019-06-09-14:36:22.303732,0.670,-0.290,10.102,-25.500,-65.600,237.000,-0.680,2.602,0.219
2019-06-09-14:36:22.327205,0.672,-0.306,10.110,-6.200,-88.300,275.500,-1.062,2.859,0.125
2019-06-09-14:36:22.346713,0.644,-0.318,10.131,-24.300,-42.900,256.000,-0.508,2.867,-0.047
2019-06-09-14:36:22.366152,0.670,-0.287,10.160,-0.200,-57.200,314.800,-0.398,2.617,0.031
2019-06-09-14:36:22.385632,0.682,-0.325,10.134,-13.800,-86.400,242.400,-0.758,3.016,0.039
2019-06-09-14:36:22.405087,0.632,-0.304,10.119,-2.800,-34.200,339.800,-1.008,2.852,-0.008
2019-06-09-14:36:22.424567,0.682,-0.292,10.131,-25.000,-67.900,237.600,-0.656,2.758,0.289
2019-06-09-14:36:22.444126,0.665,-0.345,10.112,-22.200,-26.800,283.000,-0.883,2.906,0.062
2019-06-09-14:36:22.463562,0.639,-0.347,10.141,-1.700,-56.400,315.800,-0.852,2.922,0.062
2019-06-09-14:36:22.482979,0.639,-0.337,10.112,-16.800,-16.400,310.200,-0.922,2.477,0.008
2019-06-09-14:36:22.502470,0.660,-0.333,10.093,-26.100,-45.300,249.400,-0.961,2.680,-0.008
2019-06-09-14:36:22.521918,0.608,-0.354,10.172,-8.200,-61.800,298.900,-0.617,2.641,0.148
2019-06-09-14:36:22.541326,0.665,-0.285,10.026,-26.300,-51.200,245.900,-1.227,2.852,-0.125
2019-06-09-14:36:22.563498,0.672,-0.311,10.136,-2.000,-78.400,301.800,-0.828,2.672,0.188
2019-06-09-14:36:22.583147,0.636,-0.340,10.141,-25.400,32.100,324.300,-0.773,2.961,0.031
2019-06-09-14:36:22.602727,0.651,-0.325,10.126,17.600,-51.900,389.400,-0.680,6.906,0.297
2019-06-09-14:36:22.622196,0.660,-0.316,10.117,-1.300,26.300,406.300,-0.875,4.672,0.172
2019-06-09-14:36:22.641730,0.610,-0.309,10.189,9.400,6.600,421.500,-0.914,4.070,0.273
2019-06-09-14:36:22.661238,0.670,-0.268,10.069,3.000,-137.200,264.500,-0.836,4.375,0.008
2019-06-09-14:36:22.680665,0.677,-0.280,10.093,-12.300,-146.700,200.800,-1.047,4.930,0.211
2019-06-09-14:36:22.700148,0.663,-0.345,10.088,13.900,-117.100,312.700,-0.695,4.414,0.047
2019-06-09-14:36:22.719675,0.656,-0.285,10.126,-3.900,-147.500,232.900,-0.711,4.461,-0.125
2019-06-09-14:36:22.739105,0.668,-0.275,9.976,11.700,9.200,431.200,-1.133,4.328,0.117
2019-06-09-14:36:22.758524,0.672,-0.330,10.112,-12.900,-117.800,229.900,-0.867,4.062,0.047
2019-06-09-14:36:22.777963,0.634,-0.309,10.059,-16.500,30.700,342.300,-0.781,4.078,-0.039
2019-06-09-14:36:22.797436,0.663,-0.323,10.100,-29.000,16.300,281.000,-0.797,4.602,0.141
2019-06-09-14:36:22.816900,0.677,-0.306,10.095,-19.200,-150.600,149.000,-0.586,4.664,0.383
2019-06-09-14:36:22.836350,0.615,-0.275,10.153,2.600,-158.900,220.200,-0.859,4.812,0.258
2019-06-09-14:36:22.855852,0.641,-0.261,10.098,27.200,-30.400,426.600,-0.711,4.992,0.117
2019-06-09-14:36:22.875307,0.672,-0.290,10.095,-4.600,-161.100,195.700,-0.695,4.453,0.164
2019-06-09-14:36:22.894740,0.615,-0.333,10.193,10.000,-154.800,249.100,-0.688,4.562,0.273
2019-06-09-14:36:22.914377,0.684,-0.335,10.160,29.600,-90.200,371.800,-0.617,5.359,0.234
2019-06-09-14:36:22.933832,0.668,-0.325,10.062,-15.700,42.000,349.600,-0.953,5.031,0.188
2019-06-09-14:36:22.953263,0.665,-0.251,10.114,-38.400,-116.900,124.600,-0.836,5.383,0.125
2019-06-09-14:36:22.972696,0.665,-0.345,10.136,-29.800,-17.900,246.400,-0.961,4.383,0.094
2019-06-09-14:36:22.992131,0.696,-0.321,10.055,-20.600,53.100,341.700,-0.922,4.258,0.070
2019-06-09-14:36:23.011722,0.696,-0.301,10.083,20.500,-142.000,293.000,-0.586,4.633,-0.133
2019-06-09-14:36:23.031223,0.651,-0.292,10.102,-24.100,-109.000,184.600,-0.852,4.930,-0.109
2019-06-09-14:36:23.050643,0.680,-0.325,10.035,24.500,-94.800,345.400,-0.891,4.086,0.164
2019-06-09-14:36:23.070046,0.658,-0.306,10.033,-24.900,-8.500,277.200,-1.125,4.414,-0.016
2019-06-09-14:36:23.089815,0.625,-0.273,10.052,-22.700,38.700,322.100,-0.461,4.273,0.273
2019-06-09-14:36:23.109374,0.651,-0.278,10.045,8.600,-104.000,279.700,-1.117,4.109,0.164
2019-06-09-14:36:23.128939,0.701,-0.306,10.057,-6.300,-79.500,256.100,-0.742,3.078,0.305
2019-06-09-14:36:23.148390,0.663,-0.290,10.028,9.500,-69.000,341.500,-0.930,2.789,0.062
