Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-26-01:44:40.952373,0.294,-0.160,10.117,-7.900,-13.700,-6.100,-1.266,2.453,-0.047
2019-05-26-01:44:41.062229,0.280,-0.160,10.119,-6.600,-14.400,-7.000,-1.086,2.484,-0.164
2019-05-26-01:44:41.172340,0.270,-0.151,10.136,-7.400,-14.200,-5.800,-1.406,2.719,-0.047
2019-05-26-01:44:41.282021,0.301,-0.160,10.122,-7.300,-13.700,-5.200,-0.875,2.688,0.031
2019-05-26-01:44:41.391613,0.304,-0.141,10.138,-7.500,-13.600,-6.800,-1.305,2.867,-0.305
2019-05-26-01:44:41.501229,0.299,-0.146,10.129,-7.500,-14.800,-6.000,-1.117,2.438,-0.023
2019-05-26-01:44:41.610904,0.287,-0.144,10.134,-7.400,-15.000,-5.900,-0.875,2.656,-0.047
2019-05-26-01:44:41.720450,0.309,-0.153,10.134,-6.500,-14.600,-7.100,-1.094,2.883,-0.078
2019-05-26-01:44:41.830014,0.306,-0.156,10.110,-7.700,-14.300,-5.000,-0.898,2.734,-0.102
2019-05-26-01:44:41.939894,0.301,-0.163,10.119,-5.800,-14.600,-7.600,-1.281,2.711,-0.344
2019-05-26-01:44:42.049646,0.297,-0.165,10.146,-7.400,-14.200,-6.300,-1.023,2.891,-0.148
2019-05-26-01:44:42.159239,0.297,-0.144,10.119,-8.000,-14.000,-4.300,-1.039,2.562,-0.164
2019-05-26-01:44:42.268773,0.309,-0.160,10.119,-7.800,-14.400,-5.500,-0.969,2.883,-0.258
2019-05-26-01:44:42.378807,0.292,-0.148,10.134,-8.100,-15.300,-6.400,-1.102,2.883,0.031
2019-05-26-01:44:42.488591,0.282,-0.167,10.129,-7.200,-14.400,-5.800,-0.992,2.648,-0.008
2019-05-26-01:44:42.598479,0.299,-0.156,10.119,-6.700,-13.600,-5.200,-0.820,2.648,-0.203
2019-05-26-01:44:42.710027,0.294,-0.148,10.119,-7.400,-13.500,-6.200,-1.180,2.719,-0.227
2019-05-26-01:44:42.819698,0.297,-0.156,10.112,-7.600,-14.200,-4.100,-0.898,2.742,-0.406
2019-05-26-01:44:42.929620,0.297,-0.158,10.136,-7.200,-15.300,-7.100,-0.969,2.805,-0.117
2019-05-26-01:44:43.039404,0.280,-0.136,10.102,-7.000,-13.800,-5.600,-0.961,2.734,-0.047
2019-05-26-01:44:43.149493,0.285,-0.151,10.119,-7.700,-13.500,-6.100,-1.086,2.805,-0.188
2019-05-26-01:44:43.259086,0.287,-0.151,10.126,-6.900,-13.800,-4.800,-0.953,2.516,0.016
2019-05-26-01:44:43.368671,0.292,-0.148,10.119,-8.500,-14.200,-5.400,-1.523,2.953,-0.008
2019-05-26-01:44:43.478360,0.287,-0.151,10.134,-8.500,-15.200,-7.000,-0.656,2.648,-0.281
2019-05-26-01:44:43.588425,0.280,-0.163,10.134,-7.800,-14.500,-5.300,-1.133,2.742,-0.281
2019-05-26-01:44:43.698074,0.292,-0.158,10.129,-7.200,-13.300,-5.800,-1.328,2.609,-0.234
2019-05-26-01:44:43.807687,0.275,-0.160,10.124,-7.600,-14.700,-6.200,-1.281,2.719,-0.250
2019-05-26-01:44:43.919077,0.287,-0.158,10.126,-6.900,-15.000,-5.500,-1.047,2.602,0.102
2019-05-26-01:44:44.028859,0.299,-0.148,10.131,-7.900,-14.500,-4.800,-0.938,2.914,-0.070
2019-05-26-01:44:44.138560,0.299,-0.153,10.112,-7.400,-14.400,-5.800,-0.773,3.055,-0.102
2019-05-26-01:44:44.248113,0.294,-0.158,10.126,-7.700,-14.600,-5.600,-0.734,2.727,0.039
2019-05-26-01:44:44.358070,0.297,-0.153,10.129,-8.000,-14.000,-6.600,-1.336,2.867,-0.320
2019-05-26-01:44:44.467840,0.285,-0.163,10.119,-6.900,-14.200,-6.200,-0.805,2.805,-0.070
2019-05-26-01:44:44.577630,0.306,-0.160,10.122,-6.800,-14.300,-6.500,-0.672,2.992,-0.141
2019-05-26-01:44:44.693628,0.294,-0.148,10.129,-8.500,-13.500,-6.300,-1.211,2.641,0.016
2019-05-26-01:44:44.803292,0.301,-0.146,10.129,-6.700,-13.800,-6.300,-0.938,2.766,-0.188
2019-05-26-01:44:44.914088,0.294,-0.163,10.124,-7.900,-13.700,-5.900,-1.086,2.977,-0.117
2019-05-26-01:44:45.024203,0.301,-0.153,10.126,-6.600,-14.300,-6.200,-1.086,2.695,-0.078
2019-05-26-01:44:45.133972,0.306,-0.148,10.114,-8.400,-13.800,-6.100,-1.117,2.633,-0.117
2019-05-26-01:44:45.243547,0.292,-0.158,10.143,-7.700,-13.500,-6.400,-1.070,2.508,-0.148
2019-05-26-01:44:45.353047,0.294,-0.148,10.134,-7.500,-14.100,-6.400,-0.898,2.852,-0.188
2019-05-26-01:44:45.462678,0.287,-0.146,10.131,-7.200,-14.500,-8.200,-0.805,2.695,-0.188
2019-05-26-01:44:45.572655,0.299,-0.153,10.136,-8.100,-14.100,-7.800,-1.047,2.656,-0.227
2019-05-26-01:44:45.682305,0.282,-0.156,10.105,-7.200,-14.000,-6.500,-0.969,2.508,-0.047
2019-05-26-01:44:45.791915,0.278,-0.153,10.138,-7.500,-14.500,-6.200,-0.891,2.625,-0.023
2019-05-26-01:44:45.901943,0.306,-0.167,10.110,-7.400,-14.000,-6.600,-1.141,2.570,-0.047
2019-05-26-01:44:46.011641,0.304,-0.148,10.134,-6.400,-13.900,-6.100,-1.133,2.719,-0.102
2019-05-26-01:44:46.121312,0.285,-0.163,10.131,-8.100,-14.500,-5.000,-1.109,2.820,-0.125
2019-05-26-01:44:46.230864,0.299,-0.153,10.122,-7.400,-14.000,-4.700,-1.008,2.805,-0.078
2019-05-26-01:44:46.340489,0.294,-0.160,10.131,-7.800,-14.000,-6.900,-1.188,2.672,0.031
2019-05-26-01:44:46.450233,0.297,-0.148,10.117,-7.400,-14.300,-6.000,-1.023,2.625,-0.055
2019-05-26-01:44:46.560017,0.304,-0.158,10.158,-7.000,-13.800,-6.200,-1.234,2.523,-0.031
2019-05-26-01:44:46.669600,0.290,-0.153,10.119,-7.400,-14.300,-5.500,-1.047,2.719,-0.234
2019-05-26-01:44:46.779574,0.282,-0.146,10.100,-6.400,-13.300,-5.300,-1.328,2.867,-0.047
2019-05-26-01:44:46.889170,0.287,-0.158,10.119,-7.200,-14.600,-6.000,-0.781,2.805,-0.070
2019-05-26-01:44:46.998892,0.280,-0.146,10.136,-7.200,-14.700,-7.100,-1.117,2.547,-0.180
2019-05-26-01:44:47.108861,0.299,-0.151,10.129,-8.000,-13.200,-6.500,-0.828,2.555,0.016
2019-05-26-01:44:47.218575,0.287,-0.151,10.122,-7.300,-14.300,-5.000,-0.844,2.562,-0.180
2019-05-26-01:44:47.328105,0.301,-0.153,10.117,-8.200,-13.500,-6.000,-0.773,2.852,-0.023
2019-05-26-01:44:47.437663,0.306,-0.151,10.131,-7.000,-14.500,-6.100,-1.281,2.891,-0.250
2019-05-26-01:44:47.547466,0.285,-0.158,10.141,-7.700,-14.700,-5.800,-1.156,2.805,-0.188
2019-05-26-01:44:47.657052,0.309,-0.139,10.126,-6.400,-14.000,-6.800,-1.039,2.422,-0.164
2019-05-26-01:44:47.766740,0.282,-0.163,10.129,-6.700,-13.900,-6.500,-0.922,2.906,-0.297
2019-05-26-01:44:47.876564,0.290,-0.160,10.110,-7.600,-14.400,-6.500,-1.094,2.586,0.008
2019-05-26-01:44:47.986714,0.285,-0.146,10.141,-6.900,-14.300,-5.100,-0.977,2.477,0.102
2019-05-26-01:44:48.096472,0.290,-0.153,10.105,-7.600,-14.400,-6.600,-0.703,2.648,-0.070
2019-05-26-01:44:48.206304,0.294,-0.165,10.117,-7.300,-14.400,-4.700,-0.828,2.680,-0.031
2019-05-26-01:44:48.316299,0.306,-0.175,10.126,-7.000,-13.600,-6.800,-0.930,2.727,0.031
2019-05-26-01:44:48.426112,0.282,-0.156,10.126,-7.800,-13.700,-6.600,-0.828,2.820,-0.141
2019-05-26-01:44:48.535945,0.301,-0.160,10.110,-7.200,-13.900,-5.000,-1.023,2.758,-0.141
2019-05-26-01:44:48.645626,0.301,-0.160,10.117,-6.600,-13.500,-6.800,-1.430,2.820,-0.047
2019-05-26-01:44:48.755230,0.299,-0.148,10.129,-6.900,-13.700,-6.100,-0.922,2.656,-0.391
2019-05-26-01:44:48.864775,0.290,-0.148,10.114,-6.800,-14.300,-5.700,-0.992,2.695,-0.031
2019-05-26-01:44:48.974321,0.306,-0.156,10.114,-7.400,-13.400,-6.600,-1.188,2.484,-0.203
2019-05-26-01:44:49.084094,0.297,-0.151,10.131,-8.000,-14.300,-6.500,-1.023,2.586,-0.023
2019-05-26-01:44:49.194112,0.297,-0.170,10.102,-7.300,-13.800,-5.900,-0.961,2.852,-0.297
2019-05-26-01:44:49.303788,0.290,-0.156,10.138,-6.700,-14.400,-5.700,-1.289,2.695,-0.078
2019-05-26-01:44:49.413437,0.306,-0.146,10.131,-6.600,-14.000,-6.000,-0.992,2.938,-0.141
2019-05-26-01:44:49.523433,0.285,-0.148,10.124,-8.000,-13.900,-5.100,-0.922,2.797,-0.094
2019-05-26-01:44:49.633131,0.294,-0.156,10.124,-6.700,-13.700,-7.600,-1.289,2.742,-0.180
2019-05-26-01:44:49.742733,0.294,-0.146,10.124,-7.300,-13.300,-6.100,-0.633,2.883,-0.234
2019-05-26-01:44:49.852557,0.304,-0.160,10.122,-7.700,-14.300,-6.600,-0.922,2.867,-0.188
2019-05-26-01:44:49.962352,0.282,-0.160,10.110,-7.800,-14.600,-5.900,-1.242,2.703,0.078
2019-05-26-01:44:50.072210,0.297,-0.156,10.131,-6.900,-14.100,-6.400,-0.500,2.367,-0.023
2019-05-26-01:44:50.181820,0.292,-0.146,10.134,-7.500,-13.300,-4.200,-1.234,2.711,0.016
2019-05-26-01:44:50.291349,0.285,-0.158,10.136,-7.300,-14.200,-4.100,-0.859,2.773,0.086
2019-05-26-01:44:50.401289,0.299,-0.151,10.131,-7.300,-13.500,-5.200,-0.812,3.016,0.078
2019-05-26-01:44:50.510971,0.290,-0.158,10.112,-6.400,-13.400,-6.000,-0.766,2.758,-0.141
2019-05-26-01:44:50.620615,0.285,-0.167,10.112,-6.000,-13.700,-5.100,-1.039,2.766,-0.180
2019-05-26-01:44:50.730614,0.285,-0.148,10.095,-7.100,-14.100,-7.800,-1.453,2.711,-0.117
2019-05-26-01:44:50.840407,0.290,-0.160,10.122,-6.900,-13.900,-6.100,-0.891,2.500,-0.227
2019-05-26-01:44:50.950049,0.287,-0.153,10.114,-7.300,-13.400,-6.500,-0.969,2.672,0.188
2019-05-26-01:44:51.059780,0.301,-0.160,10.146,-7.400,-14.100,-5.900,-0.969,2.672,-0.008
2019-05-26-01:44:51.179307,0.285,-0.160,10.126,-7.500,-14.400,-5.800,-1.227,2.758,-0.273
2019-05-26-01:44:51.289277,0.287,-0.163,10.136,-7.000,-14.500,-4.900,-1.008,2.797,-0.078
2019-05-26-01:44:51.398973,0.292,-0.146,10.131,-7.500,-14.600,-5.600,-0.938,2.656,-0.125
2019-05-26-01:44:51.509218,0.304,-0.158,10.134,-6.400,-13.700,-6.900,-1.031,2.820,0.039
2019-05-26-01:44:51.618965,0.306,-0.144,10.126,-7.200,-14.800,-6.300,-0.945,2.547,-0.055
2019-05-26-01:44:51.728623,0.297,-0.156,10.122,-7.400,-14.300,-4.800,-1.242,2.812,0.156
2019-05-26-01:44:51.838249,0.282,-0.146,10.110,-7.400,-13.600,-4.100,-1.086,2.820,-0.070
2019-05-26-01:44:51.948177,0.292,-0.153,10.117,-7.400,-13.800,-5.700,-0.938,2.883,0.008
2019-05-26-01:44:52.057968,0.282,-0.151,10.131,-5.800,-13.000,-6.800,-0.703,2.672,-0.055
2019-05-26-01:44:52.167566,0.287,-0.151,10.131,-7.100,-14.200,-5.300,-1.047,2.680,-0.180
2019-05-26-01:44:52.277154,0.292,-0.163,10.138,-7.100,-12.900,-6.300,-1.336,2.648,-0.055
2019-05-26-01:44:52.386821,0.287,-0.141,10.131,-7.200,-13.500,-6.700,-0.586,2.797,-0.125
2019-05-26-01:44:52.496489,0.297,-0.153,10.102,-6.800,-14.000,-5.000,-0.852,2.680,-0.094
2019-05-26-01:44:52.606342,0.292,-0.153,10.122,-7.100,-15.300,-5.900,-0.992,2.875,0.375
2019-05-26-01:44:52.716363,0.297,-0.160,10.110,-6.900,-14.700,-5.700,-0.680,2.656,-0.148
2019-05-26-01:44:52.826151,0.282,-0.153,10.112,-8.000,-13.900,-5.500,-1.094,2.758,-0.094
2019-05-26-01:44:52.936085,0.297,-0.158,10.129,-7.100,-15.500,-6.500,-0.852,2.758,0.133
2019-05-26-01:44:53.046077,0.301,-0.151,10.112,-7.700,-15.200,-6.200,-1.047,2.641,0.016
2019-05-26-01:44:53.156150,0.297,-0.153,10.141,-6.900,-14.300,-6.900,-1.008,2.711,-0.148
2019-05-26-01:44:53.265879,0.290,-0.158,10.117,-8.100,-13.900,-6.400,-0.750,2.844,-0.102
2019-05-26-01:44:53.375557,0.309,-0.148,10.129,-7.100,-13.400,-5.500,-0.359,2.570,-0.211
2019-05-26-01:44:53.485218,0.297,-0.144,10.117,-7.900,-14.300,-7.100,-1.109,2.672,-0.180
2019-05-26-01:44:53.594993,0.299,-0.160,10.114,-7.200,-15.100,-7.200,-0.852,2.719,-0.094
2019-05-26-01:44:53.704598,0.290,-0.153,10.114,-6.800,-13.400,-5.600,-0.977,2.625,0.062
2019-05-26-01:44:53.814194,0.297,-0.146,10.119,-6.800,-14.100,-4.600,-1.156,2.680,-0.250
2019-05-26-01:44:53.924127,0.299,-0.148,10.112,-7.000,-13.900,-5.800,-1.453,2.781,-0.008
2019-05-26-01:44:54.033992,0.287,-0.165,10.129,-7.700,-13.700,-7.100,-0.992,2.648,0.102
2019-05-26-01:44:54.143614,0.294,-0.158,10.122,-8.100,-14.200,-5.700,-0.820,2.930,-0.305
2019-05-26-01:44:54.253167,0.306,-0.160,10.114,-8.100,-14.500,-6.400,-0.648,2.805,-0.367
2019-05-26-01:44:54.363065,0.292,-0.167,10.129,-7.700,-13.700,-4.900,-1.375,2.648,-0.164
2019-05-26-01:44:54.472800,0.306,-0.163,10.134,-8.700,-14.200,-4.400,-0.969,2.828,-0.234
2019-05-26-01:44:54.582643,0.280,-0.167,10.126,-8.500,-14.400,-4.900,-1.250,2.648,-0.094
2019-05-26-01:44:54.692275,0.287,-0.148,10.112,-7.000,-13.600,-5.200,-0.961,2.844,0.008
2019-05-26-01:44:54.801837,0.290,-0.158,10.110,-7.500,-14.200,-4.200,-0.984,2.695,-0.148
2019-05-26-01:44:54.911384,0.292,-0.156,10.136,-7.500,-14.300,-6.400,-0.945,2.781,-0.211
2019-05-26-01:44:55.021238,0.297,-0.160,10.134,-7.500,-14.400,-7.200,-1.195,3.141,-0.023
2019-05-26-01:44:55.131171,0.297,-0.163,10.093,-8.400,-14.300,-6.200,-1.141,2.562,0.102
2019-05-26-01:44:55.240814,0.292,-0.172,10.129,-7.500,-13.700,-5.900,-0.938,2.547,-0.188
2019-05-26-01:44:55.350444,0.294,-0.153,10.131,-7.600,-14.700,-5.900,-0.812,2.758,-0.141
2019-05-26-01:44:55.460259,0.299,-0.153,10.124,-7.800,-14.200,-5.800,-0.945,2.625,-0.047
2019-05-26-01:44:55.570334,0.301,-0.158,10.136,-7.200,-14.500,-7.200,-0.992,2.562,-0.188
2019-05-26-01:44:55.679936,0.290,-0.158,10.117,-7.000,-14.500,-6.400,-1.203,2.477,-0.117
2019-05-26-01:44:55.789541,0.297,-0.153,10.091,-7.300,-13.800,-6.500,-1.352,2.609,-0.023
2019-05-26-01:44:55.899090,0.297,-0.146,10.114,-7.400,-14.100,-7.500,-1.008,2.742,-0.047
2019-05-26-01:44:56.008882,0.292,-0.156,10.124,-7.100,-14.500,-6.400,-0.805,2.695,-0.078
2019-05-26-01:44:56.118636,0.301,-0.156,10.107,-8.100,-14.500,-6.400,-0.555,2.836,0.039
2019-05-26-01:44:56.228225,0.325,-0.146,10.129,-7.700,-14.100,-6.000,-0.953,3.016,-0.273
2019-05-26-01:44:56.338157,0.297,-0.167,10.134,-7.800,-14.300,-7.500,-0.805,2.492,0.148
2019-05-26-01:44:56.447922,0.292,-0.151,10.122,-7.300,-14.100,-6.300,-1.000,2.781,-0.117
2019-05-26-01:44:56.557762,0.290,-0.163,10.126,-6.700,-14.900,-5.400,-0.859,2.680,-0.203
2019-05-26-01:44:56.667363,0.290,-0.160,10.110,-7.700,-15.200,-6.000,-0.797,2.633,-0.164
2019-05-26-01:44:56.777306,0.290,-0.153,10.136,-6.600,-13.900,-6.500,-0.984,2.867,-0.211
2019-05-26-01:44:56.886931,0.282,-0.163,10.114,-8.400,-13.400,-5.900,-1.156,2.695,-0.164
2019-05-26-01:44:56.996526,0.294,-0.170,10.112,-7.700,-13.900,-6.200,-1.023,2.734,-0.078
2019-05-26-01:44:57.106273,0.304,-0.153,10.129,-7.800,-13.300,-5.900,-0.703,2.820,0.125
2019-05-26-01:44:57.215850,0.299,-0.167,10.148,-6.900,-13.800,-5.800,-1.250,2.562,-0.070
2019-05-26-01:44:57.325366,0.294,-0.148,10.126,-7.600,-13.000,-5.200,-0.969,2.586,-0.211
2019-05-26-01:44:57.434997,0.306,-0.153,10.112,-7.300,-12.600,-5.600,-1.203,2.758,-0.008
2019-05-26-01:44:57.544946,0.290,-0.160,10.122,-7.700,-13.700,-5.400,-1.180,2.758,-0.141
2019-05-26-01:44:57.654690,0.311,-0.158,10.122,-6.500,-14.400,-6.100,-1.664,2.805,-0.320
2019-05-26-01:44:57.764422,0.280,-0.160,10.122,-7.900,-12.800,-5.800,-0.945,2.695,-0.008
2019-05-26-01:44:57.874304,0.311,-0.163,10.124,-7.300,-14.300,-6.300,-1.156,2.797,-0.320
2019-05-26-01:44:57.984281,0.297,-0.156,10.129,-6.400,-14.200,-5.600,-0.828,2.734,-0.148
2019-05-26-01:44:58.094169,0.301,-0.151,10.126,-7.900,-14.000,-5.100,-1.477,2.797,-0.008
2019-05-26-01:44:58.203889,0.280,-0.151,10.119,-7.300,-14.800,-6.600,-0.773,2.656,0.008
2019-05-26-01:44:58.313512,0.297,-0.156,10.150,-7.500,-13.900,-5.300,-0.992,2.891,-0.023
2019-05-26-01:44:58.423125,0.278,-0.158,10.141,-7.400,-14.400,-5.200,-0.898,2.930,-0.203
2019-05-26-01:44:58.532888,0.301,-0.165,10.117,-6.700,-14.900,-5.600,-0.797,2.719,-0.180
2019-05-26-01:44:58.642551,0.292,-0.158,10.119,-7.000,-12.900,-5.400,-1.031,2.672,0.016
2019-05-26-01:44:58.752428,0.294,-0.163,10.124,-6.300,-14.200,-6.800,-1.234,2.781,-0.273
2019-05-26-01:44:58.862142,0.292,-0.165,10.124,-6.400,-13.600,-5.800,-0.773,2.648,-0.188
2019-05-26-01:44:58.971843,0.304,-0.153,10.129,-7.100,-13.900,-4.600,-1.211,2.758,-0.070
2019-05-26-01:44:59.081617,0.290,-0.156,10.124,-7.200,-15.300,-6.400,-1.047,2.625,-0.305
2019-05-26-01:44:59.191518,0.297,-0.151,10.126,-8.000,-13.800,-6.600,-0.891,2.539,-0.227
2019-05-26-01:44:59.301107,0.306,-0.151,10.124,-6.700,-14.400,-6.700,-0.922,2.578,0.062
2019-05-26-01:44:59.410801,0.285,-0.158,10.129,-7.800,-14.400,-6.700,-0.781,2.992,-0.273
2019-05-26-01:44:59.522734,0.292,-0.156,10.122,-6.300,-14.200,-6.100,-1.023,2.883,-0.297
2019-05-26-01:44:59.632426,0.294,-0.158,10.124,-7.100,-14.100,-7.100,-0.891,2.711,-0.125
2019-05-26-01:44:59.742050,0.285,-0.148,10.122,-6.900,-13.700,-8.700,-0.859,2.727,0.031
2019-05-26-01:44:59.851614,0.297,-0.156,10.126,-7.100,-13.800,-6.100,-0.695,2.719,-0.281
2019-05-26-01:44:59.961536,0.297,-0.158,10.129,-7.400,-14.100,-6.000,-0.867,2.656,-0.250
2019-05-26-01:45:00.071318,0.304,-0.151,10.105,-8.800,-14.100,-6.300,-0.742,2.734,-0.070
2019-05-26-01:45:00.181195,0.275,-0.151,10.124,-6.800,-13.400,-5.300,-1.266,2.672,-0.203
2019-05-26-01:45:00.290816,0.294,-0.158,10.124,-7.000,-13.200,-6.500,-1.289,2.500,0.039
2019-05-26-01:45:00.400633,0.282,-0.158,10.102,-7.900,-14.100,-7.400,-1.344,2.586,0.039
2019-05-26-01:45:00.510427,0.285,-0.151,10.126,-7.800,-13.300,-7.200,-0.664,2.500,0.086
2019-05-26-01:45:00.620235,0.290,-0.158,10.117,-7.000,-14.100,-6.500,-0.992,2.719,-0.211
2019-05-26-01:45:00.729827,0.309,-0.144,10.117,-8.000,-13.500,-6.500,-0.617,3.016,-0.070
2019-05-26-01:45:00.839419,0.292,-0.172,10.150,-7.200,-14.000,-5.200,-0.984,2.680,-0.211
2019-05-26-01:45:00.948987,0.304,-0.141,10.122,-7.400,-13.800,-6.300,-1.359,2.523,-0.211
2019-05-26-01:45:01.058756,0.301,-0.158,10.138,-6.500,-14.200,-6.500,-0.867,2.734,-0.148
2019-05-26-01:45:01.168711,0.304,-0.160,10.100,-7.000,-13.500,-6.000,-1.336,2.539,-0.234
2019-05-26-01:45:01.278396,0.297,-0.153,10.122,-7.000,-14.400,-5.700,-1.195,2.672,0.016
2019-05-26-01:45:01.387979,0.306,-0.153,10.141,-7.300,-13.300,-5.000,-1.023,2.453,0.102
2019-05-26-01:45:01.497606,0.287,-0.156,10.122,-8.300,-13.400,-7.700,-1.062,2.633,-0.078
2019-05-26-01:45:01.607611,0.301,-0.146,10.126,-7.200,-12.600,-5.400,-1.516,2.820,0.031
2019-05-26-01:45:01.717321,0.292,-0.160,10.124,-7.500,-13.600,-5.400,-0.984,2.547,0.008
2019-05-26-01:45:01.826961,0.290,-0.134,10.110,-6.900,-13.600,-6.800,-1.508,2.820,-0.188
2019-05-26-01:45:01.936503,0.280,-0.146,10.110,-7.000,-13.800,-7.000,-1.117,3.023,-0.023
2019-05-26-01:45:02.046388,0.301,-0.156,10.136,-7.700,-14.100,-7.200,-1.164,2.719,-0.117
2019-05-26-01:45:02.156087,0.287,-0.146,10.119,-7.500,-13.300,-7.200,-0.727,2.914,-0.141
2019-05-26-01:45:02.265720,0.280,-0.163,10.112,-7.000,-13.400,-3.400,-1.359,2.477,-0.148
2019-05-26-01:45:02.375650,0.311,-0.151,10.119,-6.100,-13.700,-5.900,-0.945,2.680,-0.148
2019-05-26-01:45:02.485332,0.292,-0.170,10.119,-6.800,-14.400,-5.800,-1.094,2.773,0.016
2019-05-26-01:45:02.595180,0.294,-0.158,10.122,-6.900,-14.700,-5.500,-1.062,2.797,-0.281
2019-05-26-01:45:02.704824,0.292,-0.146,10.136,-7.200,-14.100,-6.900,-1.156,2.625,-0.055
2019-05-26-01:45:02.814680,0.292,-0.132,10.124,-7.500,-14.900,-6.400,-1.211,2.719,-0.047
2019-05-26-01:45:02.924582,0.285,-0.158,10.117,-7.700,-12.900,-7.100,-1.094,2.805,-0.227
2019-05-26-01:45:03.034347,0.299,-0.170,10.124,-7.200,-13.500,-6.600,-1.016,2.656,-0.055
2019-05-26-01:45:03.144054,0.304,-0.153,10.114,-8.200,-14.200,-5.100,-1.062,2.766,-0.297
2019-05-26-01:45:03.253603,0.297,-0.156,10.119,-7.900,-13.400,-6.100,-1.156,2.680,-0.047
2019-05-26-01:45:03.363199,0.306,-0.163,10.110,-7.800,-14.600,-5.400,-1.469,2.805,-0.297
2019-05-26-01:45:03.472761,0.301,-0.160,10.122,-6.800,-13.700,-6.700,-1.109,2.508,-0.383
2019-05-26-01:45:03.582760,0.304,-0.156,10.107,-7.200,-14.500,-5.300,-1.422,2.633,-0.211
2019-05-26-01:45:03.692353,0.287,-0.156,10.124,-7.200,-14.200,-6.200,-1.305,2.844,0.039
2019-05-26-01:45:03.802113,0.287,-0.158,10.122,-7.700,-14.400,-5.700,-1.148,2.820,-0.203
2019-05-26-01:45:03.911683,0.297,-0.146,10.107,-6.100,-14.200,-7.300,-1.234,2.844,-0.008
2019-05-26-01:45:04.021633,0.297,-0.146,10.131,-7.200,-14.300,-6.700,-0.922,2.672,-0.070
2019-05-26-01:45:04.131282,0.301,-0.141,10.117,-7.100,-13.800,-6.200,-0.820,2.820,-0.250
2019-05-26-01:45:04.240828,0.292,-0.163,10.122,-7.500,-14.600,-6.000,-0.961,2.719,-0.273
2019-05-26-01:45:04.350467,0.297,-0.158,10.126,-6.400,-14.800,-5.900,-0.805,2.844,-0.148
2019-05-26-01:45:04.460246,0.278,-0.156,10.141,-7.700,-14.600,-8.100,-1.070,2.734,-0.148
2019-05-26-01:45:04.571106,0.301,-0.158,10.126,-8.000,-13.900,-5.600,-0.727,2.820,-0.078
2019-05-26-01:45:04.681155,0.292,-0.158,10.131,-6.900,-14.200,-5.700,-0.867,2.523,-0.055
2019-05-26-01:45:04.791134,0.309,-0.165,10.129,-6.900,-14.600,-5.700,-1.180,2.820,-0.078
2019-05-26-01:45:04.900799,0.287,-0.163,10.112,-7.800,-13.900,-6.200,-0.844,2.695,-0.070
2019-05-26-01:45:05.010620,0.292,-0.151,10.129,-6.900,-14.700,-6.800,-0.922,2.570,-0.180
2019-05-26-01:45:05.120390,0.270,-0.160,10.124,-8.000,-14.200,-5.900,-0.914,2.625,-0.055
2019-05-26-01:45:05.230428,0.301,-0.160,10.117,-7.200,-14.600,-6.800,-1.070,2.734,-0.047
2019-05-26-01:45:05.340342,0.285,-0.153,10.124,-7.000,-14.700,-6.600,-0.766,2.461,-0.102
2019-05-26-01:45:05.450170,0.290,-0.156,10.124,-6.100,-13.300,-5.800,-0.656,2.867,-0.188
2019-05-26-01:45:05.560005,0.287,-0.163,10.112,-6.700,-14.000,-6.300,-0.711,2.562,0.016
2019-05-26-01:45:05.669641,0.285,-0.158,10.124,-7.700,-14.100,-6.400,-0.961,2.609,-0.281
2019-05-26-01:45:05.779279,0.292,-0.151,10.119,-6.800,-13.900,-6.700,-0.781,2.648,-0.055
2019-05-26-01:45:05.888855,0.290,-0.165,10.124,-7.300,-13.300,-7.100,-0.898,2.883,-0.031
2019-05-26-01:45:05.998830,0.292,-0.156,10.122,-7.000,-13.500,-6.500,-1.109,2.734,-0.094
2019-05-26-01:45:06.108585,0.297,-0.151,10.117,-7.600,-14.100,-7.000,-0.578,2.648,-0.211
2019-05-26-01:45:06.218182,0.287,-0.153,10.122,-8.300,-14.200,-6.000,-0.820,2.656,-0.188
2019-05-26-01:45:06.327697,0.301,-0.136,10.112,-7.000,-14.200,-6.300,-0.797,2.930,-0.125
2019-05-26-01:45:06.437506,0.297,-0.144,10.148,-6.700,-14.300,-6.800,-1.164,2.914,-0.188
2019-05-26-01:45:06.547348,0.297,-0.153,10.126,-8.200,-13.900,-6.400,-1.344,2.688,0.078
2019-05-26-01:45:06.656948,0.287,-0.156,10.129,-7.700,-15.100,-6.300,-1.117,2.805,-0.047
2019-05-26-01:45:06.766484,0.278,-0.158,10.129,-7.600,-15.300,-5.900,-1.141,2.625,-0.180
2019-05-26-01:45:06.876179,0.282,-0.156,10.131,-7.500,-13.300,-5.300,-0.859,2.672,0.125
2019-05-26-01:45:06.985774,0.287,-0.153,10.124,-7.900,-14.400,-5.900,-0.750,2.828,-0.094
2019-05-26-01:45:07.095560,0.301,-0.175,10.117,-7.300,-12.300,-6.400,-0.945,2.820,-0.141
