20190523-104339,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)2019-05-23-08:43:39.498159,0.316,-0.290,10.122,0.900,-32.600,-20.700,-0.953,2.883,0.125
2019-05-23-08:43:55.190567,0.318,-0.282,10.122,0.600,-32.600,-20.500,-0.773,2.820,-0.078
2019-05-23-08:43:55.300068,0.316,-0.280,10.112,1.300,-31.400,-20.700,-0.922,2.672,-0.070
2019-05-23-08:43:55.409559,0.328,-0.278,10.100,-0.200,-31.600,-19.400,-1.203,2.695,-0.117
2019-05-23-08:43:55.519082,0.340,-0.280,10.146,0.500,-32.100,-21.500,-0.703,2.805,-0.148
2019-05-23-08:43:55.628592,0.313,-0.290,10.117,1.100,-32.400,-21.400,-0.898,2.695,-0.227
2019-05-23-08:43:55.738452,0.330,-0.287,10.110,0.000,-31.500,-21.200,-1.141,2.766,-0.008
2019-05-23-08:43:55.848090,0.321,-0.282,10.110,1.400,-31.600,-20.700,-1.141,2.906,0.133
2019-05-23-08:43:55.957578,0.333,-0.290,10.117,-0.300,-31.800,-17.700,-0.898,2.727,0.016
2019-05-23-08:43:56.066991,0.321,-0.275,10.122,1.300,-32.900,-20.800,-1.383,2.594,0.008
2019-05-23-08:43:56.176888,0.333,-0.282,10.112,0.000,-31.700,-20.500,-1.320,2.648,0.133
2019-05-23-08:43:56.286388,0.313,-0.294,10.136,0.300,-32.300,-21.000,-0.672,2.586,-0.008
2019-05-23-08:43:56.395897,0.316,-0.297,10.119,-0.600,-31.600,-19.800,-1.070,2.875,0.125
2019-05-23-08:43:56.505358,0.311,-0.285,10.110,0.800,-31.700,-20.700,-0.992,2.680,-0.164
2019-05-23-08:43:56.614892,0.321,-0.299,10.112,-1.000,-31.900,-19.800,-1.008,2.523,0.008
2019-05-23-08:43:56.724623,0.337,-0.287,10.122,1.500,-33.000,-20.600,-0.812,2.711,0.062
2019-05-23-08:43:56.834200,0.335,-0.287,10.107,-0.300,-32.700,-19.600,-0.734,2.672,0.258
2019-05-23-08:43:56.944134,0.323,-0.280,10.107,0.900,-31.700,-20.100,-0.797,2.781,-0.070
2019-05-23-08:43:57.053658,0.335,-0.285,10.110,-0.500,-31.700,-20.100,-1.031,2.883,0.133
2019-05-23-08:43:57.163181,0.325,-0.294,10.114,0.300,-32.300,-21.300,-0.922,2.914,-0.094
2019-05-23-08:43:57.273914,0.321,-0.287,10.105,-0.400,-31.800,-19.500,-0.758,2.711,0.258
2019-05-23-08:43:57.383804,0.328,-0.280,10.122,0.500,-32.200,-19.900,-1.086,2.695,-0.023
2019-05-23-08:43:57.493421,0.340,-0.278,10.131,-0.800,-31.400,-20.000,-0.609,2.758,0.195
2019-05-23-08:43:57.602880,0.321,-0.275,10.117,0.200,-31.600,-19.700,-0.609,2.711,-0.023
2019-05-23-08:43:57.712454,0.321,-0.273,10.119,-0.200,-31.400,-20.200,-0.805,2.820,0.062
2019-05-23-08:43:57.822042,0.328,-0.282,10.100,1.200,-31.200,-21.800,-1.258,2.781,0.008
2019-05-23-08:43:57.931637,0.311,-0.282,10.112,-0.100,-33.100,-20.000,-0.828,2.953,0.008
2019-05-23-08:43:58.041086,0.330,-0.290,10.119,0.600,-32.600,-21.200,-0.586,2.727,0.188
2019-05-23-08:43:58.150884,0.325,-0.294,10.124,0.700,-32.000,-22.000,-0.805,2.758,0.234
2019-05-23-08:43:58.260400,0.321,-0.292,10.131,-0.500,-30.800,-18.700,-0.680,2.914,-0.047
2019-05-23-08:43:58.369954,0.311,-0.270,10.126,0.700,-32.100,-21.300,-0.586,2.609,-0.203
2019-05-23-08:43:58.479429,0.318,-0.282,10.119,0.300,-32.500,-21.000,-0.602,2.914,-0.031
2019-05-23-08:43:58.589361,0.323,-0.282,10.102,0.600,-31.700,-21.600,-1.172,2.641,0.219
2019-05-23-08:43:58.699063,0.328,-0.278,10.129,-0.900,-30.700,-21.000,-0.930,2.836,0.055
2019-05-23-08:43:58.808705,0.340,-0.287,10.122,-0.200,-31.400,-20.600,-0.938,2.977,-0.250
2019-05-23-08:43:58.918200,0.333,-0.280,10.117,-0.500,-32.000,-20.700,-0.695,2.695,-0.078
2019-05-23-08:43:59.027649,0.328,-0.297,10.114,1.100,-31.500,-21.200,-1.008,2.500,-0.203
2019-05-23-08:43:59.137091,0.345,-0.287,10.134,0.400,-32.700,-19.400,-0.922,2.648,-0.055
2019-05-23-08:43:59.246524,0.323,-0.287,10.117,0.000,-32.400,-21.500,-0.859,2.812,0.195
2019-05-23-08:43:59.356366,0.325,-0.287,10.134,-1.000,-31.300,-21.200,-1.148,2.703,0.266
2019-05-23-08:43:59.465969,0.309,-0.292,10.136,-0.200,-32.300,-21.600,-1.359,2.750,0.156
2019-05-23-08:43:59.575722,0.345,-0.280,10.107,-0.100,-31.800,-20.700,-0.992,2.703,0.039
2019-05-23-08:43:59.685311,0.328,-0.282,10.126,0.500,-32.500,-20.300,-0.773,2.719,-0.055
2019-05-23-08:43:59.799843,0.325,-0.285,10.095,-0.100,-32.400,-20.100,-0.680,2.797,0.078
2019-05-23-08:43:59.909457,0.313,-0.268,10.122,0.300,-32.100,-18.800,-1.117,2.781,-0.070
2019-05-23-08:44:00.019040,0.313,-0.290,10.112,-0.600,-32.200,-20.500,-1.055,2.617,0.148
2019-05-23-08:44:00.128706,0.333,-0.275,10.131,0.300,-33.100,-21.600,-0.773,2.945,0.062
2019-05-23-08:44:00.238246,0.328,-0.278,10.114,-0.300,-32.800,-19.800,-0.750,2.594,-0.188
2019-05-23-08:44:00.347896,0.318,-0.294,10.100,-0.100,-32.100,-19.900,-0.703,2.812,0.305
2019-05-23-08:44:00.457439,0.318,-0.282,10.138,0.300,-32.400,-20.500,-0.672,2.992,0.102
2019-05-23-08:44:00.567322,0.316,-0.285,10.126,-0.900,-32.100,-20.600,-0.820,2.797,0.008
2019-05-23-08:44:00.677042,0.323,-0.285,10.124,1.000,-32.000,-21.900,-0.859,2.789,0.109
2019-05-23-08:44:00.786765,0.337,-0.282,10.119,-0.900,-32.400,-20.000,-0.875,2.906,0.008
2019-05-23-08:44:00.896928,0.340,-0.287,10.114,0.500,-32.800,-21.200,-0.656,2.875,0.148
2019-05-23-08:44:01.006539,0.337,-0.290,10.114,0.100,-32.300,-21.200,-1.078,3.164,-0.141
2019-05-23-08:44:01.118038,0.335,-0.292,10.105,0.000,-32.300,-21.600,-0.797,2.648,-0.117
2019-05-23-08:44:01.227648,0.321,-0.280,10.102,0.600,-32.800,-21.400,-0.938,2.781,-0.023
2019-05-23-08:44:01.337279,0.325,-0.287,10.107,1.000,-32.600,-20.700,-1.039,2.656,-0.078
2019-05-23-08:44:01.446902,0.335,-0.275,10.107,-1.300,-31.700,-20.400,-1.188,2.680,-0.031
2019-05-23-08:44:01.556400,0.321,-0.282,10.136,-0.400,-32.400,-20.300,-1.000,2.625,0.109
2019-05-23-08:44:01.665886,0.342,-0.282,10.131,1.000,-32.100,-20.800,-0.852,2.898,0.086
2019-05-23-08:44:01.775716,0.335,-0.287,10.107,-0.200,-32.000,-22.300,-0.703,2.859,0.125
2019-05-23-08:44:01.885465,0.316,-0.287,10.114,-0.500,-31.400,-20.900,-0.594,2.703,0.078
